Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.08,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.08,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.09,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.1,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.11,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.12,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.13,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.14,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,26.61,-18.59,-16.27,-36.0
0.15,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.15,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.15,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.15,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.15,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.16,Galil AR,Eco,4.52,45.2,16.82,-28.38,-24.83,-54.93
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.16,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.17,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.18,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.19,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.2,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.21,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.22,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.23,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.24,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.25,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.26,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.27,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.28,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.29,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.3,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.31,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.32,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,15.04,-30.16,-26.39,-58.38
0.33,Galil AR,Eco,4.52,45.2,14.4,-30.8,-26.95,-59.62
0.34,Galil AR,Eco,4.52,45.2,14.4,-30.8,-26.95,-59.62
0.34,Galil AR,Eco,4.52,45.2,14.4,-30.8,-26.95,-59.62
0.34,Galil AR,Eco,4.52,45.2,14.4,-30.8,-26.95,-59.62
