nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
176263325,★ Bowie Knife | Autotronic (Battle-Scarred),★ Bowie Knife | Autotronic (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOi_zV-pjnh1q9qCw0Nji1benJI0RpNEbX-gfrxurphZC57pjPmHZrvCIr4S7anhW-gxgeZ7NshvfLHQ2fUaVNAuDcURapVd1u,154.17,109.76,147.66,193.2,147.65,146.182,True,LOW_SALES_3PLUS_MONTHS,1632438000000
176263285,★ Bowie Knife | Autotronic (Factory New),★ Bowie Knife | Autotronic (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOi_zV-pjnh1q9qCwwOj6rYOnJI0RpNEaB_lftxu7ug8W6756fzHRj6yMlsX6PnRKy1R9JO7duhvGeQA6dVfFJAuDcUSllg7d3,255.67,224.62,257.71,302.42,257.71,247.62,True,LOW_SALES_3PLUS_MONTHS,1633474800000
176263193,★ Bowie Knife | Autotronic (Field-Tested),★ Bowie Knife | Autotronic (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOi_zV-pjnh1q9qCwxNj2qYdv6Lld8Ng3OrwK7wr3qgZbt6cnLyCFh6Sh2437bnhS2hB1NarNmjabNS1uaBaEdSL7CWCT2zRFLuw,198.59,147.99,172.11,200.26,172.64,172.878,True,LOW_SALES_WEEK,1632265200000
176263236,★ Bowie Knife | Autotronic (Minimal Wear),★ Bowie Knife | Autotronic (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOi_zV-pjnh1q9qCwwOj6rYOnJI0RpNEaB_lftxu7ug8W6756fzHRj6yMlsX6PnRKy1R9JO7duhvGeQA6dVfFJAuDcUSllg7d3,203.36,150.0,194.15,242.97,194.41,196.04,True,LOW_SALES_MONTH,1632265200000
176263323,★ Bowie Knife | Autotronic (Well-Worn),★ Bowie Knife | Autotronic (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOi_zV-pjnh1q9qCwxNj2qYdv6Lld8Ng3OrwK7wr3qgZbt6cnLyCFh6Sh2437bnhS2hB1NarNmjabNS1uaBaEdSL7CWCT2zRFLuw,250.34,133.3,159.66,250.34,159.66,158.011,True,LOW_SALES_3PLUS_MONTHS,1632610800000
176263219,★ Bowie Knife | Black Laminate (Battle-Scarred),★ Bowie Knife | Black Laminate (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOiOXA9ofKhFW5oh09JzycfNPENE9RPQmSrQSgl7vojZO_u57JyXZl63Ih5yuLmRSyh0lEaew5jf2bQV3MVvRAFaHUAW2Q7s7A0Jx84A,150.99,96.69,124.75,241.9,124.89,124.295,True,LOW_SALES_MONTH,1632265200000
176263461,★ Bowie Knife | Black Laminate (Factory New),★ Bowie Knife | Black Laminate (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOiOXA9ofKhFW5oh09JzyceN_CKkJRPQmSrQSgyb_qg5a9tJqcmCBrvycg53jazUThhx4YOOJojaDNTg-ZUaFNSfWGVW2Q7s6KqSdMfQ,193.37,150.76,194.66,233.39,194.66,195.3155,True,LOW_SALES_3PLUS_MONTHS,1632351600000
176263276,★ Bowie Knife | Black Laminate (Field-Tested),★ Bowie Knife | Black Laminate (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOiOXA9ofKhFW5oh09JzycedPBK0NjDgSBuAbr37rtgcPv6s6czHM2uyZz4XjazkCzhhtOa-Bm06HMGF_KBKcaH_WDUHTO8Mckp366-4E,147.01,106.81,130.52,155.01,130.3,132.009,True,LOW_SALES_WEEK,1632351600000
176263190,★ Bowie Knife | Black Laminate (Minimal Wear),★ Bowie Knife | Black Laminate (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOiOXA9ofKhFW5oh09JzyceN_CKkJRPQmSrQSgyb_qg5a9tJqcmCBrvycg53jazUThhx4YOOJojaDNTg-ZUaFNSfWGVW2Q7s6KqSdMfQ,136.04,1.7,136.6,164.59,136.87,140.0,True,LOW_SALES_WEEK,1632351600000
176263195,★ Bowie Knife | Black Laminate (Well-Worn),★ Bowie Knife | Black Laminate (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLNKjulGRG4cBOiOXA9ofKhFW5oh09JzycedPBK0NjDgSBuAbr37rtgcPv6s6czHM2uyZz4XjazkCzhhtOa-Bm06HMGF_KBKcaH_WDUHTO8Mckp366-4E,143.04,0.03,127.46,144.75,127.12,129.2775,True,LOW_SALES_WEEK,1632265200000
139673190,★ Bowie Knife | Blue Steel (Battle-Scarred),★ Bowie Knife | Blue Steel (Battle-Scarred),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrulGdE7cFOguzA45W7jASw-UZpN2ihJtDDeg84NwnZ-wfqkL3q1pC8tJTLn3JquSkh5X_YmAv3308K0zbr6A,116.87,83.35,109.06,141.06,109.08,108.74,True,LOW_SALES_3PLUS_MONTHS,1455753600000
140067676,★ Bowie Knife | Blue Steel (Factory New),★ Bowie Knife | Blue Steel (Factory New),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrulGdE7cFOhuDG_Zi7jAbgqENvNjv2cYHDJ1Q4ZAqB-Vi5l-u-1MXtucvIynJn63N3syzbnQv3308wj9M7Tg,244.64,170.0,217.25,259.99,217.25,216.763,True,LOW_SALES_3PLUS_MONTHS,1456012800000
139673211,★ Bowie Knife | Blue Steel (Field-Tested),★ Bowie Knife | Blue Steel (Field-Tested),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrulGdE7cFOh-zF_Jn4xg3nqBA5Mj_1J4KddgQ4Mg7Wr1i2xObugcC-uZXBzHU2vyQg5HnayR2pwUYbMUstFm0,145.0,88.43,111.9,145.0,112.19,111.78,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139673208,★ Bowie Knife | Blue Steel (Minimal Wear),★ Bowie Knife | Blue Steel (Minimal Wear),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrulGdE7cFOhuDG_Zi7jAbgqENvNjv2cYHDJ1Q4ZAqB-Vi5l-u-1MXtucvIynJn63N3syzbnQv3308wj9M7Tg,131.0,95.62,121.19,159.92,121.41,120.3135,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139705916,★ Bowie Knife | Blue Steel (Well-Worn),★ Bowie Knife | Blue Steel (Well-Worn),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrulGdE7cFOh-zF_Jn4xg3nqBA5Mj_1J4KddgQ4Mg7Wr1i2xObugcC-uZXBzHU2vyQg5HnayR2pwUYbMUstFm0,140.24,84.0,109.96,140.24,110.03,107.972,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139833934,★ Bowie Knife | Boreal Forest (Battle-Scarred),★ Bowie Knife | Boreal Forest (Battle-Scarred),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LukGRD7dZltevO54n0hGu8rhIqKnegJYWTcAI9aFHU8gLvxOjnhse5tZ7JmCcw7iUhsXzayh3i1ElJbOJtm7XAHoSCLely,112.27,70.72,87.48,112.27,87.48,87.28,True,LOW_SALES_3PLUS_MONTHS,1455753600000
140102301,★ Bowie Knife | Boreal Forest,★ Bowie Knife | Boreal Forest (Factory New),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LukGRD7dZltevO54n0hGu4ohQ0J3f3J4_EdFRqYQ7Y8gO9kr--gpXou8iYwXZkviUgtH7cmUDjgE0fO7Zom7XAHgyvqmnm,199.89,84.03,162.08,277.07,162.08,160.285,True,NO_SALES_3PLUS_MONTHS,1455840000000
139705926,★ Bowie Knife | Boreal Forest (Field-Tested),★ Bowie Knife | Boreal Forest (Field-Tested),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LukGRD7dZltevO54n0hGu5rhc1JjTtdoaVJABvNFrR_QW2le3qh5LttZTMnXtlviMi4C3czByw0BxOZuJtguveFwuEuqPmdw,103.49,79.5,98.95,121.4,98.89,98.1645,True,LOW_SALES_MONTH,1455753600000
139778815,★ Bowie Knife | Boreal Forest (Minimal Wear),★ Bowie Knife | Boreal Forest (Minimal Wear),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LukGRD7dZltevO54n0hGu4ohQ0J3f3J4_EdFRqYQ7Y8gO9kr--gpXou8iYwXZkviUgtH7cmUDjgE0fO7Zom7XAHgyvqmnm,126.07,68.81,103.3,141.14,102.85,100.863,True,LOW_SALES_3PLUS_MONTHS,1455926400000
139708390,★ Bowie Knife | Boreal Forest (Well-Worn),★ Bowie Knife | Boreal Forest (Well-Worn),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LukGRD7dZltevO54n0hGu5rhc1JjTtdoaVJABvNFrR_QW2le3qh5LttZTMnXtlviMi4C3czByw0BxOZuJtguveFwuEuqPmdw,113.79,73.03,90.35,113.79,90.42,90.564,True,LOW_SALES_3PLUS_MONTHS,1455753600000
176263479,★ Bowie Knife | Bright Water (Battle-Scarred),★ Bowie Knife | Bright Water (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LumWhU6ctOgefI84nK0QSLoxY9JSCceNfXJVMgZl3U_QC-xem91pC975ydy3Y2uil35SuOyUTjiRxMZrM7gfTKHFyXBbsJQve7JRZfow,117.08,73.97,92.85,117.08,93.09,90.46,True,LOW_SALES_3PLUS_MONTHS,1633215600000
176263329,★ Bowie Knife | Bright Water (Factory New),★ Bowie Knife | Bright Water (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LumWhU6ctOgefI84nK0QSLpxo7Oy2ceNfXJVMgNV7W8li2xenpgMftupWbmnEy73V243iPlxeygRgfauQ-jaCcH12ZBbsJQvfSZlEljw,177.35,111.41,138.27,183.77,137.67,138.155,True,LOW_SALES_MONTH,1632265200000
176263235,★ Bowie Knife | Bright Water (Field-Tested),★ Bowie Knife | Bright Water (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LumWhU6ctOgefI84nK0QSLphY4OiyuS9rEMFFrf1_Z-1Pqyezmh57puZ-ay3BguHUn5yzczRDhghtMPONvjfTMSFycBPRXXP7Vt6NXmGM,143.23,103.01,122.23,143.79,122.27,120.5825,True,LOW_SALES_WEEK,1632265200000
176263008,★ Bowie Knife | Bright Water (Minimal Wear),★ Bowie Knife | Bright Water (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LumWhU6ctOgefI84nK0QSLpxo7Oy2ceNfXJVMgNV7W8li2xenpgMftupWbmnEy73V243iPlxeygRgfauQ-jaCcH12ZBbsJQvfSZlEljw,151.59,91.78,126.09,151.59,126.0,126.498,True,LOW_SALES_MONTH,1632265200000
176263453,★ Bowie Knife | Bright Water (Well-Worn),★ Bowie Knife | Bright Water (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LumWhU6ctOgefI84nK0QSLphY4OiyuS9rEMFFrf1_Z-1Pqyezmh57puZ-ay3BguHUn5yzczRDhghtMPONvjfTMSFycBPRXXP7Vt6NXmGM,113.05,0.48,104.73,137.94,104.66,105.8,True,LOW_SALES_3PLUS_MONTHS,1632265200000
139763391,★ Bowie Knife | Case Hardened (Battle-Scarred),★ Bowie Knife | Case Hardened (Battle-Scarred),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrumWJd7cFOguzA45W7iVCxrUNvNWqmcYfBew89YQzQqFm7kri8h5a77pjLzSc2uSMh7SrfzAv3309f_EpEBQ,181.09,120.87,152.25,223.45,152.46,151.81,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139718950,★ Bowie Knife | Case Hardened,★ Bowie Knife | Case Hardened (Factory New),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrumWJd7cFOhuDG_Zi73VDi-hdqNmn6INCXc1Q8NFDV_Qe-x7i8g5e-v8ydzSZi7HUr437UnAv3309ikmqnoA,247.3,201.12,261.5,354.77,264.84,241.15,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139705925,★ Bowie Knife | Case Hardened (Field-Tested),★ Bowie Knife | Case Hardened (Field-Tested),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrumWJd7cFOh-zF_Jn4xlDkqhZsZzugIY7BdAM8NAzT_ADtlO_v1MDv6ZubwXZqvyIl5HbcnUGpwUYb_UFOv-k,186.7,103.09,175.92,258.43,176.22,172.483,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139813603,★ Bowie Knife | Case Hardened (Minimal Wear),★ Bowie Knife | Case Hardened (Minimal Wear),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrumWJd7cFOhuDG_Zi73VDi-hdqNmn6INCXc1Q8NFDV_Qe-x7i8g5e-v8ydzSZi7HUr437UnAv3309ikmqnoA,211.89,115.0,196.09,249.43,196.1,197.155,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139763397,★ Bowie Knife | Case Hardened (Well-Worn),★ Bowie Knife | Case Hardened (Well-Worn),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrumWJd7cFOh-zF_Jn4xlDkqhZsZzugIY7BdAM8NAzT_ADtlO_v1MDv6ZubwXZqvyIl5HbcnUGpwUYb_UFOv-k,212.9,118.01,164.8,316.41,164.61,160.579,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139718951,★ Bowie Knife | Crimson Web (Battle-Scarred),★ Bowie Knife | Crimson Web (Battle-Scarred),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LugW5T-_p5j-jX7ML3i1K3qERuMmz0d9LBIAI2N1mGr1Pqlb3vhJHuu5WYm3dg6HUlsCmLgVXp1m3RJ4tW,165.79,109.74,133.5,173.04,133.5,127.765,True,LOW_SALES_3PLUS_MONTHS,1455753600000
162242859,★ Bowie Knife | Crimson Web,★ Bowie Knife | Crimson Web (Factory New),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LugW5T-_p9g-7J4cLx2Aex_EZpNWrwcoCTJlA3NA3ZrlnswL25gJbuup7KnyRnvygr4nePgVXp1p86wdaT,956.5,345.0,752.67,956.5,752.67,650.75,True,NO_SALES_3PLUS_MONTHS,1469833200000
139813604,★ Bowie Knife | Crimson Web (Field-Tested),★ Bowie Knife | Crimson Web (Field-Tested),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LugW5T-_p8j-3I4IG73ALm_xc9YT_2IIPBIVQ8ZFnVrwO4wO_m0ZO1vZScynNnv3Mi4XyOnwv3308wbKcd5w,230.0,137.66,184.24,242.69,183.66,180.92,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139966115,★ Bowie Knife | Crimson Web (Minimal Wear),★ Bowie Knife | Crimson Web (Minimal Wear),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LugW5T-_p9g-7J4cLx2Aex_EZpNWrwcoCTJlA3NA3ZrlnswL25gJbuup7KnyRnvygr4nePgVXp1p86wdaT,352.76,221.0,285.92,362.78,285.92,275.0,True,LOW_SALES_3PLUS_MONTHS,1455753600000
139705919,★ Bowie Knife | Crimson Web (Well-Worn),★ Bowie Knife | Crimson Web (Well-Worn),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLO6LugW5T-_p8j-3I4IG73ALm_xc9YT_2IIPBIVQ8ZFnVrwO4wO_m0ZO1vZScynNnv3Mi4XyOnwv3308wbKcd5w,200.0,124.25,161.98,200.0,161.67,160.258,True,LOW_SALES_3PLUS_MONTHS,1455753600000
175883095,★ Bowie Knife | Damascus Steel (Battle-Scarred),★ Bowie Knife | Damascus Steel (Battle-Scarred),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrukmpc6dZyn_r-rNzKgFG1vQpyY2zwIoSSJ1VtZFGGqFHrkLzvhJO0vs_Ly3pn6HUlsyvYm0C_00lIa_sv26LkYtbj9w,150.13,95.29,115.31,150.13,115.31,112.501,True,LOW_SALES_3PLUS_MONTHS,1490828400000
175881419,★ Bowie Knife | Damascus Steel (Factory New),★ Bowie Knife | Damascus Steel (Factory New),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrukmpc6dZyn_r-rNzKhF2zowdyMWzwJICTeg48ZlHQ8lC7k7_ugMC5vJWYmnBlsnYg7CyJmUbi1U5OP_sv26J6isl_AQ,198.01,115.0,162.13,209.29,162.2,162.02100000000002,True,LOW_SALES_MONTH,1490140800000
175880668,★ Bowie Knife | Damascus Steel (Field-Tested),★ Bowie Knife | Damascus Steel (Field-Tested),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrukmpc6dZyn_r-rNzKhVGwogYxfWr7coDEIFI7ZguGrgK9wejq1pO8u8zAy3ZluCQjsSvfnkGzghhJauVxxavJf5EXhkY,147.22,115.36,132.58,158.03,132.85,131.9515,True,LOW_SALES_WEEK,1489795200000
175880953,★ Bowie Knife | Damascus Steel (Minimal Wear),★ Bowie Knife | Damascus Steel (Minimal Wear),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovbSsLQJfwObaZzRU7dCJlo-cnvLLMqrukmpc6dZyn_r-rNzKhF2zowdyMWzwJICTeg48ZlHQ8lC7k7_ugMC5vJWYmnBlsnYg7CyJmUbi1U5OP_sv26J6isl_AQ,157.66,100.0,143.62,172.5,143.73,144.172,True,LOW_SALES_MONTH,1490140800000
