Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.08,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.09,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.1,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.11,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.12,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.13,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.14,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.82,-0.48,-0.42,-9.77
0.15,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.15,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.15,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.15,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.15,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.16,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.17,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.18,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.19,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.2,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.21,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.22,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.23,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.24,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.25,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.26,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.27,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.28,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.29,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.3,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.31,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.32,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.32,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.32,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.32,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
0.32,UMP-45,Grand Prix,0.43,4.3,3.2,-1.1,-0.96,-22.33
