Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.03,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.03,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.03,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.03,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.04,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.05,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,14.86,-15.24,-13.34,-44.32
0.06,AWP,Worm God,3.01,30.1,12.27,-17.83,-15.6,-51.83
0.06,AWP,Worm God,3.01,30.1,12.27,-17.83,-15.6,-51.83
0.07,AWP,Worm God,3.01,30.1,12.27,-17.83,-15.6,-51.83
0.07,AWP,Worm God,3.01,30.1,12.27,-17.83,-15.6,-51.83
0.07,AWP,Worm God,3.01,30.1,5.74,-24.36,-21.31,-70.8
0.07,AWP,Worm God,3.01,30.1,5.74,-24.36,-21.31,-70.8
0.07,AWP,Worm God,3.01,30.1,5.74,-24.36,-21.31,-70.8
0.07,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.07,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.07,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.07,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.07,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.08,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.09,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.1,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.11,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.12,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.13,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.14,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.82,-26.28,-23.0,-76.41
0.15,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.15,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.15,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.15,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.15,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.16,AWP,Worm God,3.01,30.1,3.2,-26.9,-23.54,-78.21
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.16,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.17,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.18,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.19,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.2,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.21,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.22,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.23,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.24,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.25,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.26,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.27,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.28,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.29,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.3,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.31,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.32,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,2.08,20.8,3.2,-17.6,-15.4,-74.04
0.33,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.34,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
0.35,AWP,Worm God,1.74,17.4,3.2,-14.2,-12.42,-71.38
