nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
175945605,Sticker | dupreeh (Gold) | Boston 2018,Sticker | dupreeh (Gold) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtTo6q3LgJo7PTHfTkM6t_jw4aIx6KnZbnTzjgJ7JEh3bmR8Nil2Abk80tqNWqicY-QdwRoNUaQpAbSRZT6oQ,172.03,3.0,22.24,333.84,33.26,13.185,True,NO_SALES_3PLUS_MONTHS,1514678400000
176339582,Sticker | mezii | Rio 2022,Sticker | mezii | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJ5IB5ev4WpKhVn1r2eIzxBv4vvkdPck6DxYrqEkzIAv5x127iQpt32iVGwr0FsYGzwLNLGbEZgNobD3vbD,0.03,0.03,0.03,0.05,0.03,0.03,False,False,1666389600000
175945321,Sticker | mir (Foil) | Boston 2018,Sticker | mir (Foil) | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtav6iaLQhp373Lcj5AuIrkktXblq6gZ-6JxzkEvpwljrDD89v22w2w_RJpZ2n3IdOSbEZgNrd5yb7u,4.8,3.1,4.7,7.74,4.57,4.308,True,LOW_SALES_3PLUS_MONTHS,1513728000000
175905888,Sticker | mir (Foil) | Krakow 2017,Sticker | mir (Foil) | Krakow 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtav6iaLQhp373OcG8Tvti3loTbxKLyZuLVwT1Q7pBy2bGRrN6k0Qbs-hc4YjjxcYeWbEZgNs0_maoL,156.88,105.0,150.13,230.0,151.92,155.724,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004439,Sticker | mir (Foil) | London 2018,Sticker | mir (Foil) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtav6iaLQhp372Zd24Uv4vkl9Hew_aiauiDxmlQsZAh3LDCrdSn2AO1-0Jlazz1LIaTbEZgNkFfxQsy,1.87,0.68,1.54,2.81,1.59,1.537,True,LOW_SALES_3PLUS_MONTHS,1535583600000
175945728,Sticker | mir (Gold) | Boston 2018,Sticker | mir (Gold) | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtav6iaLAhs172fIGgRu9jgwtOIzqSkNeLVzm8B7ZEk0rrAp97wjgTs8hFvYj-mcdCUbEZgNtJ1GrYN,96.97,96.97,96.97,96.97,96.97,,True,LOW_SALES_3PLUS_MONTHS,1514073600000
175906078,Sticker | mir (Gold) | Krakow 2017,Sticker | mir (Gold) | Krakow 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtav6iaLAhs172RcDsauo7jxIXdkvH3auyBk2gG7sMii76ToNqs3FK2rRZuamrxcdPEbEZgNgMSJym_,1660.28,1660.28,1660.28,1660.28,1660.28,,True,LOW_SALES_3PLUS_MONTHS,1499468400000
176004740,Sticker | mir (Gold) | London 2018,Sticker | mir (Gold) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtav6iaLAhs172RJjsatIXizNDYk_H2MOOCkzwF7pEmjuvDrNus3AXgrkI6NmGnJ4DGbEZgNk3Ih2al,34.34,34.34,38.94,43.55,38.94,43.547,True,LOW_SALES_3PLUS_MONTHS,1536015600000
175945187,Sticker | mir | Boston 2018,Sticker | mir | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtav6jrelA5hPLJJG9A6YuzwtTblqWjYuzVkjMGuZwi2-ySo9_x31bj-RBkYHezetGr5m002g,0.77,0.42,0.77,0.99,0.76,0.77,True,LOW_SALES_MONTH,1513728000000
175905829,Sticker | mir | Krakow 2017,Sticker | mir | Krakow 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtav6jre185hqXNIztAu9i3zIPalPKnY-zUxDtQupUpiLuR8d-n2Ay2qEBlZnezetH2ORNvvg,7.33,2.93,5.12,7.33,4.91,4.876,True,LOW_SALES_MONTH,1499382000000
176004336,Sticker | mir | London 2018,Sticker | mir | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtav6jre1YxgKLKJmQTuIjlxYPbk_T1Nb7QwDJQ7pIg3L-SrI_x0QHm8ks9ZnezetENgZR1YA,0.33,0.11,0.3,0.92,0.32,0.296,True,LOW_SALES_3PLUS_MONTHS,1535583600000
176312264,Sticker | misutaaa (Glitter) | Antwerp 2022,Sticker | misutaaa (Glitter) | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANou7O2PhNh0vL3djFL-Mizhr-HluXzNvWJwW8E65Mpie_DoI7z0AC2-xVrZ2-gINKQIQA7ZF7SrFe5lL_mgZPpot2XnttyvX5A,0.06,0.03,0.05,0.07,0.04,0.048,False,False,1651622400000
176312417,Sticker | misutaaa (Gold) | Antwerp 2022,Sticker | misutaaa (Gold) | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANou7O2PhNh0vL3djJO6OO6lZKMkrnxNuqIxDkAvsQh2rqY99St2wTjqUJqMj2lI4CXdAA8Z1-D_VS5k7i7m9bi62d3GajX,4.77,0.88,3.17,5.57,2.97,3.05,True,LOW_SALES_WEEK,1651626000000
176274643,Sticker | misutaaa (Gold) | Stockholm 2021,Sticker | misutaaa (Gold) | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59Ijtav6mwPwZh0szPfjFG09C3hoeO2a-ja-6Alz8H6cAji7CZ8drxjFbn8hY_MGv2J4SVJgU6aQnU-lK-wufxxcjrnPa8sXQ,5.22,1.01,2.91,5.22,2.79,2.76,True,LOW_SALES_3PLUS_MONTHS,1636502400000
176312455,Sticker | misutaaa (Holo) | Antwerp 2022,Sticker | misutaaa (Holo) | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANou7O2PhNh0vL3eTJO4-O6lZKMkrmmZO6EzjwE7p0o2eyR99_32Vew-EFoZGundtWRJFJsZVHW8gTtxLvqm9bi68w5-loH,2.22,1.0,2.72,4.47,2.48,2.58,False,False,1651622400000
176274613,Sticker | misutaaa (Holo) | Stockholm 2021,Sticker | misutaaa (Holo) | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59Ijtav6mwPwZh0szAfjFN09C3hoeO2aanZbiGwzpQ6pUl3buQrN7w21Lm_xFsNjvycoKSIw5oMgzW-wXvwefxxcjrUbaMsoY,1.04,0.3,0.8,1.31,0.75,0.702,False,False,1636502400000
176312305,Sticker | misutaaa | Antwerp 2022,Sticker | misutaaa | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANou7O2PhNh0vL3fTxQ69n4ltmOxqatYu2Gxz0Jv8F1j7iToY_03lbk8hFqZW31ddKQcwA8MFuE-0_-n7njMbCLPA,0.03,0.03,0.03,0.03,0.03,0.03,False,False,1651618800000
176274578,Sticker | misutaaa | Stockholm 2021,Sticker | misutaaa | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59Ijtav6mwPwZh0szEcC9F6ZKwwNiOw6XxMujQlDlVu8ci0-vCoYj20AyyqRZsNmn2LITHIAZoNFvT5BHgli9tpbzC,0.03,0.03,0.03,0.03,0.03,0.03,False,False,1636502400000
175865717,Sticker | mixwell (Foil) | Atlanta 2017,Sticker | mixwell (Foil) | Atlanta 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANou7O9PAJs38zOfjROotrvzNePwfWjYO2FlG0Gu5B0ibGXpd2t2QLs-xY4ZW_1LIaQdARvN1jOug_pQW34LwI,36.13,19.78,25.24,36.13,25.24,19.7915,True,LOW_SALES_3PLUS_MONTHS,1484265600000
157491363,Sticker | mixwell (Foil) | Cologne 2016,Sticker | mixwell (Foil) | Cologne 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJnLANou7O9PAJs38zOfjROooywkYbfxqCkYbjUxzJQuMF00--Yo4_z3wzm_kNsZGjwJo_GdlBrYFvOug_p7ZjfjmM,14.2,14.2,18.88,28.02,20.35,15.8775,True,LOW_SALES_3PLUS_MONTHS,1466809200000
175865544,Sticker | mixwell | Atlanta 2017,Sticker | mixwell | Atlanta 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANou7O9PAJs372YcjlHtd_gl9fSx6fyYL7TxT5V7pF12b-Tp9il0VLir0VoZGilIYTEbEZgNvOZbLv_,4.38,2.51,4.39,6.03,4.5,4.48,True,LOW_SALES_3PLUS_MONTHS,1484265600000
157485777,Sticker | mixwell | Cologne 2016,Sticker | mixwell | Cologne 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJnLANou7O9PAJs372fdW0Utd_hkdiPlvX1Yr6Iz24BscEiiejCpoqg2ley-kJpazqidYCUbEZgNuHL3eKK,3.75,3.45,4.31,5.11,4.26,4.43,True,LOW_SALES_3PLUS_MONTHS,1466722800000
175865781,Sticker | mou (Foil) | Atlanta 2017,Sticker | mou (Foil) | Atlanta 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANou7WwFAFv2v-GcmkU6I6ywNPcwfKja72AxW9UuMR33b_Aotii3QLt8hE5ZDjyJIKccxh-Pw-5UN3dIg,9.91,9.91,9.91,9.91,9.91,,True,LOW_SALES_3PLUS_MONTHS,1484265600000
175945410,Sticker | mou (Foil) | Boston 2018,Sticker | mou (Foil) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtaua-aLQhp372YKG8W7t-3ldfaxPSnZr-GxjoAu5By37uXpNWj31W3_hBkN2D7do-WbEZgNvuryRP1,5.34,3.15,4.35,5.89,4.29,4.057,True,LOW_SALES_3PLUS_MONTHS,1513728000000
157485939,Sticker | mou (Foil) | Cologne 2016,Sticker | mou (Foil) | Cologne 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJnLANou7WwFAFv2v-GKGoVvoqwltCJlKahMbqJx28BuJAo27HD9t70jQSy-kJoNmmmLI_HdBh-Pw-gRlEArA,9.56,9.56,9.57,9.58,9.57,9.577,True,LOW_SALES_3PLUS_MONTHS,1466809200000
175905894,Sticker | mou (Foil) | Krakow 2017,Sticker | mou (Foil) | Krakow 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtaua-aLQhp373MJjlD7YzizYXZz_bwML6CwjoGu8Bw07iUrdTx2Fbt-hc_MTrxJ4WUbEZgNjI3A5YJ,12.15,6.37,11.56,25.95,11.33,10.618,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004588,Sticker | mou (Foil) | London 2018,Sticker | mou (Foil) | London 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtaua-aLQhp373KKGUa74nkldnbwqHwYb_VkzkCv8Mm2bDFo9-s0APs_RZrZGynJtSRbEZgNp9Efmwi,1.8,0.99,1.53,2.16,1.6,1.5515,True,LOW_SALES_3PLUS_MONTHS,1535583600000
144424260,Sticker | mou (Foil) | MLG Columbus 2016,Sticker | mou (Foil) | MLG Columbus 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibeqPjhm3PrEP2VEtInjwNTcxqClYuyJlG4FvMZ0juuYoo3ziVDjqkdkMGz0IdKXewUgIQaH0Ppb3sU,5.04,2.09,3.4,5.3,3.4,3.01,True,LOW_SALES_3PLUS_MONTHS,1458259200000
175945587,Sticker | mou (Gold) | Boston 2018,Sticker | mou (Gold) | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtaua-aLAhs173OIWtBtdrix9XTz_ahZurXzztX7ZIm37yXpo2h2QXlqUo_ZG3xctWVbEZgNrwzGxBE,188.72,188.72,188.72,188.72,188.72,,True,LOW_SALES_3PLUS_MONTHS,1513814400000
175906105,Sticker | mou (Gold) | Krakow 2017,Sticker | mou (Gold) | Krakow 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtaua-aLAhs173OdDtHvd20koPfk6agMOKAxDwA6ZF32-3Eo9j3iQSwqkM5Z2-lLILDbEZgNvpD1rrQ,298.84,298.84,298.84,298.84,298.84,,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004716,Sticker | mou (Gold) | London 2018,Sticker | mou (Gold) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtaua-aLAhs173KJ20R6YXmxoTdxPSjYO2Bzm4CvJMgjuvD8dXz3VXiqRVsZTvxLYCXbEZgNmKwafHn,53.26,53.26,53.26,53.26,53.26,,True,LOW_SALES_3PLUS_MONTHS,1535583600000
175865682,Sticker | mou | Atlanta 2017,Sticker | mou | Atlanta 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANou7WwZVBhhfXLJG5GuIq1xoWJwK6lYOiJzmgH7pMj3bmT9Iitigbl_UtsNT_tZNjCs0XPlp0,2.18,1.14,1.87,2.78,1.81,1.681,True,LOW_SALES_3PLUS_MONTHS,1484265600000
175945191,Sticker | mou | Boston 2018,Sticker | mou | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59Ijtaua_rel40ivaQJ2QVutnmltLdz6KsZb6AwTxT7pMm2ruYo96n3gKx_URua3ezetExTFTPLA,0.64,0.04,0.79,0.94,0.78,0.795,True,LOW_SALES_3PLUS_MONTHS,1513728000000
157485913,Sticker | mou | Cologne 2016,Sticker | mou | Cologne 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJnLANou7WwZQIw0KrMJW4a742yzNTcxPaiY73XlD9UsZIi2ryYot6g3Ablr0VpNmjtZNjCum6yjWY,2.79,1.67,2.44,3.04,2.35,2.795,True,LOW_SALES_3PLUS_MONTHS,1466809200000
175905855,Sticker | mou | Krakow 2017,Sticker | mou | Krakow 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59Ijtaua_rclAy0KCfImtG6Y_gwNOOkaWsMeqHx28C7ZQjjLvD9t6tjAPh8hZuZ3ezetGtmh5gmA,1.58,0.7,1.41,2.1,1.39,1.4,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004512,Sticker | mou | London 2018,Sticker | mou | London 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59Ijtaua_rfQI216KZKTsWuNnkzNmIzvT3aunSlTxUvZMlj-yT8d-m0QTg-Us_ZXezetELvIxBQA,0.74,0.36,0.78,4.52,0.71,0.6485000000000001,True,LOW_SALES_3PLUS_MONTHS,1535583600000
144424370,Sticker | mou | MLG Columbus 2016,Sticker | mou | MLG Columbus 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibeqPkkz0qGZc2pB6tjnwdaJlqeiYu2HlDIAusEn37CSpt6h3Afm_EJuMG6lOsbLJdGeoPwG,1.31,0.74,1.07,1.6,1.07,1.027,True,LOW_SALES_3PLUS_MONTHS,1458259200000
175865710,Sticker | mousesports (Foil) | Atlanta 2017,Sticker | mousesports (Foil) | Atlanta 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJ5NhdosLWsJ0lmg6ORJDgSuIm0xIWOlPT2Y7-BxGlQu8Yn2LmZ9Imh2AawqhVvZjinOsbLJfHtlea0,59.85,37.85,60.12,94.76,60.85,58.9305,True,LOW_SALES_3PLUS_MONTHS,1484265600000
176079943,Sticker | mousesports (Foil) | Berlin 2019,Sticker | mousesports (Foil) | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHFBnNjtRubOpZQEygaSeJjsXtIXjxtbbw_b3NemIwG9S6sZ0iOqUoI2njlbh-UZqZm_tZNjCCIPfoKo,4.55,4.19,5.03,5.79,4.97,4.8,True,LOW_SALES_WEEK,1565737200000
175945140,Sticker | mousesports (Foil) | Boston 2018,Sticker | mousesports (Foil) | Boston 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHFBnNjtRubOpZV80gqSeImwUtdjultiOkvSjMLmHkjIA6ZciiLDArI322wSyrkRoY2HtZNjC3wTGlQo,22.33,13.29,22.77,29.8,22.57,22.977,True,LOW_SALES_3PLUS_MONTHS,1513728000000
75982383,Sticker | mousesports (Foil) | Cluj-Napoca 2015,Sticker | mousesports (Foil) | Cluj-Napoca 2015,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQFnaFbT8goDeQE5LIwteuvT0LgEzh6TNIj8S6YjgkNOJkqOsZr2Hz2oAu5wj2LjD8Ij3iwHsrhFofSmtc-RSwX6N,18.07,12.0,19.56,31.77,19.39,18.56,True,LOW_SALES_3PLUS_MONTHS,1445382000000
61699295,Sticker | mousesports (Foil) | Cologne 2015,Sticker | mousesports (Foil) | Cologne 2015,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBhJ5KhFEs6m1JBV0wMzOfjROoo21wtDSkvOkZbiCk2pXvcByibvE842t3FC2-EZkYG3zdtWWJFM9MlvOug_pUe0fwK0,19.98,9.96,15.42,24.35,15.4,14.8115,True,LOW_SALES_3PLUS_MONTHS,1439593200000
157485826,Sticker | mousesports (Foil) | Cologne 2016,Sticker | mousesports (Foil) | Cologne 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJ5NhdosLWsJ0ll1vWZc2tB7YzhkdPYwvOlar2DkzJS68Qj27HCrdr3jFLh-0I4az_yOsbLJcA7UN6Z,26.31,11.69,17.35,33.8,17.35,15.801,True,LOW_SALES_3PLUS_MONTHS,1466809200000
175905815,Sticker | mousesports (Foil) | Krakow 2017,Sticker | mousesports (Foil) | Krakow 2017,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHFBnNjtRubOpZQU31_KbczsSu9nixYXbxaesau6JkGhS7JQpjuuX99ShigfhqRE_NmvtZNjCUvdqD7g,19.67,10.21,15.17,21.51,15.53,15.093,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004633,Sticker | mousesports (Foil) | London 2018,Sticker | mousesports (Foil) | London 2018,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHFBnNjtRubOpZVU0iqqddzgT7t_mwtGOk6WmYLiBlzoCv5d12rvEo4rw3lLjqhBla2rtZNjCRch02Rw,7.16,4.72,6.95,8.3,6.93,6.94,True,LOW_SALES_3PLUS_MONTHS,1535583600000
144424357,Sticker | mousesports (Foil) | MLG Columbus 2016,Sticker | mousesports (Foil) | MLG Columbus 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7KBdEibyqIgsu0aabKTxAuYvnl9COx66sNbrUzzwHvZwp3uqRp92i31G3qhE4Y2rxJpjVLFEiNOLWZQ,13.3,7.82,13.82,18.91,13.26,12.799,True,LOW_SALES_3PLUS_MONTHS,1458259200000
