itemID,itemType,itemMarketName,medianPrice
176262893,Weapon,Chef d'Escadron Rouchard | Gendarmerie Nationale,11.79
176262887,Weapon,Crasswater The Forgotten | Guerrilla Warfare,9.21
176262928,Weapon,Bloody Darryl The Strapped | The Professionals,21.35
176262930,Weapon,Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,48.06
176262809,Weapon,D Squadron Officer | NZSAS,18.45
176263076,Weapon,Trapper | Guerrilla Warfare,9.15
176262890,Weapon,Aspirant | Gendarmerie Nationale,2.78
176263544,Weapon,Jungle Rebel | Elite Crew,3.95
175854206,Weapon,StatTrak™ Radicals Box,8.84
139673203,Weapon,★ Bowie Knife,215.59
1282847,Weapon,★ Bayonet,676.62
37769977,Weapon,StatTrak™ Swap Tool,0.45
16294128,Weapon,★ StatTrak™ Butterfly Knife | Stained,739.2
9680092,Weapon,★ StatTrak™ Bayonet | Forest DDPAT,268.45
1390952,Weapon,Name Tag,2.01
3440751,Weapon,eSports Key,8.16
14977515,Weapon,★ Butterfly Knife,1678.16
15005298,Weapon,★ StatTrak™ Butterfly Knife,1610.0
8994376,Weapon,★ Huntsman Knife,329.64
1283602,Weapon,★ Karambit,1107.41
1284327,Weapon,★ Gut Knife,255.82
1285128,Weapon,★ M9 Bayonet,1071.38
67080180,Weapon,★ Shadow Daggers,288.49
49359126,Weapon,★ Falchion Knife,306.53
3440083,Weapon,Gift Package,5.54
3440869,Weapon,Audience Participation Parcel,31.82
3440838,Weapon,Pallet of Presents,90.52
49576389,Weapon,Desert Eagle | Sunset Storm 弐,
9681945,Weapon,★ StatTrak™ Flip Knife,309.81
9646079,Weapon,★ StatTrak™ Gut Knife,127.97
1284092,Weapon,★ Flip Knife,450.0
165142227,Weapon,StatTrak™ FAMAS | Roll Cage,66.01
9685972,Weapon,★ StatTrak™ Bayonet,654.16
139718950,Weapon,★ Bowie Knife | Case Hardened,300.29
9982205,Weapon,★ StatTrak™ Gut Knife | Urban Masked,107.0
9671316,Weapon,★ StatTrak™ Flip Knife | Stained,157.43
1322071,Weapon,Desert Eagle | Blaze,483.3
157574719,Weapon,★ StatTrak™ M9 Bayonet | Black Laminate,625.94
49638213,Weapon,Five-SeveN | Neon Kimono,
51806418,Weapon,★ StatTrak™ Falchion Knife | Safari Mesh,103.66
14959388,Weapon,CZ75-Auto | Chalice,
139778811,Weapon,★ StatTrak™ Bowie Knife | Case Hardened,240.82
9661500,Weapon,★ StatTrak™ Karambit | Urban Masked,466.96
1321967,Weapon,AUG | Hot Rod,181.59
2392492,Weapon,Souvenir USP-S | Night Ops,258.32
9846110,Weapon,★ StatTrak™ Karambit | Boreal Forest,382.48
9750989,Weapon,★ StatTrak™ Flip Knife | Crimson Web,273.9
9675750,Weapon,★ StatTrak™ Huntsman Knife,267.07
2400363,Weapon,Souvenir PP-Bizon | Sand Dashed,22.76
31969501,Weapon,★ StatTrak™ Karambit | Damascus Steel,1017.95
2408747,Weapon,Souvenir MP7 | Army Recon,22.64
10362077,Weapon,★ StatTrak™ M9 Bayonet | Night,552.0
5659548,Weapon,★ Gut Knife | Forest DDPAT,114.2
175854406,Weapon,★ StatTrak™ Flip Knife | Lore,364.26
4638979,Weapon,★ Bayonet | Forest DDPAT,357.58
9934943,Weapon,★ StatTrak™ Gut Knife | Night,86.28
9647673,Weapon,★ StatTrak™ M9 Bayonet | Forest DDPAT,
20302452,Weapon,★ StatTrak™ Bayonet | Stained,234.83
9770315,Weapon,★ StatTrak™ Bayonet | Scorched,224.56
9885345,Weapon,★ StatTrak™ M9 Bayonet | Scorched,
139813608,Weapon,★ StatTrak™ Bowie Knife | Crimson Web,199.78
9646150,Weapon,★ StatTrak™ Flip Knife | Stained,167.22
19230649,Weapon,★ Butterfly Knife | Forest DDPAT,
9690308,Weapon,★ StatTrak™ Bayonet | Crimson Web,295.6
31768962,Weapon,★ StatTrak™ M9 Bayonet | Ultraviolet,498.95
44519124,Weapon,★ StatTrak™ Gut Knife | Marble Fade,
30516503,Weapon,★ StatTrak™ M9 Bayonet | Ultraviolet,589.62
2589974,Weapon,★ Flip Knife | Scorched,
10337446,Weapon,★ StatTrak™ Huntsman Knife | Urban Masked,111.62
5660935,Weapon,★ Gut Knife | Urban Masked,
5014812,Weapon,★ Karambit | Forest DDPAT,291.13
139958484,Weapon,★ StatTrak™ Bowie Knife | Blue Steel,135.4
67210729,Weapon,★ StatTrak™ Shadow Daggers,181.47
10976974,Weapon,★ StatTrak™ Flip Knife | Blue Steel,198.83
156799627,Weapon,★ Karambit | Bright Water,550.53
1466845,Weapon,★ Karambit | Scorched,537.7
13260308,Weapon,★ StatTrak™ Huntsman Knife | Stained,
9681933,Weapon,★ StatTrak™ Flip Knife | Blue Steel,182.52
9861915,Weapon,★ StatTrak™ Gut Knife | Fade,170.0
157848739,Weapon,★ StatTrak™ Bayonet | Autotronic,529.25
9743356,Weapon,★ StatTrak™ Flip Knife | Safari Mesh,147.84
13067194,Weapon,★ StatTrak™ Huntsman Knife | Forest DDPAT,125.36
9885878,Weapon,★ StatTrak™ Bayonet | Urban Masked,219.22
1359508,Weapon,★ Flip Knife | Night,
9661504,Weapon,★ StatTrak™ Karambit | Boreal Forest,456.7
9743496,Weapon,★ StatTrak™ Bayonet | Slaughter,499.36
2421521,Weapon,Souvenir M4A1-S | Nitro,49.86
11665465,Weapon,★ StatTrak™ Flip Knife | Case Hardened,
1322592,Weapon,★ Karambit | Case Hardened,398.86
36049429,Weapon,★ StatTrak™ Flip Knife | Rust Coat,194.99
58505398,Weapon,★ StatTrak™ Falchion Knife | Blue Steel,300.0
38668971,Weapon,★ StatTrak™ Flip Knife | Tiger Tooth,
172404876,Weapon,★ StatTrak™ Flip Knife | Freehand,191.72
9858321,Weapon,★ StatTrak™ M9 Bayonet | Scorched,121.83
9751906,Weapon,★ StatTrak™ Flip Knife | Urban Masked,212.35
2400756,Weapon,Souvenir P250 | Boreal Forest,24.75
9841264,Weapon,★ StatTrak™ Bayonet | Crimson Web,579.37
10395662,Weapon,★ StatTrak™ Huntsman Knife | Night,195.34
9719478,Weapon,★ StatTrak™ Bayonet | Blue Steel,301.37
9764861,Weapon,★ StatTrak™ M9 Bayonet | Safari Mesh,340.31
9887576,Weapon,★ StatTrak™ Flip Knife | Boreal Forest,152.56
33988000,Weapon,★ StatTrak™ Gut Knife | Damascus Steel,91.14
10051158,Weapon,★ StatTrak™ Karambit | Safari Mesh,411.96
32626483,Weapon,★ StatTrak™ Karambit | Damascus Steel,730.97
140196625,Weapon,★ StatTrak™ Bowie Knife | Crimson Web,
173163730,Weapon,★ StatTrak™ Bayonet | Freehand,262.72
173888724,Weapon,★ StatTrak™ Karambit | Freehand,387.0
2418496,Weapon,Souvenir Dual Berettas | Stained,25.51
49594442,Weapon,★ Falchion Knife | Urban Masked,
30150285,Weapon,★ StatTrak™ Butterfly Knife | Stained,
140090713,Weapon,★ StatTrak™ Bowie Knife | Safari Mesh,110.11
162223798,Weapon,★ StatTrak™ Gut Knife | Freehand,117.92
2440681,Weapon,Souvenir MP7 | Anodized Navy,15.72
9688058,Weapon,★ StatTrak™ Karambit | Scorched,495.51
17249618,Weapon,★ StatTrak™ Butterfly Knife | Forest DDPAT,618.84
2387404,Weapon,★ M9 Bayonet | Urban Masked,538.09
34716121,Weapon,★ StatTrak™ Bayonet | Damascus Steel,263.86
23861471,Weapon,StatTrak™ P250 | Cartel,12.42
49524774,Weapon,★ StatTrak™ Falchion Knife,169.96
9764597,Weapon,★ StatTrak™ Gut Knife | Stained,113.64
1553770,Weapon,StatTrak™ P90 | Emerald Dragon,129.41
15434948,Weapon,★ Butterfly Knife | Case Hardened,1707.07
67359912,Weapon,★ Shadow Daggers | Forest DDPAT,148.15
2390694,Weapon,Souvenir USP-S | Night Ops,37.07
9672792,Weapon,★ StatTrak™ Flip Knife | Blue Steel,178.49
139691721,Weapon,★ StatTrak™ Bowie Knife,175.88
67237350,Weapon,★ StatTrak™ Shadow Daggers | Stained,98.36
9695342,Weapon,★ StatTrak™ Bayonet | Boreal Forest,198.95
1788594,Weapon,★ Flip Knife | Urban Masked,
29749889,Weapon,★ StatTrak™ Flip Knife | Damascus Steel,166.29
2789347,Weapon,★ Karambit | Boreal Forest,378.2
167087473,Weapon,★ StatTrak™ Flip Knife | Gamma Doppler,1497.53
50767303,Weapon,★ Falchion Knife | Boreal Forest,175.98
5659611,Weapon,★ Flip Knife | Forest DDPAT,105.0
68720159,Weapon,★ Shadow Daggers | Night,287.5
1391601,Weapon,★ Karambit | Safari Mesh,214.26
10378634,Weapon,★ StatTrak™ Huntsman Knife | Urban Masked,114.55
9750588,Weapon,★ StatTrak™ Flip Knife | Scorched,170.4
159970318,Weapon,★ StatTrak™ M9 Bayonet | Bright Water,427.19
34659671,Weapon,★ StatTrak™ M9 Bayonet | Damascus Steel,455.0
20864213,Weapon,★ Butterfly Knife | Urban Masked,
9750698,Weapon,★ StatTrak™ Bayonet | Urban Masked,201.83
2415829,Weapon,Souvenir P90 | Teardown,17.69
9185005,Weapon,★ Huntsman Knife | Safari Mesh,
156699543,Weapon,★ M9 Bayonet | Freehand,450.91
9873454,Weapon,★ StatTrak™ Karambit | Stained,569.36
9743958,Weapon,★ StatTrak™ Gut Knife | Forest DDPAT,100.02
13108866,Weapon,★ StatTrak™ Huntsman Knife | Blue Steel,378.99
11097269,Weapon,★ StatTrak™ Karambit | Crimson Web,790.01
49431011,Weapon,Five-SeveN | Neon Kimono,161.14
9680063,Weapon,★ StatTrak™ Karambit,1154.99
1719826,Weapon,StatTrak™ Desert Eagle | Golden Koi,104.48
10035900,Weapon,★ StatTrak™ M9 Bayonet | Forest DDPAT,
9680715,Weapon,★ StatTrak™ M9 Bayonet | Blue Steel,491.3
175862648,Weapon,★ StatTrak™ M9 Bayonet | Lore,685.0
15013482,Weapon,★ StatTrak™ Butterfly Knife | Scorched,630.58
156647378,Weapon,★ StatTrak™ M9 Bayonet | Black Laminate,815.88
9938688,Weapon,★ StatTrak™ Gut Knife | Crimson Web,158.61
10096221,Weapon,★ StatTrak™ M9 Bayonet | Urban Masked,407.62
1552532,Weapon,StatTrak™ AK-47 | Fire Serpent,1040.25
67125975,Weapon,★ StatTrak™ Shadow Daggers | Forest DDPAT,130.3
2548243,Weapon,★ Gut Knife | Scorched,99.12
140102301,Weapon,★ Bowie Knife | Boreal Forest,231.9
9872001,Weapon,★ StatTrak™ M9 Bayonet | Urban Masked,445.02
9868503,Weapon,★ StatTrak™ Gut Knife | Boreal Forest,88.79
15880415,Weapon,StatTrak™ Nova | Bloomstick,250.68
9760657,Weapon,★ StatTrak™ Bayonet | Forest DDPAT,226.81
145159657,Weapon,★ Bowie Knife | Safari Mesh,116.12
159931469,Weapon,★ StatTrak™ Karambit | Freehand,
157813043,Weapon,★ StatTrak™ Bayonet | Black Laminate,372.76
1464768,Weapon,★ Flip Knife | Boreal Forest,238.56
159532820,Weapon,★ StatTrak™ Karambit | Bright Water,824.83
9878707,Weapon,★ StatTrak™ Flip Knife | Urban Masked,135.77
37387752,Weapon,★ StatTrak™ Gut Knife | Damascus Steel,150.0
46942337,Weapon,★ StatTrak™ Bayonet | Doppler,662.92
173321763,Weapon,Souvenir R8 Revolver | Amber Fade,31.98
67540544,Weapon,★ StatTrak™ Shadow Daggers | Crimson Web,130.83
9646037,Weapon,★ StatTrak™ M9 Bayonet,1625.02
139958475,Weapon,★ StatTrak™ Bowie Knife | Forest DDPAT,109.76
140102302,Weapon,★ StatTrak™ Bowie Knife | Boreal Forest,104.82
73285232,Weapon,★ StatTrak™ Shadow Daggers | Case Hardened,
17228370,Weapon,★ Butterfly Knife | Boreal Forest,902.3
17778458,Weapon,Souvenir Desert Eagle | Hand Cannon,249.55
9685961,Weapon,★ StatTrak™ M9 Bayonet | Crimson Web,638.45
156793123,Weapon,★ StatTrak™ Karambit | Autotronic,1059.97
9846123,Weapon,★ StatTrak™ Gut Knife | Crimson Web,202.11
2400222,Weapon,Souvenir Tec-9 | Groundwater,14.92
175868555,Weapon,★ StatTrak™ Bowie Knife | Scorched,125.01
3453519,Weapon,Souvenir AWP | Pit Viper,52.22
30237285,Weapon,★ StatTrak™ Karambit | Ultraviolet,665.76
9760386,Weapon,★ StatTrak™ Karambit | Forest DDPAT,473.97
15395670,Weapon,★ Butterfly Knife | Scorched,
1340610,Weapon,StatTrak™ AWP | Lightning Strike,142.03
167968332,Weapon,★ StatTrak™ Karambit | Autotronic,1463.56
59453308,Weapon,★ Falchion Knife | Night,347.61
175880571,Weapon,★ Butterfly Knife | Doppler,1278.23
47225094,Weapon,★ StatTrak™ Karambit | Damascus Steel,
8989620,Weapon,M4A4 | Howl,
165128942,Weapon,★ StatTrak™ Gut Knife | Gamma Doppler,274.42
20266652,Weapon,★ StatTrak™ Butterfly Knife | Blue Steel,1334.15
14963025,Weapon,AWP | Dragon Lore,682.7
164145029,Weapon,★ StatTrak™ Gut Knife | Bright Water,114.75
9866291,Weapon,★ StatTrak™ Flip Knife | Fade,299.5
5659609,Weapon,★ M9 Bayonet | Forest DDPAT,287.49
175881138,Weapon,★ StatTrak™ Butterfly Knife | Damascus Steel,1732.5
49612094,Weapon,AWP | Medusa,1800.0
1646943,Weapon,★ M9 Bayonet | Boreal Forest,240.0
155780197,Weapon,★ StatTrak™ Bowie Knife | Blue Steel,334.06
4768842,Weapon,★ Gut Knife | Crimson Web,
2422778,Weapon,Souvenir USP-S | Night Ops,23.1
11386830,Weapon,★ StatTrak™ M9 Bayonet | Fade,399.97
2406923,Weapon,Souvenir SCAR-20 | Contractor,29.99
168112905,Weapon,★ StatTrak™ M9 Bayonet | Autotronic,351.2
32926677,Weapon,★ StatTrak™ Bayonet | Marble Fade,997.23
11113159,Weapon,★ StatTrak™ Flip Knife | Stained,181.29
67338669,Weapon,★ StatTrak™ Shadow Daggers | Blue Steel,106.45
47756728,Weapon,★ StatTrak™ Flip Knife | Marble Fade,378.24
175883450,Weapon,★ Butterfly Knife | Marble Fade,
171928556,Weapon,★ StatTrak™ Bayonet | Bright Water,289.79
5659623,Weapon,★ Bayonet | Boreal Forest,
175883942,Weapon,★ StatTrak™ Shadow Daggers | Damascus Steel,123.1
175881195,Weapon,★ StatTrak™ Butterfly Knife | Ultraviolet,624.88
175884605,Weapon,★ StatTrak™ Falchion Knife | Ultraviolet,123.22
157499565,Weapon,★ StatTrak™ Flip Knife | Autotronic,252.65
8989650,Weapon,M4A4 | Howl,396.75
2411777,Weapon,Souvenir SSG 08 | Blue Spruce,
175885515,Weapon,★ StatTrak™ Shadow Daggers | Tiger Tooth,256.55
143503828,Weapon,★ StatTrak™ Bowie Knife | Crimson Web,404.16
2425106,Weapon,Souvenir USP-S | Night Ops,19.56
73265607,Weapon,★ StatTrak™ Shadow Daggers | Stained,299.03
1340377,Weapon,★ M9 Bayonet | Safari Mesh,164.79
49638215,Weapon,AWP | Medusa,803.69
15914271,Weapon,★ StatTrak™ Butterfly Knife | Fade,399.49
175852649,Weapon,★ StatTrak™ Karambit | Lore,
175888596,Weapon,★ StatTrak™ Huntsman Knife | Doppler,319.24
2407317,Weapon,Souvenir XM1014 | Blue Spruce,15.83
139795447,Weapon,★ Bowie Knife | Forest DDPAT,181.65
25611664,Weapon,Souvenir M4A4 | Radiation Hazard,390.09
11508874,Weapon,★ StatTrak™ Karambit | Stained,399.78
16771794,Weapon,★ Huntsman Knife | Night,400.0
53722778,Weapon,★ StatTrak™ Falchion Knife | Urban Masked,311.19
49758611,Weapon,AUG | Akihabara Accept,454.19
156455979,Weapon,★ Karambit | Autotronic,
175891550,Weapon,★ StatTrak™ Huntsman Knife | Marble Fade,481.48
15968902,Weapon,★ Butterfly Knife | Crimson Web,397.73
14959400,Weapon,AWP | Dragon Lore,
8997208,Weapon,M4A4 | Howl,243.28
8989595,Weapon,M4A4 | Howl,398.03
1581591,Weapon,AK-47 | Fire Serpent,586.95
32203978,Weapon,★ M9 Bayonet | Ultraviolet,400.0
1549572,Weapon,StatTrak™ AK-47 | Fire Serpent,378.13
10228540,Weapon,★ StatTrak™ M9 Bayonet | Crimson Web,
14966470,Weapon,AWP | Dragon Lore,1711.54
