Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.34,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.35,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.36,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.37,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.78,-0.42,-0.37,-30.83
0.38,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.38,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.38,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.38,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.38,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.39,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.4,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.41,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.42,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.43,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.44,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.45,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.46,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.47,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.48,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.49,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.5,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.51,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.52,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.53,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.76,-0.44,-0.39,-32.5
0.54,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.54,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.55,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.56,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.57,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.58,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.59,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.6,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.61,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.62,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.63,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.74,-0.46,-0.4,-33.33
0.64,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.64,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.65,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.66,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.66,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.66,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.66,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
0.66,Sawed-Off,Origami,0.12,1.2,0.73,-0.47,-0.41,-34.17
