Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.02,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.02,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.03,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.04,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.05,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.06,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,2.06,-4.84,-4.23,-61.3
0.07,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.07,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.07,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.07,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.07,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.08,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.09,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.57,-5.33,-4.66,-67.54
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.1,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.11,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.12,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.13,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.14,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.26,-5.64,-4.93,-71.45
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.18,-5.72,-5.0,-72.46
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.18,-5.72,-5.0,-72.46
0.15,Desert Eagle,Bronze Deco,0.69,6.9,1.18,-5.72,-5.0,-72.46
0.15,Desert Eagle,Bronze Deco,0.39,3.9,1.18,-2.72,-2.38,-61.03
0.15,Desert Eagle,Bronze Deco,0.39,3.9,1.18,-2.72,-2.38,-61.03
0.16,Desert Eagle,Bronze Deco,0.39,3.9,1.18,-2.72,-2.38,-61.03
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.16,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.17,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.18,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.19,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.2,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.21,Desert Eagle,Bronze Deco,0.39,3.9,0.95,-2.95,-2.58,-66.15
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.22,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.23,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.24,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.25,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.26,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.27,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.28,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
0.29,Desert Eagle,Bronze Deco,0.39,3.9,0.87,-3.03,-2.65,-67.95
