Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.05,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.05,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.05,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.05,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.05,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.06,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,2.06,0.56,0.49,32.67
0.07,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.07,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.07,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.07,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.07,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.08,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.09,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.57,0.07,0.06,4.0
0.1,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.1,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.1,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.1,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.1,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.11,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.12,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.13,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.14,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.26,-0.24,-0.21,-14.0
0.15,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.15,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.15,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.15,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.15,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.16,Negev,Man-o'-war,0.15,1.5,1.18,-0.32,-0.28,-18.67
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.16,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.17,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.18,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.19,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.2,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.21,Negev,Man-o'-war,0.15,1.5,0.95,-0.55,-0.48,-32.0
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.22,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.23,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.24,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.25,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.26,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.27,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.28,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.29,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.3,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.31,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.32,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.33,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.33,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.33,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
0.33,Negev,Man-o'-war,0.15,1.5,0.87,-0.63,-0.55,-36.67
