Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.05,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.06,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,5.37,53.7,2.06,-51.64,-45.19,-84.15
0.07,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.07,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.07,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.07,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.07,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.08,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.09,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.57,-22.53,-19.71,-81.78
0.1,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.1,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.1,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.1,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.1,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.11,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.12,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.13,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.14,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,2.41,24.1,1.26,-22.84,-19.98,-82.9
0.15,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.15,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.15,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.15,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.15,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.16,AK-47,Elite Build,1.67,16.7,1.18,-15.52,-13.58,-81.32
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.16,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.17,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.18,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.19,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.2,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.21,AK-47,Elite Build,1.67,16.7,0.95,-15.75,-13.78,-82.51
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.22,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.23,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.24,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.25,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.26,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.27,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.28,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.29,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.3,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.31,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.32,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.33,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.33,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.33,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.33,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
0.33,AK-47,Elite Build,1.67,16.7,0.87,-15.83,-13.85,-82.93
