Float,Weapon Name,Skin Name,Single Cost ($),10x Cost ($),Average Profit ($),Net Profit ($),Net Profit After Steam ($),ROI %
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.47,P250,Valence,0.17,1.7,0.76,-0.94,-0.82,-48.24
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.48,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.49,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.5,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.51,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.52,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.53,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.76,-1.74,-1.52,-60.8
0.54,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.54,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.55,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.25,2.5,0.74,-1.76,-1.54,-61.6
0.56,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.56,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.57,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.58,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.59,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.6,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.61,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.62,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.63,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.74,-0.86,-0.75,-46.88
0.64,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.64,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.65,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.66,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.67,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.68,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.69,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.7,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.71,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.72,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.73,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.74,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.75,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.76,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.77,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.78,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.79,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.8,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.81,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.82,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
0.83,P250,Valence,0.16,1.6,0.73,-0.87,-0.76,-47.5
