StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,SG 553,Darkwing,Field-Tested,Restricted,Prisma 2 Case,0.51,5.1,4.18,-0.92,-0.81,-15.88
0,Sawed-Off,Apocalypto,Field-Tested,Restricted,Prisma 2 Case,0.51,5.1,4.18,-0.92,-0.81,-15.88
1,P2000,Acid Etched,Battle-Scarred,Restricted,Prisma 2 Case,0.74,7.4,6.48,-0.92,-0.81,-10.95
0,R8 Revolver,Bone Forged,Factory New,Mil_Spec Grade,Prisma 2 Case,0.29,2.9,1.99,-0.91,-0.8,-27.59
1,Negev,Prototype,Minimal Wear,Mil_Spec Grade,Prisma 2 Case,0.31,3.1,2.24,-0.86,-0.75,-24.19
1,Negev,Prototype,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.22,2.2,1.36,-0.84,-0.73,-33.18
1,AUG,Tom Cat,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.17,1.7000000000000002,0.86,-0.84,-0.73,-42.94
0,P2000,Acid Etched,Battle-Scarred,Restricted,Prisma 2 Case,0.41,4.1,3.26,-0.84,-0.73,-17.8
0,Sawed-Off,Apocalypto,Battle-Scarred,Restricted,Prisma 2 Case,0.41,4.1,3.26,-0.84,-0.73,-17.8
0,SCAR-20,Enforcer,Battle-Scarred,Restricted,Prisma 2 Case,0.41,4.1,3.26,-0.84,-0.73,-17.8
0,Desert Eagle,Blue Ply,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.14,1.4000000000000001,0.56,-0.84,-0.73,-52.14
0,P2000,Acid Etched,Field-Tested,Restricted,Prisma 2 Case,0.5,5.0,4.18,-0.82,-0.72,-14.4
1,Sawed-Off,Apocalypto,Field-Tested,Restricted,Prisma 2 Case,0.92,9.200000000000001,8.38,-0.82,-0.72,-7.83
1,R8 Revolver,Bone Forged,Factory New,Mil_Spec Grade,Prisma 2 Case,0.7,7.0,6.2,-0.8,-0.7,-10.0
