StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,XM1014,Ziggy,Field-Tested,Restricted,Spectrum 2 Case,0.45,4.5,3.31,-1.19,-1.04,-23.11
1,AUG,Triqua,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.2,2.0,0.83,-1.17,-1.02,-51.0
1,SCAR-20,Jungle Slipstream,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.2,2.0,0.85,-1.15,-1.01,-50.5
0,CZ75-Auto,Tacticat,Battle-Scarred,Restricted,Spectrum 2 Case,0.42,4.2,3.04,-1.16,-1.01,-24.05
1,SCAR-20,Jungle Slipstream,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.27,2.7,1.54,-1.16,-1.01,-37.41
0,XM1014,Ziggy,Well-Worn,Restricted,Spectrum 2 Case,0.48,4.8,3.69,-1.11,-0.97,-20.21
0,Glock-18,Off World,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.18,1.7999999999999998,0.7,-1.1,-0.96,-53.33
1,MAC-10,Oceanic,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.19,1.9,0.83,-1.07,-0.94,-49.47
1,CZ75-Auto,Tacticat,Field-Tested,Restricted,Spectrum 2 Case,0.76,7.6,6.58,-1.02,-0.89,-11.71
1,SG 553,Phantom,Well-Worn,Restricted,Spectrum 2 Case,0.79,7.9,6.9,-1.0,-0.88,-11.14
0,CZ75-Auto,Tacticat,Well-Worn,Restricted,Spectrum 2 Case,0.47,4.699999999999999,3.69,-1.01,-0.88,-18.72
0,CZ75-Auto,Tacticat,Field-Tested,Restricted,Spectrum 2 Case,0.43,4.3,3.31,-0.99,-0.87,-20.23
0,SG 553,Phantom,Field-Tested,Restricted,Spectrum 2 Case,0.43,4.3,3.31,-0.99,-0.87,-20.23
0,XM1014,Ziggy,Battle-Scarred,Restricted,Spectrum 2 Case,0.4,4.0,3.04,-0.96,-0.84,-21.0
0,SG 553,Phantom,Battle-Scarred,Restricted,Spectrum 2 Case,0.4,4.0,3.04,-0.96,-0.84,-21.0
1,XM1014,Ziggy,Field-Tested,Restricted,Spectrum 2 Case,0.75,7.5,6.58,-0.92,-0.81,-10.8
1,Tec-9,Cracked Opal,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.17,1.7000000000000002,0.83,-0.87,-0.76,-44.71
1,AUG,Triqua,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.17,1.7000000000000002,0.85,-0.85,-0.74,-43.53
0,Glock-18,Off World,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.42,-0.78,-0.68,-56.67
1,MAC-10,Oceanic,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.16,1.6,0.85,-0.75,-0.66,-41.25
0,Glock-18,Off World,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.45,-0.75,-0.66,-55.0
0,Glock-18,Off World,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.48,-0.72,-0.63,-52.5
1,AUG,Triqua,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.18,1.7999999999999998,1.09,-0.71,-0.62,-34.44
0,MAC-10,Oceanic,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.14,1.4000000000000001,0.7,-0.7,-0.61,-43.57
0,Tec-9,Cracked Opal,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.14,1.4000000000000001,0.7,-0.7,-0.61,-43.57
0,AUG,Triqua,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.14,1.4000000000000001,0.7,-0.7,-0.61,-43.57
1,SCAR-20,Jungle Slipstream,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.15,1.5,0.83,-0.67,-0.59,-39.33
1,G3SG1,Hunter,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.15,1.5,0.83,-0.67,-0.59,-39.33
1,Tec-9,Cracked Opal,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.15,1.5,0.85,-0.65,-0.57,-38.0
0,MAC-10,Oceanic,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.11,1.1,0.48,-0.62,-0.54,-49.09
0,SG 553,Phantom,Well-Worn,Restricted,Spectrum 2 Case,0.43,4.3,3.69,-0.61,-0.53,-12.33
1,SCAR-20,Jungle Slipstream,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.17,1.7000000000000002,1.09,-0.61,-0.53,-31.18
0,SCAR-20,Jungle Slipstream,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.13,1.3,0.7,-0.6,-0.53,-40.77
1,Tec-9,Cracked Opal,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.16,1.6,1.09,-0.51,-0.45,-28.12
0,Sawed-Off,Morris,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.7,-0.5,-0.44,-36.67
0,G3SG1,Hunter,Minimal Wear,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.7,-0.5,-0.44,-36.67
1,Sawed-Off,Morris,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.13,1.3,0.83,-0.47,-0.41,-31.54
1,G3SG1,Hunter,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.13,1.3,0.85,-0.45,-0.39,-30.0
0,MAC-10,Oceanic,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.09,0.8999999999999999,0.45,-0.45,-0.39,-43.33
0,MAC-10,Oceanic,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.42,-0.38,-0.33,-41.25
0,SCAR-20,Jungle Slipstream,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.42,-0.38,-0.33,-41.25
0,SCAR-20,Jungle Slipstream,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,Tec-9,Cracked Opal,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,Sawed-Off,Morris,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,AUG,Triqua,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
1,Sawed-Off,Morris,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,0.85,-0.35,-0.31,-25.83
0,SCAR-20,Jungle Slipstream,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.48,-0.32,-0.28,-35.0
0,Sawed-Off,Morris,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.08,0.8,0.48,-0.32,-0.28,-35.0
0,AUG,Triqua,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.42,-0.28,-0.25,-35.71
0,G3SG1,Hunter,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.42,-0.28,-0.25,-35.71
0,Sawed-Off,Morris,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.42,-0.28,-0.25,-35.71
0,Tec-9,Cracked Opal,Battle-Scarred,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.42,-0.28,-0.25,-35.71
0,G3SG1,Hunter,Field-Tested,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.45,-0.25,-0.22,-31.43
0,AUG,Triqua,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.48,-0.22,-0.19,-27.14
0,G3SG1,Hunter,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.48,-0.22,-0.19,-27.14
0,Tec-9,Cracked Opal,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.07,0.7000000000000001,0.48,-0.22,-0.19,-27.14
1,G3SG1,Hunter,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.13,1.3,1.09,-0.21,-0.18,-13.85
1,Sawed-Off,Morris,Well-Worn,Mil_Spec Grade,Spectrum 2 Case,0.12,1.2,1.09,-0.11,-0.1,-8.33
