StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,P90,Emerald Dragon,Well-Worn,Classified,Operation Bravo Case,97.38,973.8,nan,nan,nan,nan
0,P90,Emerald Dragon,Factory New,Classified,Operation Bravo Case,312.11,3121.1000000000004,nan,nan,nan,nan
1,P90,Emerald Dragon,Minimal Wear,Classified,Operation Bravo Case,217.0,2170.0,nan,nan,nan,nan
1,P90,Emerald Dragon,Factory New,Classified,Operation Bravo Case,nan,nan,108.37,nan,nan,nan
1,P90,Emerald Dragon,Battle-Scarred,Classified,Operation Bravo Case,nan,nan,1286.72,nan,nan,nan
1,P2000,Ocean Foam,Minimal Wear,Classified,Operation Bravo Case,244.26,2442.6,nan,nan,nan,nan
1,AWP,Graphite,Minimal Wear,Classified,Operation Bravo Case,326.57,3265.7,nan,nan,nan,nan
1,USP-S,Overgrowth,Factory New,Restricted,Operation Bravo Case,281.57,2815.7,nan,nan,nan,nan
1,USP-S,Overgrowth,Battle-Scarred,Restricted,Operation Bravo Case,35.27,352.70000000000005,nan,nan,nan,nan
1,MAC-10,Graven,Factory New,Restricted,Operation Bravo Case,92.28,922.8,nan,nan,nan,nan
1,MAC-10,Graven,Battle-Scarred,Restricted,Operation Bravo Case,30.79,307.9,nan,nan,nan,nan
1,M4A4,Zirka,Factory New,Restricted,Operation Bravo Case,94.67,946.7,nan,nan,nan,nan
0,AWP,Graphite,Factory New,Classified,Operation Bravo Case,202.14,2021.3999999999999,nan,nan,nan,nan
0,P2000,Ocean Foam,Factory New,Classified,Operation Bravo Case,136.7,1367.0,nan,nan,nan,nan
0,AWP,Graphite,Minimal Wear,Classified,Operation Bravo Case,172.1,1721.0,588.69,-1132.31,-990.77,-57.57
0,M4A4,Zirka,Well-Worn,Restricted,Operation Bravo Case,20.21,202.10000000000002,88.66,-113.44,-99.26,-49.11
0,P90,Emerald Dragon,Field-Tested,Classified,Operation Bravo Case,92.79,927.9000000000001,816.28,-111.62,-97.67,-10.53
1,Nova,Tempest,Factory New,Mil_Spec Grade,Operation Bravo Case,26.73,267.3,156.17,-111.13,-97.24,-36.38
0,USP-S,Overgrowth,Well-Worn,Restricted,Operation Bravo Case,19.86,198.6,88.66,-109.94,-96.2,-48.44
0,MAC-10,Graven,Battle-Scarred,Restricted,Operation Bravo Case,18.84,188.4,78.5,-109.9,-96.16,-51.04
1,SG 553,Wave Spray,Well-Worn,Mil_Spec Grade,Operation Bravo Case,4.87,48.7,37.47,-11.23,-9.83,-20.18
1,G3SG1,Demeter,Field-Tested,Mil_Spec Grade,Operation Bravo Case,5.19,51.900000000000006,41.0,-10.9,-9.54,-18.38
1,Dual Berettas,Black Limba,Well-Worn,Mil_Spec Grade,Operation Bravo Case,4.78,47.800000000000004,37.47,-10.33,-9.04,-18.91
0,MAC-10,Graven,Well-Worn,Restricted,Operation Bravo Case,18.49,184.89999999999998,88.66,-96.24,-84.21,-45.54
0,MAC-10,Graven,Minimal Wear,Restricted,Operation Bravo Case,22.59,225.9,134.53,-91.37,-79.95,-35.39
1,UMP-45,Bone Pile,Factory New,Mil_Spec Grade,Operation Bravo Case,24.39,243.9,156.17,-87.73,-76.76,-31.47
1,G3SG1,Demeter,Factory New,Mil_Spec Grade,Operation Bravo Case,24.31,243.1,156.17,-86.93,-76.06,-31.29
0,Galil AR,Shattered,Factory New,Mil_Spec Grade,Operation Bravo Case,12.96,129.60000000000002,43.15,-86.45,-75.64,-58.36
0,SG 553,Wave Spray,Factory New,Mil_Spec Grade,Operation Bravo Case,12.82,128.2,43.15,-85.05,-74.42,-58.05
0,UMP-45,Bone Pile,Factory New,Mil_Spec Grade,Operation Bravo Case,10.72,107.2,43.15,-64.05,-56.04,-52.28
0,Nova,Tempest,Factory New,Mil_Spec Grade,Operation Bravo Case,10.41,104.1,43.15,-60.95,-53.33,-51.23
0,Dual Berettas,Black Limba,Factory New,Mil_Spec Grade,Operation Bravo Case,10.29,102.89999999999999,43.15,-59.75,-52.28,-50.81
0,P2000,Ocean Foam,Minimal Wear,Classified,Operation Bravo Case,117.41,1174.1,588.69,-585.41,-512.23,-43.63
0,G3SG1,Demeter,Factory New,Mil_Spec Grade,Operation Bravo Case,10.13,101.30000000000001,43.15,-58.15,-50.88,-50.23
0,P90,Emerald Dragon,Minimal Wear,Classified,Operation Bravo Case,114.08,1140.8,588.69,-552.11,-483.1,-42.35
1,SG 553,Wave Spray,Factory New,Mil_Spec Grade,Operation Bravo Case,58.27,582.7,156.17,-426.53,-373.21,-64.05
1,AWP,Graphite,Factory New,Classified,Operation Bravo Case,379.9,3799.0,108.37,-3690.63,-3229.3,-85.0
0,USP-S,Overgrowth,Factory New,Restricted,Operation Bravo Case,58.32,583.2,216.98,-366.22,-320.44,-54.95
1,Galil AR,Shattered,Factory New,Mil_Spec Grade,Operation Bravo Case,52.02,520.2,156.17,-364.03,-318.53,-61.23
0,P90,Emerald Dragon,Battle-Scarred,Classified,Operation Bravo Case,78.5,785.0,436.03,-348.97,-305.35,-38.9
1,P2000,Ocean Foam,Factory New,Classified,Operation Bravo Case,317.95,3179.5,108.37,-3071.13,-2687.24,-84.52
0,P90,Emerald Dragon,Well-Worn,Classified,Operation Bravo Case,88.66,886.5999999999999,590.42,-296.18,-259.16,-29.23
1,MAC-10,Graven,Well-Worn,Restricted,Operation Bravo Case,38.95,389.5,97.38,-292.12,-255.61,-65.63
