StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,MAG-7,Monster Call,Factory New,Restricted,Fracture Case,1.7,17.0,10.54,-6.46,-5.65,-33.24
1,Galil AR,Connexion,Minimal Wear,Restricted,Fracture Case,1.8,18.0,12.18,-5.82,-5.09,-28.28
1,P90,Freight,Factory New,Mil_Spec Grade,Fracture Case,0.99,9.9,4.08,-5.82,-5.09,-51.41
1,XM1014,Entombed,Factory New,Classified,Fracture Case,20.96,209.60000000000002,152.55,-57.05,-49.92,-23.82
1,Glock-18,Vogue,Minimal Wear,Classified,Fracture Case,13.06,130.6,84.13,-46.47,-40.66,-31.13
0,XM1014,Entombed,Well-Worn,Classified,Fracture Case,3.88,38.8,33.49,-5.31,-4.65,-11.98
1,MP5-SD,Kitbash,Minimal Wear,Restricted,Fracture Case,1.73,17.3,12.18,-5.12,-4.48,-25.9
1,MAC-10,Allure,Minimal Wear,Restricted,Fracture Case,1.7,17.0,12.18,-4.82,-4.22,-24.82
1,MAG-7,Monster Call,Minimal Wear,Restricted,Fracture Case,1.7,17.0,12.18,-4.82,-4.22,-24.82
0,Tec-9,Brother,Factory New,Restricted,Fracture Case,1.53,15.3,10.54,-4.76,-4.17,-27.25
1,M4A4,Tooth Fairy,Minimal Wear,Classified,Fracture Case,12.47,124.7,84.13,-40.57,-35.5,-28.47
1,SSG 08,Mainframe 001,Minimal Wear,Mil_Spec Grade,Fracture Case,0.62,6.2,1.69,-4.51,-3.95,-63.71
0,Galil AR,Connexion,Factory New,Restricted,Fracture Case,1.46,14.6,10.54,-4.06,-3.55,-24.32
0,MP5-SD,Kitbash,Factory New,Restricted,Fracture Case,1.44,14.399999999999999,10.54,-3.86,-3.38,-23.47
1,Negev,Ultralight,Factory New,Mil_Spec Grade,Fracture Case,0.78,7.800000000000001,4.08,-3.72,-3.26,-41.79
1,Glock-18,Vogue,Well-Worn,Classified,Fracture Case,8.54,85.39999999999999,53.5,-31.9,-27.91,-32.68
0,Glock-18,Vogue,Factory New,Classified,Fracture Case,10.74,107.4,76.88,-30.52,-26.7,-24.86
1,MAG-7,Monster Call,Factory New,Restricted,Fracture Case,5.36,53.6,23.54,-30.06,-26.3,-49.07
0,M4A4,Tooth Fairy,Factory New,Classified,Fracture Case,10.44,104.39999999999999,76.88,-27.52,-24.08,-23.07
0,XM1014,Entombed,Factory New,Classified,Fracture Case,10.43,104.3,76.88,-27.42,-23.99,-23.0
1,XM1014,Entombed,Minimal Wear,Classified,Fracture Case,11.0,110.0,84.13,-25.87,-22.64,-20.58
0,Glock-18,Vogue,Minimal Wear,Classified,Fracture Case,7.17,71.7,46.59,-25.11,-21.97,-30.64
0,M4A4,Tooth Fairy,Minimal Wear,Classified,Fracture Case,6.99,69.9,46.59,-23.31,-20.4,-29.18
1,P250,Cassette,Factory New,Mil_Spec Grade,Fracture Case,0.73,7.3,4.08,-3.22,-2.82,-38.63
0,SSG 08,Mainframe 001,Factory New,Mil_Spec Grade,Fracture Case,0.47,4.699999999999999,1.57,-3.13,-2.74,-58.3
1,Tec-9,Brother,Minimal Wear,Restricted,Fracture Case,1.52,15.2,12.18,-3.02,-2.64,-17.37
1,XM1014,Entombed,Well-Worn,Classified,Fracture Case,5.6,56.0,53.5,-2.5,-2.19,-3.91
1,SSG 08,Mainframe 001,Field-Tested,Mil_Spec Grade,Fracture Case,0.33,3.3000000000000003,0.89,-2.41,-2.11,-63.94
1,SG 553,Ol' Rusty,Factory New,Mil_Spec Grade,Fracture Case,0.64,6.4,4.08,-2.32,-2.03,-31.72
1,SSG 08,Mainframe 001,Factory New,Mil_Spec Grade,Fracture Case,2.65,26.5,4.08,-22.42,-19.62,-74.04
0,XM1014,Entombed,Minimal Wear,Classified,Fracture Case,6.9,69.0,46.59,-22.41,-19.61,-28.42
1,M4A4,Tooth Fairy,Well-Worn,Classified,Fracture Case,7.4,74.0,53.5,-20.5,-17.94,-24.24
1,Glock-18,Vogue,Battle-Scarred,Classified,Fracture Case,6.29,62.9,43.83,-19.07,-16.69,-26.53
1,Tec-9,Brother,Factory New,Restricted,Fracture Case,4.24,42.400000000000006,23.54,-18.86,-16.5,-38.92
1,MAC-10,Allure,Factory New,Restricted,Fracture Case,4.01,40.099999999999994,23.54,-16.56,-14.49,-36.13
1,Glock-18,Vogue,Field-Tested,Classified,Fracture Case,7.34,73.4,57.92,-15.48,-13.54,-18.45
1,M4A4,Tooth Fairy,Battle-Scarred,Classified,Fracture Case,5.88,58.8,43.83,-14.97,-13.1,-22.28
1,M4A4,Tooth Fairy,Field-Tested,Classified,Fracture Case,7.07,70.7,57.92,-12.78,-11.18,-15.81
1,XM1014,Entombed,Battle-Scarred,Classified,Fracture Case,5.53,55.300000000000004,43.83,-11.47,-10.04,-18.16
0,Galil AR,Connexion,Minimal Wear,Restricted,Fracture Case,0.93,9.3,7.02,-2.28,-1.99,-21.4
1,MAC-10,Allure,Field-Tested,Restricted,Fracture Case,0.92,9.200000000000001,7.01,-2.19,-1.92,-20.87
0,MP5-SD,Kitbash,Minimal Wear,Restricted,Fracture Case,0.92,9.200000000000001,7.02,-2.18,-1.91,-20.76
1,SSG 08,Mainframe 001,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.27,2.7,0.63,-2.07,-1.81,-67.04
1,MAG-7,Monster Call,Field-Tested,Restricted,Fracture Case,0.9,9.0,7.01,-1.99,-1.74,-19.33
0,MAC-10,Allure,Minimal Wear,Restricted,Fracture Case,0.89,8.9,7.02,-1.88,-1.65,-18.54
0,MAG-7,Monster Call,Minimal Wear,Restricted,Fracture Case,0.89,8.9,7.02,-1.88,-1.65,-18.54
0,Tec-9,Brother,Minimal Wear,Restricted,Fracture Case,0.89,8.9,7.02,-1.88,-1.65,-18.54
1,MP5-SD,Kitbash,Field-Tested,Restricted,Fracture Case,0.88,8.8,7.01,-1.79,-1.57,-17.84
1,Tec-9,Brother,Field-Tested,Restricted,Fracture Case,0.88,8.8,7.01,-1.79,-1.57,-17.84
1,SSG 08,Mainframe 001,Well-Worn,Mil_Spec Grade,Fracture Case,0.27,2.7,0.95,-1.75,-1.53,-56.67
1,P250,Cassette,Well-Worn,Mil_Spec Grade,Fracture Case,0.26,2.6,0.95,-1.65,-1.44,-55.38
1,P250,Cassette,Minimal Wear,Mil_Spec Grade,Fracture Case,0.33,3.3000000000000003,1.69,-1.61,-1.41,-42.73
1,Galil AR,Connexion,Field-Tested,Restricted,Fracture Case,0.86,8.6,7.01,-1.59,-1.39,-16.16
0,PP-Bizon,Runic,Factory New,Mil_Spec Grade,Fracture Case,0.3,3.0,1.57,-1.43,-1.25,-41.67
1,PP-Bizon,Runic,Minimal Wear,Mil_Spec Grade,Fracture Case,0.3,3.0,1.69,-1.31,-1.15,-38.33
0,P2000,Gnarled,Factory New,Mil_Spec Grade,Fracture Case,0.28,2.8000000000000003,1.57,-1.23,-1.08,-38.57
0,MAC-10,Allure,Field-Tested,Restricted,Fracture Case,0.55,5.5,4.29,-1.21,-1.06,-19.27
0,P90,Freight,Factory New,Mil_Spec Grade,Fracture Case,0.27,2.7,1.57,-1.13,-0.99,-36.67
0,Galil AR,Connexion,Field-Tested,Restricted,Fracture Case,0.54,5.4,4.29,-1.11,-0.97,-17.96
0,Tec-9,Brother,Field-Tested,Restricted,Fracture Case,0.54,5.4,4.29,-1.11,-0.97,-17.96
0,MP5-SD,Kitbash,Field-Tested,Restricted,Fracture Case,0.54,5.4,4.29,-1.11,-0.97,-17.96
0,MAG-7,Monster Call,Field-Tested,Restricted,Fracture Case,0.54,5.4,4.29,-1.11,-0.97,-17.96
0,Negev,Ultralight,Factory New,Mil_Spec Grade,Fracture Case,0.26,2.6,1.57,-1.03,-0.9,-34.62
0,SG 553,Ol' Rusty,Factory New,Mil_Spec Grade,Fracture Case,0.25,2.5,1.57,-0.93,-0.81,-32.4
0,P250,Cassette,Factory New,Mil_Spec Grade,Fracture Case,0.25,2.5,1.57,-0.93,-0.81,-32.4
1,Negev,Ultralight,Minimal Wear,Mil_Spec Grade,Fracture Case,0.26,2.6,1.69,-0.91,-0.8,-30.77
1,P2000,Gnarled,Minimal Wear,Mil_Spec Grade,Fracture Case,0.26,2.6,1.69,-0.91,-0.8,-30.77
1,SG 553,Ol' Rusty,Minimal Wear,Mil_Spec Grade,Fracture Case,0.26,2.6,1.69,-0.91,-0.8,-30.77
1,P90,Freight,Minimal Wear,Mil_Spec Grade,Fracture Case,0.26,2.6,1.69,-0.91,-0.8,-30.77
1,MP5-SD,Kitbash,Well-Worn,Restricted,Fracture Case,0.8,8.0,7.18,-0.82,-0.72,-9.0
0,Galil AR,Connexion,Well-Worn,Restricted,Fracture Case,0.49,4.9,4.14,-0.76,-0.67,-13.67
1,P250,Cassette,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.14,1.4000000000000001,0.63,-0.77,-0.67,-47.86
1,SG 553,Ol' Rusty,Well-Worn,Mil_Spec Grade,Fracture Case,0.17,1.7000000000000002,0.95,-0.75,-0.66,-38.82
1,MAC-10,Allure,Battle-Scarred,Restricted,Fracture Case,0.65,6.5,5.9,-0.6,-0.53,-8.15
1,Galil AR,Connexion,Battle-Scarred,Restricted,Fracture Case,0.65,6.5,5.9,-0.6,-0.53,-8.15
1,SG 553,Ol' Rusty,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.12,1.2,0.63,-0.57,-0.5,-41.67
1,Negev,Ultralight,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.12,1.2,0.63,-0.57,-0.5,-41.67
1,PP-Bizon,Runic,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.12,1.2,0.63,-0.57,-0.5,-41.67
1,P90,Freight,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.12,1.2,0.63,-0.57,-0.5,-41.67
1,P2000,Gnarled,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.12,1.2,0.63,-0.57,-0.5,-41.67
1,P250,Cassette,Field-Tested,Mil_Spec Grade,Fracture Case,0.14,1.4000000000000001,0.89,-0.51,-0.45,-32.14
0,SSG 08,Mainframe 001,Minimal Wear,Mil_Spec Grade,Fracture Case,0.14,1.4000000000000001,0.9,-0.5,-0.44,-31.43
1,Negev,Ultralight,Well-Worn,Mil_Spec Grade,Fracture Case,0.14,1.4000000000000001,0.95,-0.45,-0.39,-27.86
1,P2000,Gnarled,Field-Tested,Mil_Spec Grade,Fracture Case,0.13,1.3,0.89,-0.41,-0.36,-27.69
1,PP-Bizon,Runic,Field-Tested,Mil_Spec Grade,Fracture Case,0.13,1.3,0.89,-0.41,-0.36,-27.69
0,SSG 08,Mainframe 001,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.08,0.8,0.39,-0.41,-0.36,-45.0
1,P90,Freight,Field-Tested,Mil_Spec Grade,Fracture Case,0.13,1.3,0.89,-0.41,-0.36,-27.69
1,SG 553,Ol' Rusty,Field-Tested,Mil_Spec Grade,Fracture Case,0.13,1.3,0.89,-0.41,-0.36,-27.69
0,P250,Cassette,Minimal Wear,Mil_Spec Grade,Fracture Case,0.13,1.3,0.9,-0.4,-0.35,-26.92
0,P2000,Gnarled,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,P90,Freight,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,P250,Cassette,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,Negev,Ultralight,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,SG 553,Ol' Rusty,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,SSG 08,Mainframe 001,Well-Worn,Mil_Spec Grade,Fracture Case,0.08,0.8,0.44,-0.36,-0.32,-40.0
0,Negev,Ultralight,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
0,SG 553,Ol' Rusty,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
0,P90,Freight,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
0,P250,Cassette,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
0,P2000,Gnarled,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
0,PP-Bizon,Runic,Battle-Scarred,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.39,-0.31,-0.27,-38.57
1,Negev,Ultralight,Field-Tested,Mil_Spec Grade,Fracture Case,0.12,1.2,0.89,-0.31,-0.27,-22.5
0,PP-Bizon,Runic,Minimal Wear,Mil_Spec Grade,Fracture Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
0,SG 553,Ol' Rusty,Minimal Wear,Mil_Spec Grade,Fracture Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
1,Tec-9,Brother,Battle-Scarred,Restricted,Fracture Case,0.62,6.2,5.9,-0.3,-0.26,-4.19
1,MAG-7,Monster Call,Battle-Scarred,Restricted,Fracture Case,0.62,6.2,5.9,-0.3,-0.26,-4.19
0,P2000,Gnarled,Minimal Wear,Mil_Spec Grade,Fracture Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
0,Tec-9,Brother,Battle-Scarred,Restricted,Fracture Case,0.39,3.9000000000000004,3.6,-0.3,-0.26,-6.67
0,Galil AR,Connexion,Battle-Scarred,Restricted,Fracture Case,0.39,3.9000000000000004,3.6,-0.3,-0.26,-6.67
0,MAC-10,Allure,Battle-Scarred,Restricted,Fracture Case,0.39,3.9000000000000004,3.6,-0.3,-0.26,-6.67
0,MAG-7,Monster Call,Battle-Scarred,Restricted,Fracture Case,0.39,3.9000000000000004,3.6,-0.3,-0.26,-6.67
0,Negev,Ultralight,Minimal Wear,Mil_Spec Grade,Fracture Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
0,MP5-SD,Kitbash,Battle-Scarred,Restricted,Fracture Case,0.39,3.9000000000000004,3.6,-0.3,-0.26,-6.67
0,P90,Freight,Minimal Wear,Mil_Spec Grade,Fracture Case,0.12,1.2,0.9,-0.3,-0.26,-21.67
0,P250,Cassette,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,P2000,Gnarled,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,Negev,Ultralight,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,SG 553,Ol' Rusty,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,P90,Freight,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,PP-Bizon,Runic,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
0,PP-Bizon,Runic,Well-Worn,Mil_Spec Grade,Fracture Case,0.07,0.7000000000000001,0.44,-0.26,-0.23,-32.86
0,SSG 08,Mainframe 001,Field-Tested,Mil_Spec Grade,Fracture Case,0.08,0.8,0.54,-0.26,-0.23,-28.75
1,P90,Freight,Well-Worn,Mil_Spec Grade,Fracture Case,0.12,1.2,0.95,-0.25,-0.22,-18.33
1,PP-Bizon,Runic,Well-Worn,Mil_Spec Grade,Fracture Case,0.12,1.2,0.95,-0.25,-0.22,-18.33
1,P2000,Gnarled,Well-Worn,Mil_Spec Grade,Fracture Case,0.12,1.2,0.95,-0.25,-0.22,-18.33
0,MAG-7,Monster Call,Well-Worn,Restricted,Fracture Case,0.43,4.3,4.14,-0.16,-0.14,-3.26
0,MP5-SD,Kitbash,Well-Worn,Restricted,Fracture Case,0.43,4.3,4.14,-0.16,-0.14,-3.26
1,MP5-SD,Kitbash,Battle-Scarred,Restricted,Fracture Case,0.6,6.0,5.9,-0.1,-0.09,-1.5
0,Tec-9,Brother,Well-Worn,Restricted,Fracture Case,0.42,4.2,4.14,-0.06,-0.05,-1.19
0,MAC-10,Allure,Well-Worn,Restricted,Fracture Case,0.42,4.2,4.14,-0.06,-0.05,-1.19
1,MAC-10,Allure,Well-Worn,Restricted,Fracture Case,0.72,7.199999999999999,7.18,-0.02,-0.02,-0.28
