StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,MAC-10,Monkeyflage,Field-Tested,Mil_Spec Grade,Recoil Case,0.12,1.2,1.04,-0.16,-0.14,-11.67
0,UMP-45,Roadblock,Field-Tested,Mil_Spec Grade,Recoil Case,0.12,1.2,1.04,-0.16,-0.14,-11.67
0,FAMAS,Meow 36,Field-Tested,Mil_Spec Grade,Recoil Case,0.12,1.2,1.04,-0.16,-0.14,-11.67
0,UMP-45,Roadblock,Minimal Wear,Mil_Spec Grade,Recoil Case,0.2,2.0,1.86,-0.14,-0.12,-6.0
0,MAC-10,Monkeyflage,Minimal Wear,Mil_Spec Grade,Recoil Case,0.2,2.0,1.86,-0.14,-0.12,-6.0
0,FAMAS,Meow 36,Minimal Wear,Mil_Spec Grade,Recoil Case,0.2,2.0,1.86,-0.14,-0.12,-6.0
0,Negev,Drop Me,Minimal Wear,Mil_Spec Grade,Recoil Case,0.2,2.0,1.86,-0.14,-0.12,-6.0
0,Galil AR,Destroyer,Well-Worn,Mil_Spec Grade,Recoil Case,0.1,1.0,0.86,-0.14,-0.12,-12.0
1,Negev,Drop Me,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.14,1.4000000000000001,1.28,-0.12,-0.1,-7.14
1,UMP-45,Roadblock,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.14,1.4000000000000001,1.28,-0.12,-0.1,-7.14
0,FAMAS,Meow 36,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.08,0.8,0.74,-0.06,-0.05,-6.25
0,MAC-10,Monkeyflage,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.08,0.8,0.74,-0.06,-0.05,-6.25
0,Galil AR,Destroyer,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.08,0.8,0.74,-0.06,-0.05,-6.25
0,Galil AR,Destroyer,Field-Tested,Mil_Spec Grade,Recoil Case,0.11,1.1,1.04,-0.06,-0.05,-4.55
0,Negev,Drop Me,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.08,0.8,0.74,-0.06,-0.05,-6.25
0,UMP-45,Roadblock,Battle-Scarred,Mil_Spec Grade,Recoil Case,0.08,0.8,0.74,-0.06,-0.05,-6.25
0,FAMAS,Meow 36,Well-Worn,Mil_Spec Grade,Recoil Case,0.09,0.8999999999999999,0.86,-0.04,-0.04,-4.44
0,Glock-18,Winterized,Well-Worn,Mil_Spec Grade,Recoil Case,0.09,0.8999999999999999,0.86,-0.04,-0.04,-4.44
0,M4A4,Poly Mag,Well-Worn,Mil_Spec Grade,Recoil Case,0.09,0.8999999999999999,0.86,-0.04,-0.04,-4.44
