StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,P90,Neoqueen,Factory New,Restricted,Revolution Case,11.28,112.8,126.91,14.11,12.35,10.95
1,P250,Re.built,Well-Worn,Mil_Spec Grade,Revolution Case,0.55,5.5,7.38,1.88,1.65,30.0
1,MAG-7,Insomnia,Well-Worn,Mil_Spec Grade,Revolution Case,0.57,5.699999999999999,7.38,1.68,1.47,25.79
1,MP9,Featherweight,Well-Worn,Mil_Spec Grade,Revolution Case,0.58,5.8,7.38,1.58,1.38,23.79
0,P90,Neoqueen,Factory New,Restricted,Revolution Case,5.88,58.8,60.3,1.5,1.31,2.23
1,SG 553,Cyberforce,Well-Worn,Mil_Spec Grade,Revolution Case,0.59,5.8999999999999995,7.38,1.48,1.29,21.86
1,Tec-9,Rebel,Well-Worn,Mil_Spec Grade,Revolution Case,0.6,6.0,7.38,1.38,1.21,20.17
1,MP5-SD,Liquidation,Well-Worn,Mil_Spec Grade,Revolution Case,0.62,6.2,7.38,1.18,1.03,16.61
1,MAG-7,Insomnia,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.54,5.4,6.32,0.92,0.81,15.0
1,SCAR-20,Fragments,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.55,5.5,6.32,0.82,0.72,13.09
1,P250,Re.built,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.55,5.5,6.32,0.82,0.72,13.09
1,Tec-9,Rebel,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.55,5.5,6.32,0.82,0.72,13.09
1,SG 553,Cyberforce,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.56,5.6000000000000005,6.32,0.72,0.63,11.25
1,SCAR-20,Fragments,Well-Worn,Mil_Spec Grade,Revolution Case,0.68,6.800000000000001,7.38,0.58,0.51,7.5
1,MP9,Featherweight,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.58,5.8,6.32,0.52,0.46,7.93
0,MP5-SD,Liquidation,Well-Worn,Mil_Spec Grade,Revolution Case,0.31,3.1,3.5,0.4,0.35,11.29
1,MP5-SD,Liquidation,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.6,6.0,6.32,0.32,0.28,4.67
0,MAG-7,Insomnia,Well-Worn,Mil_Spec Grade,Revolution Case,0.32,3.2,3.5,0.3,0.26,8.12
0,MP9,Featherweight,Well-Worn,Mil_Spec Grade,Revolution Case,0.32,3.2,3.5,0.3,0.26,8.12
0,Tec-9,Rebel,Well-Worn,Mil_Spec Grade,Revolution Case,0.32,3.2,3.5,0.3,0.26,8.12
0,SG 553,Cyberforce,Well-Worn,Mil_Spec Grade,Revolution Case,0.32,3.2,3.5,0.3,0.26,8.12
0,P250,Re.built,Well-Worn,Mil_Spec Grade,Revolution Case,0.32,3.2,3.5,0.3,0.26,8.12
0,SG 553,Cyberforce,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.3,3.0,3.22,0.22,0.19,6.33
0,P250,Re.built,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.3,3.0,3.22,0.22,0.19,6.33
0,MAG-7,Insomnia,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.3,3.0,3.22,0.22,0.19,6.33
0,Tec-9,Rebel,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.31,3.1,3.22,0.12,0.1,3.23
0,MP5-SD,Liquidation,Battle-Scarred,Mil_Spec Grade,Revolution Case,0.31,3.1,3.22,0.12,0.1,3.23
