StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,Glock-18,Weasel,Minimal Wear,Restricted,Gamma 2 Case,1.02,10.2,4.43,-5.77,-5.05,-49.51
0,MP9,Airlock,Factory New,Classified,Gamma 2 Case,9.06,90.60000000000001,37.47,-53.13,-46.49,-51.31
1,Desert Eagle,Directive,Minimal Wear,Restricted,Gamma 2 Case,5.7,57.0,9.1,-47.9,-41.91,-73.53
1,AUG,Syd Mead,Minimal Wear,Classified,Gamma 2 Case,8.05,80.5,34.77,-45.73,-40.01,-49.7
1,Five-SeveN,Scumbria,Factory New,Mil_Spec Grade,Gamma 2 Case,1.43,14.299999999999999,9.2,-5.1,-4.46,-31.19
0,SCAR-20,Powercore,Factory New,Restricted,Gamma 2 Case,1.54,15.4,10.79,-4.61,-4.03,-26.17
0,AUG,Syd Mead,Factory New,Classified,Gamma 2 Case,8.3,83.0,37.47,-45.53,-39.84,-48.0
1,Tec-9,Fuel Injector,Field-Tested,Classified,Gamma 2 Case,6.64,66.39999999999999,22.78,-43.62,-38.17,-57.48
1,MP9,Airlock,Minimal Wear,Classified,Gamma 2 Case,7.61,76.10000000000001,34.77,-41.33,-36.16,-47.52
0,Tec-9,Fuel Injector,Minimal Wear,Classified,Gamma 2 Case,5.36,53.6,17.77,-35.83,-31.35,-58.49
0,MP9,Airlock,Well-Worn,Classified,Gamma 2 Case,1.74,17.4,13.13,-4.27,-3.74,-21.49
1,P90,Grim,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.5,5.0,1.02,-3.98,-3.48,-69.6
1,SG 553,Triarch,Minimal Wear,Restricted,Gamma 2 Case,1.28,12.8,9.1,-3.7,-3.24,-25.31
1,Negev,Dazzle,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.45,4.5,0.95,-3.55,-3.11,-69.11
1,P90,Grim,Factory New,Mil_Spec Grade,Gamma 2 Case,3.61,36.1,9.2,-26.9,-23.54,-65.21
1,SG 553,Triarch,Factory New,Restricted,Gamma 2 Case,4.77,47.699999999999996,21.97,-25.73,-22.51,-47.19
1,Tec-9,Fuel Injector,Well-Worn,Classified,Gamma 2 Case,4.9,49.0,23.72,-25.28,-22.12,-45.14
1,Tec-9,Fuel Injector,Battle-Scarred,Classified,Gamma 2 Case,4.34,43.4,18.14,-25.26,-22.1,-50.92
1,Desert Eagle,Directive,Factory New,Restricted,Gamma 2 Case,25.21,252.10000000000002,21.97,-230.13,-201.36,-79.87
1,SCAR-20,Powercore,Minimal Wear,Restricted,Gamma 2 Case,1.25,12.5,9.1,-3.4,-2.98,-23.84
1,UMP-45,Briefing,Factory New,Mil_Spec Grade,Gamma 2 Case,1.25,12.5,9.2,-3.3,-2.89,-23.12
1,SCAR-20,Powercore,Battle-Scarred,Restricted,Gamma 2 Case,0.66,6.6000000000000005,3.4,-3.2,-2.8,-42.42
1,XM1014,Slipstream,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.55,5.5,2.48,-3.02,-2.64,-48.0
1,P90,Grim,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.39,3.9000000000000004,1.02,-2.88,-2.52,-64.62
0,MAG-7,Petroglyph,Well-Worn,Restricted,Gamma 2 Case,0.5,5.0,2.25,-2.75,-2.41,-48.2
0,P90,Grim,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.34,3.4000000000000004,0.86,-2.54,-2.22,-65.29
0,Desert Eagle,Directive,Field-Tested,Restricted,Gamma 2 Case,0.49,4.9,2.37,-2.53,-2.21,-45.1
0,Glock-18,Weasel,Field-Tested,Restricted,Gamma 2 Case,0.49,4.9,2.37,-2.53,-2.21,-45.1
0,MAG-7,Petroglyph,Factory New,Restricted,Gamma 2 Case,1.32,13.200000000000001,10.79,-2.41,-2.11,-15.98
0,Glock-18,Weasel,Battle-Scarred,Restricted,Gamma 2 Case,0.43,4.3,1.91,-2.39,-2.09,-48.6
0,P90,Grim,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.28,2.8000000000000003,0.42,-2.38,-2.08,-74.29
0,Negev,Dazzle,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.32,3.2,0.86,-2.34,-2.05,-64.06
0,AUG,Syd Mead,Minimal Wear,Classified,Gamma 2 Case,3.98,39.8,17.77,-22.03,-19.28,-48.44
0,MP9,Airlock,Minimal Wear,Classified,Gamma 2 Case,3.96,39.6,17.77,-21.83,-19.1,-48.23
1,Tec-9,Fuel Injector,Factory New,Classified,Gamma 2 Case,30.44,304.40000000000003,91.21,-213.19,-186.54,-61.28
1,Glock-18,Weasel,Minimal Wear,Restricted,Gamma 2 Case,3.03,30.299999999999997,9.1,-21.2,-18.55,-61.22
0,Glock-18,Weasel,Factory New,Restricted,Gamma 2 Case,2.81,28.1,10.79,-17.31,-15.15,-53.91
0,Tec-9,Fuel Injector,Field-Tested,Classified,Gamma 2 Case,2.84,28.4,11.16,-17.24,-15.08,-53.1
1,P90,Grim,Well-Worn,Mil_Spec Grade,Gamma 2 Case,1.78,17.8,0.95,-16.85,-14.74,-82.81
1,AUG,Syd Mead,Well-Worn,Classified,Gamma 2 Case,4.03,40.300000000000004,23.72,-16.58,-14.51,-36.0
1,SCAR-20,Powercore,Factory New,Restricted,Gamma 2 Case,3.68,36.800000000000004,21.97,-14.83,-12.98,-35.27
0,Tec-9,Fuel Injector,Battle-Scarred,Classified,Gamma 2 Case,2.33,23.3,9.85,-13.45,-11.77,-50.52
1,MP9,Airlock,Field-Tested,Classified,Gamma 2 Case,3.6,36.0,22.78,-13.22,-11.57,-32.14
0,AUG,Syd Mead,Well-Worn,Classified,Gamma 2 Case,2.62,26.200000000000003,13.13,-13.07,-11.44,-43.66
1,Glock-18,Weasel,Field-Tested,Restricted,Gamma 2 Case,1.75,17.5,4.56,-12.94,-11.32,-64.69
1,AUG,Syd Mead,Battle-Scarred,Classified,Gamma 2 Case,3.05,30.5,18.14,-12.36,-10.81,-35.44
1,Desert Eagle,Directive,Well-Worn,Restricted,Gamma 2 Case,1.63,16.299999999999997,3.98,-12.32,-10.78,-66.13
1,Desert Eagle,Directive,Field-Tested,Restricted,Gamma 2 Case,1.65,16.5,4.56,-11.94,-10.45,-63.33
1,AUG,Syd Mead,Field-Tested,Classified,Gamma 2 Case,3.44,34.4,22.78,-11.62,-10.17,-29.56
0,Glock-18,Weasel,Well-Worn,Restricted,Gamma 2 Case,0.45,4.5,2.25,-2.25,-1.97,-43.78
1,CZ75-Auto,Imprint,Factory New,Mil_Spec Grade,Gamma 2 Case,1.14,11.399999999999999,9.2,-2.2,-1.93,-16.93
0,SG 553,Triarch,Minimal Wear,Restricted,Gamma 2 Case,0.66,6.6000000000000005,4.43,-2.17,-1.9,-28.79
1,MAG-7,Petroglyph,Minimal Wear,Restricted,Gamma 2 Case,1.12,11.200000000000001,9.1,-2.1,-1.84,-16.43
0,MAG-7,Petroglyph,Minimal Wear,Restricted,Gamma 2 Case,0.65,6.5,4.43,-2.07,-1.81,-27.85
0,SCAR-20,Powercore,Minimal Wear,Restricted,Gamma 2 Case,0.65,6.5,4.43,-2.07,-1.81,-27.85
1,SG 553,Triarch,Battle-Scarred,Restricted,Gamma 2 Case,0.54,5.4,3.4,-2.0,-1.75,-32.41
0,Desert Eagle,Directive,Battle-Scarred,Restricted,Gamma 2 Case,0.39,3.9000000000000004,1.91,-1.99,-1.74,-44.62
1,XM1014,Slipstream,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.29,2.9,0.95,-1.95,-1.71,-58.97
0,Desert Eagle,Directive,Well-Worn,Restricted,Gamma 2 Case,0.42,4.2,2.25,-1.95,-1.71,-40.71
0,MAG-7,Petroglyph,Field-Tested,Restricted,Gamma 2 Case,0.43,4.3,2.37,-1.93,-1.69,-39.3
0,SG 553,Triarch,Field-Tested,Restricted,Gamma 2 Case,0.42,4.2,2.37,-1.83,-1.6,-38.1
0,SCAR-20,Powercore,Field-Tested,Restricted,Gamma 2 Case,0.41,4.1,2.37,-1.73,-1.51,-36.83
0,SG 553,Triarch,Battle-Scarred,Restricted,Gamma 2 Case,0.36,3.5999999999999996,1.91,-1.69,-1.48,-41.11
0,SCAR-20,Powercore,Battle-Scarred,Restricted,Gamma 2 Case,0.35,3.5,1.91,-1.59,-1.39,-39.71
1,SG 553,Triarch,Well-Worn,Restricted,Gamma 2 Case,0.55,5.5,3.98,-1.52,-1.33,-24.18
1,SCAR-20,Powercore,Well-Worn,Restricted,Gamma 2 Case,0.55,5.5,3.98,-1.52,-1.33,-24.18
0,SG 553,Triarch,Well-Worn,Restricted,Gamma 2 Case,0.37,3.7,2.25,-1.45,-1.27,-34.32
1,SG 553,Triarch,Field-Tested,Restricted,Gamma 2 Case,0.6,6.0,4.56,-1.44,-1.26,-21.0
0,SCAR-20,Powercore,Well-Worn,Restricted,Gamma 2 Case,0.36,3.5999999999999996,2.25,-1.35,-1.18,-32.78
1,MAG-7,Petroglyph,Well-Worn,Restricted,Gamma 2 Case,0.53,5.300000000000001,3.98,-1.32,-1.16,-21.89
1,XM1014,Slipstream,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.22,2.2,1.02,-1.18,-1.03,-46.82
1,XM1014,Slipstream,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.22,2.2,1.02,-1.18,-1.03,-46.82
1,MAG-7,Petroglyph,Field-Tested,Restricted,Gamma 2 Case,0.57,5.699999999999999,4.56,-1.14,-1.0,-17.54
1,G3SG1,Ventilator,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.2,2.0,0.95,-1.05,-0.92,-46.0
1,SCAR-20,Powercore,Field-Tested,Restricted,Gamma 2 Case,0.55,5.5,4.56,-0.94,-0.82,-14.91
0,P90,Grim,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.12,1.2,0.38,-0.82,-0.72,-60.0
0,P90,Grim,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.12,1.2,0.45,-0.75,-0.66,-55.0
0,G3SG1,Ventilator,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.16,1.6,0.86,-0.74,-0.65,-40.62
0,Five-SeveN,Scumbria,Factory New,Mil_Spec Grade,Gamma 2 Case,0.37,3.7,2.96,-0.74,-0.65,-17.57
1,XM1014,Slipstream,Factory New,Mil_Spec Grade,Gamma 2 Case,0.99,9.9,9.2,-0.7,-0.61,-6.16
0,Negev,Dazzle,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.11,1.1,0.42,-0.68,-0.6,-54.55
0,G3SG1,Ventilator,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.11,1.1,0.42,-0.68,-0.6,-54.55
0,CZ75-Auto,Imprint,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.15,1.5,0.86,-0.64,-0.56,-37.33
0,XM1014,Slipstream,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.15,1.5,0.86,-0.64,-0.56,-37.33
1,UMP-45,Briefing,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.31,3.1,2.48,-0.62,-0.54,-17.42
0,XM1014,Slipstream,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.1,1.0,0.38,-0.62,-0.54,-54.0
0,XM1014,Slipstream,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.1,1.0,0.42,-0.58,-0.51,-51.0
1,UMP-45,Briefing,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.16,1.6,1.02,-0.58,-0.51,-31.87
1,CZ75-Auto,Imprint,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.16,1.6,1.02,-0.58,-0.51,-31.87
0,UMP-45,Briefing,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,0.86,-0.54,-0.47,-33.57
0,UMP-45,Briefing,Factory New,Mil_Spec Grade,Gamma 2 Case,0.35,3.5,2.96,-0.54,-0.47,-13.43
1,CZ75-Auto,Imprint,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.3,3.0,2.48,-0.52,-0.46,-15.33
1,Five-SeveN,Scumbria,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.3,3.0,2.48,-0.52,-0.46,-15.33
1,G3SG1,Ventilator,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.3,3.0,2.48,-0.52,-0.46,-15.33
1,G3SG1,Ventilator,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.15,1.5,1.02,-0.48,-0.42,-28.0
1,Negev,Dazzle,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.15,1.5,1.02,-0.48,-0.42,-28.0
1,UMP-45,Briefing,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,0.95,-0.45,-0.39,-27.86
1,CZ75-Auto,Imprint,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,0.95,-0.45,-0.39,-27.86
0,CZ75-Auto,Imprint,Factory New,Mil_Spec Grade,Gamma 2 Case,0.34,3.4000000000000004,2.96,-0.44,-0.39,-11.47
0,Five-SeveN,Scumbria,Minimal Wear,Mil_Spec Grade,Gamma 2 Case,0.13,1.3,0.86,-0.44,-0.39,-30.0
1,Five-SeveN,Scumbria,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,0.95,-0.45,-0.39,-27.86
0,Five-SeveN,Scumbria,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.38,-0.42,-0.37,-46.25
0,UMP-45,Briefing,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.42,-0.38,-0.33,-41.25
1,UMP-45,Briefing,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,Five-SeveN,Scumbria,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.42,-0.38,-0.33,-41.25
1,Five-SeveN,Scumbria,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,CZ75-Auto,Imprint,Well-Worn,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.42,-0.38,-0.33,-41.25
1,Negev,Dazzle,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
1,Five-SeveN,Scumbria,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,Five-SeveN,Scumbria,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,XM1014,Slipstream,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,G3SG1,Ventilator,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,UMP-45,Briefing,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,Negev,Dazzle,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,CZ75-Auto,Imprint,Field-Tested,Mil_Spec Grade,Gamma 2 Case,0.08,0.8,0.45,-0.35,-0.31,-38.75
0,UMP-45,Briefing,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.07,0.7000000000000001,0.38,-0.32,-0.28,-40.0
0,Negev,Dazzle,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.07,0.7000000000000001,0.38,-0.32,-0.28,-40.0
0,CZ75-Auto,Imprint,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.07,0.7000000000000001,0.38,-0.32,-0.28,-40.0
1,CZ75-Auto,Imprint,Battle-Scarred,Mil_Spec Grade,Gamma 2 Case,0.13,1.3,1.02,-0.28,-0.25,-19.23
0,G3SG1,Ventilator,Factory New,Mil_Spec Grade,Gamma 2 Case,0.3,3.0,2.96,-0.04,-0.04,-1.33
