StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,Five-SeveN,Fairy Tale,Well-Worn,Classified,Operation Broken Fang Case,13.86,138.6,99.3,-39.3,-34.39,-24.81
1,M4A4,Cyber Security,Factory New,Classified,Operation Broken Fang Case,82.75,827.5,448.85,-378.65,-331.32,-40.04
1,AWP,Exoskeleton,Battle-Scarred,Restricted,Operation Broken Fang Case,5.22,52.199999999999996,14.21,-37.99,-33.24,-63.68
1,AWP,Exoskeleton,Well-Worn,Restricted,Operation Broken Fang Case,5.26,52.599999999999994,15.3,-37.3,-32.64,-62.05
1,SSG 08,Parallax,Battle-Scarred,Restricted,Operation Broken Fang Case,1.87,18.700000000000003,14.21,-4.49,-3.93,-21.02
1,UMP-45,Gold Bismuth,Field-Tested,Restricted,Operation Broken Fang Case,2.29,22.9,18.49,-4.41,-3.86,-16.86
1,Nova,Clear Polymer,Factory New,Restricted,Operation Broken Fang Case,7.63,76.3,72.18,-4.12,-3.6,-4.72
0,SSG 08,Parallax,Well-Worn,Restricted,Operation Broken Fang Case,1.58,15.8,11.8,-4.0,-3.5,-22.15
1,Nova,Clear Polymer,Field-Tested,Restricted,Operation Broken Fang Case,2.23,22.3,18.49,-3.81,-3.33,-14.93
0,Nova,Clear Polymer,Well-Worn,Restricted,Operation Broken Fang Case,1.56,15.600000000000001,11.8,-3.8,-3.32,-21.28
1,Dual Berettas,Dezastre,Field-Tested,Restricted,Operation Broken Fang Case,2.22,22.200000000000003,18.49,-3.71,-3.25,-14.64
1,Nova,Clear Polymer,Well-Worn,Restricted,Operation Broken Fang Case,1.89,18.9,15.3,-3.6,-3.15,-16.67
0,Dual Berettas,Dezastre,Well-Worn,Restricted,Operation Broken Fang Case,1.53,15.3,11.8,-3.5,-3.06,-20.0
1,Five-SeveN,Fairy Tale,Factory New,Classified,Operation Broken Fang Case,72.19,721.9,448.85,-273.05,-238.92,-33.1
0,M4A4,Cyber Security,Factory New,Classified,Operation Broken Fang Case,44.75,447.5,195.58,-251.92,-220.43,-49.26
0,AWP,Exoskeleton,Minimal Wear,Restricted,Operation Broken Fang Case,4.62,46.2,21.69,-24.51,-21.45,-46.43
1,AWP,Exoskeleton,Factory New,Restricted,Operation Broken Fang Case,30.74,307.4,72.18,-235.22,-205.82,-66.96
1,Dual Berettas,Dezastre,Well-Worn,Restricted,Operation Broken Fang Case,1.83,18.3,15.3,-3.0,-2.62,-14.32
1,Dual Berettas,Dezastre,Battle-Scarred,Restricted,Operation Broken Fang Case,1.7,17.0,14.21,-2.79,-2.44,-14.35
1,P90,Cocoa Rampage,Factory New,Mil_Spec Grade,Operation Broken Fang Case,1.66,16.599999999999998,13.85,-2.75,-2.41,-14.52
1,Nova,Clear Polymer,Battle-Scarred,Restricted,Operation Broken Fang Case,1.69,16.9,14.21,-2.69,-2.35,-13.91
1,M249,Deep Relief,Factory New,Mil_Spec Grade,Operation Broken Fang Case,1.65,16.5,13.85,-2.65,-2.32,-14.06
1,UMP-45,Gold Bismuth,Battle-Scarred,Restricted,Operation Broken Fang Case,1.68,16.8,14.21,-2.59,-2.27,-13.51
0,SSG 08,Parallax,Battle-Scarred,Restricted,Operation Broken Fang Case,1.35,13.5,10.96,-2.54,-2.22,-16.44
0,Nova,Clear Polymer,Battle-Scarred,Restricted,Operation Broken Fang Case,1.35,13.5,10.96,-2.54,-2.22,-16.44
1,P90,Cocoa Rampage,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.51,5.1,2.6,-2.5,-2.19,-42.94
1,UMP-45,Gold Bismuth,Well-Worn,Restricted,Operation Broken Fang Case,1.78,17.8,15.3,-2.5,-2.19,-12.3
0,Galil AR,Vandal,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.81,8.100000000000001,5.73,-2.37,-2.07,-25.56
0,Dual Berettas,Dezastre,Battle-Scarred,Restricted,Operation Broken Fang Case,1.33,13.3,10.96,-2.34,-2.05,-15.41
1,M4A4,Cyber Security,Minimal Wear,Classified,Operation Broken Fang Case,42.87,428.7,211.59,-217.11,-189.97,-44.31
1,SSG 08,Parallax,Minimal Wear,Restricted,Operation Broken Fang Case,6.0,60.0,39.33,-20.67,-18.09,-30.15
1,USP-S,Monster Mashup,Minimal Wear,Classified,Operation Broken Fang Case,40.56,405.6,211.59,-194.01,-169.76,-41.85
1,USP-S,Monster Mashup,Factory New,Classified,Operation Broken Fang Case,61.59,615.9000000000001,448.85,-167.05,-146.17,-23.73
0,Five-SeveN,Fairy Tale,Factory New,Classified,Operation Broken Fang Case,33.0,330.0,195.58,-134.42,-117.62,-35.64
1,Five-SeveN,Fairy Tale,Minimal Wear,Classified,Operation Broken Fang Case,34.57,345.7,211.59,-134.11,-117.35,-33.95
0,USP-S,Monster Mashup,Factory New,Classified,Operation Broken Fang Case,32.24,322.40000000000003,195.58,-126.82,-110.97,-34.42
1,Dual Berettas,Dezastre,Factory New,Restricted,Operation Broken Fang Case,8.5,85.0,72.18,-12.82,-11.22,-13.2
0,AWP,Exoskeleton,Field-Tested,Restricted,Operation Broken Fang Case,2.66,26.6,13.96,-12.64,-11.06,-41.58
1,Galil AR,Vandal,Factory New,Mil_Spec Grade,Operation Broken Fang Case,2.63,26.299999999999997,13.85,-12.45,-10.89,-41.41
1,P250,Contaminant,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.85,8.5,6.25,-2.25,-1.97,-23.18
0,CZ75-Auto,Vendetta,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.79,7.9,5.73,-2.17,-1.9,-24.05
1,M249,Deep Relief,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.84,8.4,6.25,-2.15,-1.88,-22.38
1,G3SG1,Digital Mesh,Factory New,Mil_Spec Grade,Operation Broken Fang Case,1.59,15.9,13.85,-2.05,-1.79,-11.26
0,UMP-45,Gold Bismuth,Battle-Scarred,Restricted,Operation Broken Fang Case,1.3,13.0,10.96,-2.04,-1.79,-13.77
0,MP5-SD,Condition Zero,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.77,7.7,5.73,-1.97,-1.72,-22.34
0,M249,Deep Relief,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.74,7.4,5.73,-1.67,-1.46,-19.73
1,P90,Cocoa Rampage,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.79,7.9,6.25,-1.65,-1.44,-18.23
0,G3SG1,Digital Mesh,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.32,3.2,1.71,-1.49,-1.3,-40.62
1,G3SG1,Digital Mesh,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.77,7.7,6.25,-1.45,-1.27,-16.49
1,Galil AR,Vandal,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.76,7.6,6.25,-1.35,-1.18,-15.53
1,G3SG1,Digital Mesh,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.38,3.8,2.6,-1.2,-1.05,-27.63
0,P250,Contaminant,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.68,6.800000000000001,5.73,-1.07,-0.94,-13.82
0,G3SG1,Digital Mesh,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.43,4.3,3.23,-1.07,-0.94,-21.86
0,P250,Contaminant,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.42,4.2,3.23,-0.97,-0.85,-20.24
0,P90,Cocoa Rampage,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.66,6.6000000000000005,5.73,-0.87,-0.76,-11.52
0,P90,Cocoa Rampage,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.41,4.1,3.23,-0.87,-0.76,-18.54
0,G3SG1,Digital Mesh,Factory New,Mil_Spec Grade,Operation Broken Fang Case,0.66,6.6000000000000005,5.73,-0.87,-0.76,-11.52
1,MP5-SD,Condition Zero,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.71,7.1,6.25,-0.85,-0.74,-10.42
0,P250,Contaminant,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.25,2.5,1.71,-0.79,-0.69,-27.6
0,Galil AR,Vandal,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.4,4.0,3.23,-0.77,-0.67,-16.75
1,CZ75-Auto,Vendetta,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.7,7.0,6.25,-0.75,-0.66,-9.43
0,MP5-SD,Condition Zero,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.39,3.9000000000000004,3.23,-0.67,-0.59,-15.13
1,Galil AR,Vandal,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.37,3.7,3.07,-0.63,-0.55,-14.86
0,MP5-SD,Condition Zero,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.27,2.7,2.12,-0.58,-0.51,-18.89
0,P90,Cocoa Rampage,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.27,2.7,2.12,-0.58,-0.51,-18.89
0,M249,Deep Relief,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.38,3.8,3.23,-0.57,-0.5,-13.16
0,CZ75-Auto,Vendetta,Minimal Wear,Mil_Spec Grade,Operation Broken Fang Case,0.38,3.8,3.23,-0.57,-0.5,-13.16
1,Galil AR,Vandal,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.31,3.1,2.6,-0.5,-0.44,-14.19
0,P90,Cocoa Rampage,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.22,2.2,1.71,-0.49,-0.43,-19.55
0,CZ75-Auto,Vendetta,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.12,-0.48,-0.42,-16.15
0,P250,Contaminant,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.12,-0.48,-0.42,-16.15
0,G3SG1,Digital Mesh,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.12,-0.48,-0.42,-16.15
0,Galil AR,Vandal,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.12,-0.48,-0.42,-16.15
1,P250,Contaminant,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.29,2.9,2.43,-0.47,-0.41,-14.14
1,P90,Cocoa Rampage,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.29,2.9,2.43,-0.47,-0.41,-14.14
1,Galil AR,Vandal,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.29,2.9,2.43,-0.47,-0.41,-14.14
1,P250,Contaminant,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.35,3.5,3.07,-0.43,-0.38,-10.86
1,MP5-SD,Condition Zero,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.28,2.8000000000000003,2.43,-0.37,-0.32,-11.43
1,P90,Cocoa Rampage,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.34,3.4000000000000004,3.07,-0.33,-0.29,-8.53
1,MP5-SD,Condition Zero,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.34,3.4000000000000004,3.07,-0.33,-0.29,-8.53
0,CZ75-Auto,Vendetta,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,MP5-SD,Condition Zero,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,G3SG1,Digital Mesh,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,Galil AR,Vandal,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,P90,Cocoa Rampage,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,P250,Contaminant,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.5,-0.3,-0.26,-14.44
0,M249,Deep Relief,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.24,2.4,2.12,-0.28,-0.25,-10.42
0,CZ75-Auto,Vendetta,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.2,2.0,1.71,-0.29,-0.25,-12.5
0,M249,Deep Relief,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.17,1.7000000000000002,1.5,-0.2,-0.18,-10.59
1,MP5-SD,Condition Zero,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.28,2.8000000000000003,2.6,-0.2,-0.18,-6.43
0,Galil AR,Vandal,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.19,1.9,1.71,-0.19,-0.17,-8.95
1,G3SG1,Digital Mesh,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.43,-0.17,-0.15,-5.77
1,CZ75-Auto,Vendetta,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.26,2.6,2.43,-0.17,-0.15,-5.77
1,CZ75-Auto,Vendetta,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.27,2.7,2.6,-0.1,-0.09,-3.33
0,M249,Deep Relief,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.71,-0.09,-0.08,-4.44
0,MP5-SD,Condition Zero,Well-Worn,Mil_Spec Grade,Operation Broken Fang Case,0.18,1.7999999999999998,1.71,-0.09,-0.08,-4.44
1,M249,Deep Relief,Battle-Scarred,Mil_Spec Grade,Operation Broken Fang Case,0.25,2.5,2.43,-0.07,-0.06,-2.4
1,CZ75-Auto,Vendetta,Field-Tested,Mil_Spec Grade,Operation Broken Fang Case,0.31,3.1,3.07,-0.03,-0.03,-0.97
