StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,P250,Inferno,Battle-Scarred,Restricted,CS20 Case,0.55,5.5,4.41,-1.09,-0.95,-17.27
0,SCAR-20,Assault,Well-Worn,Mil_Spec Grade,CS20 Case,0.17,1.7000000000000002,0.63,-1.07,-0.94,-55.29
0,Dual Berettas,Elite 1.6,Factory New,Mil_Spec Grade,CS20 Case,0.29,2.9,1.84,-1.06,-0.93,-32.07
0,SCAR-20,Assault,Factory New,Mil_Spec Grade,CS20 Case,0.29,2.9,1.84,-1.06,-0.93,-32.07
0,Five-SeveN,Buddy,Battle-Scarred,Restricted,CS20 Case,0.54,5.4,4.41,-0.99,-0.87,-16.11
0,M249,Aztec,Field-Tested,Restricted,CS20 Case,0.62,6.2,5.27,-0.93,-0.81,-13.06
0,MP5-SD,Agent,Field-Tested,Restricted,CS20 Case,0.62,6.2,5.27,-0.93,-0.81,-13.06
0,UMP-45,Plastique,Field-Tested,Restricted,CS20 Case,0.62,6.2,5.27,-0.93,-0.81,-13.06
0,UMP-45,Plastique,Battle-Scarred,Restricted,CS20 Case,0.53,5.300000000000001,4.41,-0.89,-0.78,-14.72
1,MAG-7,Popdog,Minimal Wear,Mil_Spec Grade,CS20 Case,0.32,3.2,2.31,-0.89,-0.78,-24.38
1,SCAR-20,Assault,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.18,1.7999999999999998,0.93,-0.87,-0.76,-42.22
1,MAG-7,Popdog,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.18,1.7999999999999998,0.93,-0.87,-0.76,-42.22
0,Tec-9,Flash Out,Well-Worn,Mil_Spec Grade,CS20 Case,0.15,1.5,0.63,-0.87,-0.76,-50.67
0,Glock-18,Sacrifice,Field-Tested,Mil_Spec Grade,CS20 Case,0.15,1.5,0.63,-0.87,-0.76,-50.67
0,Glock-18,Sacrifice,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.13,1.3,0.5,-0.8,-0.7,-53.85
1,SCAR-20,Assault,Minimal Wear,Mil_Spec Grade,CS20 Case,0.31,3.1,2.31,-0.79,-0.69,-22.26
1,Tec-9,Flash Out,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.17,1.7000000000000002,0.93,-0.77,-0.67,-39.41
0,MAG-7,Popdog,Well-Worn,Mil_Spec Grade,CS20 Case,0.14,1.4000000000000001,0.63,-0.77,-0.67,-47.86
1,MAG-7,Popdog,Field-Tested,Mil_Spec Grade,CS20 Case,0.18,1.7999999999999998,1.11,-0.69,-0.6,-33.33
0,Dual Berettas,Elite 1.6,Well-Worn,Mil_Spec Grade,CS20 Case,0.13,1.3,0.63,-0.67,-0.59,-45.38
0,Glock-18,Sacrifice,Well-Worn,Mil_Spec Grade,CS20 Case,0.13,1.3,0.63,-0.67,-0.59,-45.38
1,SCAR-20,Assault,Field-Tested,Mil_Spec Grade,CS20 Case,0.17,1.7000000000000002,1.11,-0.59,-0.52,-30.59
1,MAC-10,Classic Crate,Minimal Wear,Mil_Spec Grade,CS20 Case,0.29,2.9,2.31,-0.59,-0.52,-17.93
1,Tec-9,Flash Out,Field-Tested,Mil_Spec Grade,CS20 Case,0.17,1.7000000000000002,1.11,-0.59,-0.52,-30.59
1,M249,Aztec,Battle-Scarred,Restricted,CS20 Case,0.69,6.8999999999999995,6.32,-0.58,-0.51,-7.39
1,MAC-10,Classic Crate,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.15,1.5,0.93,-0.57,-0.5,-33.33
1,MAC-10,Classic Crate,Field-Tested,Mil_Spec Grade,CS20 Case,0.16,1.6,1.11,-0.49,-0.43,-26.88
0,Dual Berettas,Elite 1.6,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.09,0.8999999999999999,0.5,-0.4,-0.35,-38.89
0,SCAR-20,Assault,Minimal Wear,Mil_Spec Grade,CS20 Case,0.14,1.4000000000000001,1.05,-0.35,-0.31,-22.14
0,Tec-9,Flash Out,Minimal Wear,Mil_Spec Grade,CS20 Case,0.14,1.4000000000000001,1.05,-0.35,-0.31,-22.14
0,Dual Berettas,Elite 1.6,Minimal Wear,Mil_Spec Grade,CS20 Case,0.14,1.4000000000000001,1.05,-0.35,-0.31,-22.14
0,FAMAS,Decommissioned,Minimal Wear,Mil_Spec Grade,CS20 Case,0.14,1.4000000000000001,1.05,-0.35,-0.31,-22.14
1,MAC-10,Classic Crate,Well-Worn,Mil_Spec Grade,CS20 Case,0.15,1.5,1.17,-0.33,-0.29,-19.33
0,MAG-7,Popdog,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.08,0.8,0.5,-0.3,-0.26,-32.5
0,SCAR-20,Assault,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.08,0.8,0.5,-0.3,-0.26,-32.5
0,MAC-10,Classic Crate,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.08,0.8,0.5,-0.3,-0.26,-32.5
0,FAMAS,Decommissioned,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.08,0.8,0.5,-0.3,-0.26,-32.5
0,Dual Berettas,Elite 1.6,Field-Tested,Mil_Spec Grade,CS20 Case,0.09,0.8999999999999999,0.63,-0.27,-0.24,-26.67
0,FAMAS,Decommissioned,Field-Tested,Mil_Spec Grade,CS20 Case,0.09,0.8999999999999999,0.63,-0.27,-0.24,-26.67
0,MAG-7,Popdog,Minimal Wear,Mil_Spec Grade,CS20 Case,0.13,1.3,1.05,-0.25,-0.22,-16.92
0,Tec-9,Flash Out,Battle-Scarred,Mil_Spec Grade,CS20 Case,0.07,0.7000000000000001,0.5,-0.2,-0.18,-25.71
0,FAMAS,Decommissioned,Well-Worn,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,MAC-10,Classic Crate,Field-Tested,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,MAC-10,Classic Crate,Well-Worn,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,MAG-7,Popdog,Field-Tested,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,Tec-9,Flash Out,Field-Tested,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,SCAR-20,Assault,Field-Tested,Mil_Spec Grade,CS20 Case,0.08,0.8,0.63,-0.17,-0.15,-18.75
0,MAC-10,Classic Crate,Minimal Wear,Mil_Spec Grade,CS20 Case,0.12,1.2,1.05,-0.15,-0.13,-10.83
0,MP5-SD,Agent,Well-Worn,Restricted,CS20 Case,0.48,4.8,4.71,-0.09,-0.08,-1.67
