StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,G3SG1,Flux,Factory New,Classified,Shadow Case,18.16,181.6,133.28,-48.32,-42.28,-23.28
1,Dual Berettas,Dualing Dragons,Factory New,Mil_Spec Grade,Shadow Case,5.88,58.8,11.12,-47.68,-41.72,-70.95
1,SSG 08,Big Iron,Well-Worn,Classified,Shadow Case,12.57,125.7,78.34,-47.36,-41.44,-32.97
1,FAMAS,Survivor Z,Factory New,Mil_Spec Grade,Shadow Case,1.67,16.7,11.12,-5.58,-4.88,-29.22
1,MAC-10,Rangeen,Well-Worn,Mil_Spec Grade,Shadow Case,0.72,7.199999999999999,2.28,-4.92,-4.3,-59.72
1,Dual Berettas,Dualing Dragons,Field-Tested,Mil_Spec Grade,Shadow Case,0.72,7.199999999999999,2.57,-4.63,-4.05,-56.25
1,MP7,Special Delivery,Factory New,Restricted,Shadow Case,7.46,74.6,70.0,-4.6,-4.02,-5.39
0,AK-47,Frontside Misty,Factory New,Classified,Shadow Case,55.97,559.7,133.28,-426.42,-373.12,-66.66
1,P250,Wingshot,Factory New,Restricted,Shadow Case,11.0,110.0,70.0,-40.0,-35.0,-31.82
1,G3SG1,Flux,Battle-Scarred,Classified,Shadow Case,10.57,105.7,66.11,-39.59,-34.64,-32.77
1,SSG 08,Big Iron,Field-Tested,Classified,Shadow Case,14.58,145.8,106.41,-39.39,-34.47,-23.64
0,SSG 08,Big Iron,Well-Worn,Classified,Shadow Case,7.33,73.3,36.0,-37.3,-32.64,-44.53
1,AK-47,Frontside Misty,Minimal Wear,Classified,Shadow Case,54.54,545.4,186.21,-359.19,-314.29,-57.63
1,Glock-18,Wraiths,Factory New,Mil_Spec Grade,Shadow Case,4.64,46.4,11.12,-35.28,-30.87,-66.53
1,Glock-18,Wraiths,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.65,6.5,2.01,-4.49,-3.93,-60.46
1,Dual Berettas,Dualing Dragons,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.65,6.5,2.01,-4.49,-3.93,-60.46
0,P250,Wingshot,Field-Tested,Restricted,Shadow Case,1.39,13.899999999999999,9.49,-4.41,-3.86,-27.77
0,Galil AR,Stone Cold,Battle-Scarred,Restricted,Shadow Case,1.17,11.7,7.43,-4.27,-3.74,-31.97
0,P250,Wingshot,Well-Worn,Restricted,Shadow Case,1.35,13.5,9.34,-4.16,-3.64,-26.96
1,MP7,Special Delivery,Minimal Wear,Restricted,Shadow Case,3.99,39.900000000000006,35.81,-4.09,-3.58,-8.97
1,FAMAS,Survivor Z,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.6,6.0,2.01,-3.99,-3.49,-58.17
1,Dual Berettas,Dualing Dragons,Well-Worn,Mil_Spec Grade,Shadow Case,0.62,6.2,2.28,-3.92,-3.43,-55.32
0,Galil AR,Stone Cold,Field-Tested,Restricted,Shadow Case,1.34,13.4,9.49,-3.91,-3.42,-25.52
1,M249,Nebula Crusader,Minimal Wear,Restricted,Shadow Case,3.96,39.6,35.81,-3.79,-3.32,-8.38
0,SSG 08,Big Iron,Battle-Scarred,Classified,Shadow Case,6.15,61.5,29.12,-32.38,-28.33,-46.07
1,G3SG1,Flux,Well-Worn,Classified,Shadow Case,10.98,109.80000000000001,78.34,-31.46,-27.53,-25.07
0,Galil AR,Stone Cold,Factory New,Restricted,Shadow Case,6.07,60.7,31.79,-28.91,-25.3,-41.68
0,G3SG1,Flux,Minimal Wear,Classified,Shadow Case,10.12,101.19999999999999,72.31,-28.89,-25.28,-24.98
1,Galil AR,Stone Cold,Minimal Wear,Restricted,Shadow Case,6.36,63.6,35.81,-27.79,-24.32,-38.24
0,SSG 08,Big Iron,Minimal Wear,Classified,Shadow Case,9.97,99.7,72.31,-27.39,-23.97,-24.04
1,M249,Nebula Crusader,Factory New,Restricted,Shadow Case,9.55,95.5,70.0,-25.5,-22.31,-23.36
1,G3SG1,Flux,Field-Tested,Classified,Shadow Case,12.97,129.70000000000002,106.41,-23.29,-20.38,-15.71
1,XM1014,Scumbria,Minimal Wear,Mil_Spec Grade,Shadow Case,0.83,8.299999999999999,4.88,-3.42,-2.99,-36.02
1,MAC-10,Rangeen,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.53,5.300000000000001,2.01,-3.29,-2.88,-54.34
0,M249,Nebula Crusader,Battle-Scarred,Restricted,Shadow Case,1.07,10.700000000000001,7.43,-3.27,-2.86,-26.73
0,Galil AR,Stone Cold,Well-Worn,Restricted,Shadow Case,1.26,12.6,9.34,-3.26,-2.85,-22.62
1,FAMAS,Survivor Z,Field-Tested,Mil_Spec Grade,Shadow Case,0.58,5.8,2.57,-3.23,-2.83,-48.79
1,MAC-10,Rangeen,Minimal Wear,Mil_Spec Grade,Shadow Case,0.81,8.100000000000001,4.88,-3.22,-2.82,-34.81
0,MP7,Special Delivery,Battle-Scarred,Restricted,Shadow Case,1.05,10.5,7.43,-3.07,-2.69,-25.62
0,M249,Nebula Crusader,Factory New,Restricted,Shadow Case,3.48,34.8,31.79,-3.01,-2.63,-7.56
1,MP7,Special Delivery,Field-Tested,Restricted,Shadow Case,2.3,23.0,20.05,-2.95,-2.58,-11.22
0,MP7,Special Delivery,Minimal Wear,Restricted,Shadow Case,1.81,18.1,15.17,-2.93,-2.56,-14.14
0,M249,Nebula Crusader,Minimal Wear,Restricted,Shadow Case,1.81,18.1,15.17,-2.93,-2.56,-14.14
1,M249,Nebula Crusader,Field-Tested,Restricted,Shadow Case,2.29,22.9,20.05,-2.85,-2.49,-10.87
1,Glock-18,Wraiths,Field-Tested,Mil_Spec Grade,Shadow Case,0.54,5.4,2.57,-2.83,-2.48,-45.93
0,M249,Nebula Crusader,Field-Tested,Restricted,Shadow Case,1.23,12.3,9.49,-2.81,-2.46,-20.0
0,Dual Berettas,Dualing Dragons,Minimal Wear,Mil_Spec Grade,Shadow Case,0.49,4.9,2.1,-2.8,-2.45,-50.0
0,MP7,Special Delivery,Field-Tested,Restricted,Shadow Case,1.21,12.1,9.49,-2.61,-2.28,-18.84
1,MAG-7,Cobalt Core,Minimal Wear,Mil_Spec Grade,Shadow Case,0.74,7.4,4.88,-2.52,-2.21,-29.86
0,XM1014,Scumbria,Factory New,Mil_Spec Grade,Shadow Case,0.67,6.7,4.19,-2.51,-2.2,-32.84
0,MAG-7,Cobalt Core,Well-Worn,Mil_Spec Grade,Shadow Case,0.37,3.7,1.22,-2.48,-2.17,-58.65
0,Glock-18,Wraiths,Well-Worn,Mil_Spec Grade,Shadow Case,0.36,3.5999999999999996,1.22,-2.38,-2.08,-57.78
0,M249,Nebula Crusader,Well-Worn,Restricted,Shadow Case,1.17,11.7,9.34,-2.36,-2.06,-17.61
1,AK-47,Frontside Misty,Field-Tested,Classified,Shadow Case,32.6,326.0,106.41,-219.59,-192.14,-58.94
1,AK-47,Frontside Misty,Well-Worn,Classified,Shadow Case,29.57,295.7,78.34,-217.36,-190.19,-64.32
0,G3SG1,Flux,Battle-Scarred,Classified,Shadow Case,4.96,49.6,29.12,-20.48,-17.92,-36.13
0,G3SG1,Flux,Well-Worn,Classified,Shadow Case,5.44,54.400000000000006,36.0,-18.4,-16.1,-29.6
0,AK-47,Frontside Misty,Minimal Wear,Classified,Shadow Case,25.41,254.1,72.31,-181.79,-159.07,-62.6
0,SSG 08,Big Iron,Field-Tested,Classified,Shadow Case,6.62,66.2,48.08,-18.12,-15.86,-23.96
1,AK-47,Frontside Misty,Battle-Scarred,Classified,Shadow Case,23.34,233.4,66.11,-167.29,-146.38,-62.72
1,Glock-18,Wraiths,Well-Worn,Mil_Spec Grade,Shadow Case,1.91,19.099999999999998,2.28,-16.82,-14.72,-77.07
1,P250,Wingshot,Minimal Wear,Restricted,Shadow Case,5.19,51.900000000000006,35.81,-16.09,-14.08,-27.13
0,Dual Berettas,Dualing Dragons,Factory New,Mil_Spec Grade,Shadow Case,1.87,18.700000000000003,4.19,-14.51,-12.7,-67.91
0,G3SG1,Flux,Field-Tested,Classified,Shadow Case,6.14,61.4,48.08,-13.32,-11.66,-18.99
1,G3SG1,Flux,Factory New,Classified,Shadow Case,51.28,512.8,395.82,-116.98,-102.36,-19.96
0,AK-47,Frontside Misty,Well-Worn,Classified,Shadow Case,15.25,152.5,36.0,-116.5,-101.94,-66.85
1,XM1014,Scumbria,Factory New,Mil_Spec Grade,Shadow Case,2.27,22.7,11.12,-11.58,-10.13,-44.63
0,SCAR-20,Green Marine,Minimal Wear,Mil_Spec Grade,Shadow Case,0.43,4.3,2.1,-2.2,-1.93,-44.88
0,FAMAS,Survivor Z,Well-Worn,Mil_Spec Grade,Shadow Case,0.33,3.3000000000000003,1.22,-2.08,-1.82,-55.15
1,M249,Nebula Crusader,Battle-Scarred,Restricted,Shadow Case,1.75,17.5,15.54,-1.96,-1.71,-9.77
1,SCAR-20,Green Marine,Factory New,Mil_Spec Grade,Shadow Case,1.3,13.0,11.12,-1.88,-1.65,-12.69
1,MAG-7,Cobalt Core,Factory New,Mil_Spec Grade,Shadow Case,1.29,12.9,11.12,-1.78,-1.56,-12.09
0,MP7,Special Delivery,Well-Worn,Restricted,Shadow Case,1.11,11.100000000000001,9.34,-1.76,-1.54,-13.87
0,FAMAS,Survivor Z,Minimal Wear,Mil_Spec Grade,Shadow Case,0.37,3.7,2.1,-1.6,-1.4,-37.84
1,MP7,Special Delivery,Battle-Scarred,Restricted,Shadow Case,1.71,17.1,15.54,-1.56,-1.36,-7.95
0,MAC-10,Rangeen,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.26,2.6,1.15,-1.45,-1.27,-48.85
1,SCAR-20,Green Marine,Minimal Wear,Mil_Spec Grade,Shadow Case,0.63,6.3,4.88,-1.42,-1.24,-19.68
0,Dual Berettas,Dualing Dragons,Field-Tested,Mil_Spec Grade,Shadow Case,0.27,2.7,1.29,-1.41,-1.23,-45.56
1,MP7,Special Delivery,Well-Worn,Restricted,Shadow Case,1.91,19.099999999999998,17.71,-1.39,-1.22,-6.39
1,MAC-10,Rangeen,Factory New,Mil_Spec Grade,Shadow Case,1.25,12.5,11.12,-1.38,-1.21,-9.68
1,MAG-7,Cobalt Core,Well-Worn,Mil_Spec Grade,Shadow Case,0.36,3.5999999999999996,2.28,-1.32,-1.16,-32.22
1,MAC-10,Rangeen,Field-Tested,Mil_Spec Grade,Shadow Case,0.39,3.9000000000000004,2.57,-1.33,-1.16,-29.74
1,XM1014,Scumbria,Field-Tested,Mil_Spec Grade,Shadow Case,0.39,3.9000000000000004,2.57,-1.33,-1.16,-29.74
1,MAG-7,Cobalt Core,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.32,3.2,2.01,-1.19,-1.04,-32.5
0,Dual Berettas,Dualing Dragons,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.23,2.3000000000000003,1.15,-1.15,-1.01,-43.91
0,Glock-18,Wraiths,Minimal Wear,Mil_Spec Grade,Shadow Case,0.32,3.2,2.1,-1.1,-0.96,-30.0
0,MAG-7,Cobalt Core,Minimal Wear,Mil_Spec Grade,Shadow Case,0.32,3.2,2.1,-1.1,-0.96,-30.0
0,MAG-7,Cobalt Core,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.22,2.2,1.15,-1.05,-0.92,-41.82
0,FAMAS,Survivor Z,Factory New,Mil_Spec Grade,Shadow Case,0.52,5.2,4.19,-1.01,-0.88,-16.92
0,Dual Berettas,Dualing Dragons,Well-Worn,Mil_Spec Grade,Shadow Case,0.22,2.2,1.22,-0.98,-0.86,-39.09
1,SCAR-20,Green Marine,Well-Worn,Mil_Spec Grade,Shadow Case,0.32,3.2,2.28,-0.92,-0.81,-25.31
0,FAMAS,Survivor Z,Field-Tested,Mil_Spec Grade,Shadow Case,0.21,2.1,1.29,-0.81,-0.71,-33.81
0,MAC-10,Rangeen,Minimal Wear,Mil_Spec Grade,Shadow Case,0.29,2.9,2.1,-0.8,-0.7,-24.14
1,M249,Nebula Crusader,Well-Worn,Restricted,Shadow Case,1.85,18.5,17.71,-0.79,-0.69,-3.73
0,MAC-10,Rangeen,Well-Worn,Mil_Spec Grade,Shadow Case,0.2,2.0,1.22,-0.78,-0.68,-34.0
1,MAG-7,Cobalt Core,Field-Tested,Mil_Spec Grade,Shadow Case,0.33,3.3000000000000003,2.57,-0.73,-0.64,-19.39
0,XM1014,Scumbria,Minimal Wear,Mil_Spec Grade,Shadow Case,0.28,2.8000000000000003,2.1,-0.7,-0.61,-21.79
0,FAMAS,Survivor Z,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.18,1.7999999999999998,1.15,-0.65,-0.57,-31.67
0,SCAR-20,Green Marine,Factory New,Mil_Spec Grade,Shadow Case,0.48,4.8,4.19,-0.61,-0.53,-11.04
0,MAC-10,Rangeen,Field-Tested,Mil_Spec Grade,Shadow Case,0.18,1.7999999999999998,1.29,-0.51,-0.45,-25.0
0,MAG-7,Cobalt Core,Factory New,Mil_Spec Grade,Shadow Case,0.47,4.699999999999999,4.19,-0.51,-0.45,-9.57
1,XM1014,Scumbria,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.25,2.5,2.01,-0.49,-0.43,-17.2
0,Glock-18,Wraiths,Field-Tested,Mil_Spec Grade,Shadow Case,0.17,1.7000000000000002,1.29,-0.41,-0.36,-21.18
0,MAC-10,Rangeen,Factory New,Mil_Spec Grade,Shadow Case,0.46,4.6000000000000005,4.19,-0.41,-0.36,-7.83
0,SCAR-20,Green Marine,Well-Worn,Mil_Spec Grade,Shadow Case,0.16,1.6,1.22,-0.38,-0.33,-20.62
0,Glock-18,Wraiths,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.15,1.5,1.15,-0.35,-0.31,-20.67
1,XM1014,Scumbria,Well-Worn,Mil_Spec Grade,Shadow Case,0.26,2.6,2.28,-0.32,-0.28,-10.77
0,MAG-7,Cobalt Core,Field-Tested,Mil_Spec Grade,Shadow Case,0.16,1.6,1.29,-0.31,-0.27,-16.88
0,SCAR-20,Green Marine,Field-Tested,Mil_Spec Grade,Shadow Case,0.16,1.6,1.29,-0.31,-0.27,-16.88
1,SCAR-20,Green Marine,Field-Tested,Mil_Spec Grade,Shadow Case,0.28,2.8000000000000003,2.57,-0.23,-0.2,-7.14
0,XM1014,Scumbria,Field-Tested,Mil_Spec Grade,Shadow Case,0.15,1.5,1.29,-0.21,-0.18,-12.0
1,SCAR-20,Green Marine,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.22,2.2,2.01,-0.19,-0.17,-7.73
0,SCAR-20,Green Marine,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.13,1.3,1.15,-0.15,-0.13,-10.0
0,MP7,Special Delivery,Factory New,Restricted,Shadow Case,3.19,31.9,31.79,-0.11,-0.1,-0.31
0,XM1014,Scumbria,Battle-Scarred,Mil_Spec Grade,Shadow Case,0.12,1.2,1.15,-0.05,-0.04,-3.33
