StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,M4A4,Evil Daimyo,Well-Worn,Restricted,Falchion Case,5.39,53.9,6.79,-47.11,-41.22,-76.47
1,M4A4,Evil Daimyo,Battle-Scarred,Restricted,Falchion Case,5.29,52.9,6.56,-46.34,-40.55,-76.65
0,M4A4,Evil Daimyo,Factory New,Restricted,Falchion Case,5.79,57.9,11.99,-45.91,-40.17,-69.38
1,P90,Elite Build,Minimal Wear,Mil_Spec Grade,Falchion Case,1.24,12.4,6.72,-5.68,-4.97,-40.08
0,P2000,Handgun,Minimal Wear,Restricted,Falchion Case,1.22,12.2,6.57,-5.63,-4.93,-40.41
1,P2000,Handgun,Well-Worn,Restricted,Falchion Case,1.23,12.3,6.79,-5.51,-4.82,-39.19
1,Glock-18,Bunsen Burner,Field-Tested,Mil_Spec Grade,Falchion Case,0.72,7.199999999999999,2.05,-5.15,-4.51,-62.64
1,Glock-18,Bunsen Burner,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.73,7.3,2.25,-5.05,-4.42,-60.55
0,MP9,Ruby Poison Dart,Minimal Wear,Restricted,Falchion Case,1.16,11.6,6.57,-5.03,-4.4,-37.93
0,FAMAS,Neural Net,Factory New,Restricted,Falchion Case,1.69,16.9,11.99,-4.91,-4.3,-25.44
0,MP9,Ruby Poison Dart,Battle-Scarred,Restricted,Falchion Case,0.86,8.6,3.71,-4.89,-4.28,-49.77
1,P2000,Handgun,Battle-Scarred,Restricted,Falchion Case,1.12,11.200000000000001,6.56,-4.64,-4.06,-36.25
1,Glock-18,Bunsen Burner,Factory New,Mil_Spec Grade,Falchion Case,4.7,47.0,9.54,-37.46,-32.78,-69.74
1,USP-S,Torque,Factory New,Mil_Spec Grade,Falchion Case,4.52,45.199999999999996,9.54,-35.66,-31.2,-69.03
0,Negev,Loudmouth,Minimal Wear,Restricted,Falchion Case,4.22,42.199999999999996,6.57,-35.63,-31.18,-73.89
1,Negev,Loudmouth,Field-Tested,Restricted,Falchion Case,1.31,13.100000000000001,8.68,-4.42,-3.87,-29.54
0,FAMAS,Neural Net,Battle-Scarred,Restricted,Falchion Case,0.8,8.0,3.71,-4.29,-3.75,-46.88
0,FAMAS,Neural Net,Minimal Wear,Restricted,Falchion Case,1.08,10.8,6.57,-4.23,-3.7,-34.26
0,MP9,Ruby Poison Dart,Field-Tested,Restricted,Falchion Case,0.83,8.299999999999999,4.3,-4.0,-3.5,-42.17
1,Galil AR,Rocket Pop,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.62,6.2,2.25,-3.95,-3.46,-55.81
0,Galil AR,Rocket Pop,Well-Worn,Mil_Spec Grade,Falchion Case,0.47,4.699999999999999,1.09,-3.61,-3.16,-67.23
1,P90,Elite Build,Field-Tested,Mil_Spec Grade,Falchion Case,0.55,5.5,2.05,-3.45,-3.02,-54.91
1,M4A4,Evil Daimyo,Field-Tested,Restricted,Falchion Case,4.28,42.800000000000004,8.68,-34.12,-29.85,-69.74
1,USP-S,Torque,Battle-Scarred,Mil_Spec Grade,Falchion Case,3.5,35.0,2.25,-32.75,-28.66,-81.89
1,Galil AR,Rocket Pop,Minimal Wear,Mil_Spec Grade,Falchion Case,3.57,35.699999999999996,6.72,-28.98,-25.36,-71.04
0,M4A4,Evil Daimyo,Minimal Wear,Restricted,Falchion Case,3.5,35.0,6.57,-28.43,-24.88,-71.09
1,CZ75-Auto,Yellow Jacket,Battle-Scarred,Classified,Falchion Case,6.91,69.1,40.7,-28.4,-24.85,-35.96
1,USP-S,Torque,Well-Worn,Mil_Spec Grade,Falchion Case,2.97,29.700000000000003,2.49,-27.21,-23.81,-80.17
1,USP-S,Torque,Minimal Wear,Mil_Spec Grade,Falchion Case,3.36,33.6,6.72,-26.88,-23.52,-70.0
0,P2000,Handgun,Factory New,Restricted,Falchion Case,3.74,37.400000000000006,11.99,-25.41,-22.23,-59.44
1,CZ75-Auto,Yellow Jacket,Well-Worn,Classified,Falchion Case,7.03,70.3,46.36,-23.94,-20.95,-29.8
1,Negev,Loudmouth,Battle-Scarred,Restricted,Falchion Case,0.97,9.7,6.56,-3.14,-2.75,-28.35
0,FAMAS,Neural Net,Field-Tested,Restricted,Falchion Case,0.72,7.199999999999999,4.3,-2.9,-2.54,-35.28
0,P2000,Handgun,Field-Tested,Restricted,Falchion Case,0.67,6.7,4.3,-2.4,-2.1,-31.34
1,SG 553,Cyrex,Battle-Scarred,Classified,Falchion Case,6.21,62.1,40.7,-21.4,-18.72,-30.14
0,Galil AR,Rocket Pop,Minimal Wear,Mil_Spec Grade,Falchion Case,2.36,23.599999999999998,2.24,-21.36,-18.69,-79.19
1,USP-S,Torque,Field-Tested,Mil_Spec Grade,Falchion Case,2.33,23.3,2.05,-21.25,-18.59,-79.79
1,Glock-18,Bunsen Burner,Well-Worn,Mil_Spec Grade,Falchion Case,2.35,23.5,2.49,-21.01,-18.38,-78.21
1,FAMAS,Neural Net,Factory New,Restricted,Falchion Case,5.31,53.099999999999994,32.41,-20.69,-18.1,-34.09
1,MP7,Nemesis,Field-Tested,Classified,Falchion Case,8.93,89.3,68.62,-20.68,-18.09,-20.26
1,SG 553,Cyrex,Factory New,Classified,Falchion Case,41.62,416.2,217.27,-198.93,-174.06,-41.82
1,P2000,Handgun,Minimal Wear,Restricted,Falchion Case,3.41,34.1,13.61,-20.49,-17.93,-52.58
1,MP7,Nemesis,Minimal Wear,Classified,Falchion Case,13.0,130.0,109.9,-20.1,-17.59,-13.53
1,MP9,Ruby Poison Dart,Factory New,Restricted,Falchion Case,5.24,52.400000000000006,32.41,-19.99,-17.49,-33.38
0,M4A4,Evil Daimyo,Well-Worn,Restricted,Falchion Case,2.37,23.700000000000003,3.83,-19.87,-17.39,-73.38
0,CZ75-Auto,Yellow Jacket,Factory New,Classified,Falchion Case,10.77,107.69999999999999,88.23,-19.47,-17.04,-15.82
0,USP-S,Torque,Battle-Scarred,Mil_Spec Grade,Falchion Case,2.03,20.299999999999997,0.92,-19.38,-16.96,-83.55
1,SG 553,Cyrex,Well-Worn,Classified,Falchion Case,6.55,65.5,46.36,-19.14,-16.75,-25.57
1,MP9,Ruby Poison Dart,Battle-Scarred,Restricted,Falchion Case,2.45,24.5,6.56,-17.94,-15.7,-64.08
0,CZ75-Auto,Yellow Jacket,Battle-Scarred,Classified,Falchion Case,3.76,37.599999999999994,19.98,-17.62,-15.42,-41.01
1,MP9,Ruby Poison Dart,Minimal Wear,Restricted,Falchion Case,3.08,30.8,13.61,-17.19,-15.04,-48.83
1,CZ75-Auto,Yellow Jacket,Field-Tested,Classified,Falchion Case,8.56,85.60000000000001,68.62,-16.98,-14.86,-17.36
1,SG 553,Cyrex,Field-Tested,Classified,Falchion Case,8.55,85.5,68.62,-16.88,-14.77,-17.27
0,MP7,Nemesis,Factory New,Classified,Falchion Case,10.5,105.0,88.23,-16.77,-14.67,-13.97
0,SG 553,Cyrex,Battle-Scarred,Classified,Falchion Case,3.67,36.7,19.98,-16.72,-14.63,-39.86
1,FAMAS,Neural Net,Minimal Wear,Restricted,Falchion Case,3.02,30.2,13.61,-16.59,-14.52,-48.08
1,Galil AR,Rocket Pop,Factory New,Mil_Spec Grade,Falchion Case,15.84,158.4,9.54,-148.86,-130.25,-82.23
0,M4A4,Evil Daimyo,Field-Tested,Restricted,Falchion Case,1.99,19.9,4.3,-15.6,-13.65,-68.59
1,MP9,Ruby Poison Dart,Well-Worn,Restricted,Falchion Case,2.22,22.200000000000003,6.79,-15.41,-13.48,-60.72
0,M4A4,Evil Daimyo,Battle-Scarred,Restricted,Falchion Case,1.91,19.099999999999998,3.71,-15.39,-13.47,-70.52
1,Negev,Loudmouth,Minimal Wear,Restricted,Falchion Case,15.87,158.7,13.61,-145.09,-126.95,-79.99
0,CZ75-Auto,Yellow Jacket,Minimal Wear,Classified,Falchion Case,6.84,68.4,53.85,-14.55,-12.73,-18.61
0,CZ75-Auto,Yellow Jacket,Well-Worn,Classified,Falchion Case,3.87,38.7,24.5,-14.2,-12.42,-32.09
0,USP-S,Torque,Factory New,Mil_Spec Grade,Falchion Case,1.72,17.2,3.26,-13.94,-12.2,-70.93
1,M4A4,Evil Daimyo,Factory New,Restricted,Falchion Case,15.93,159.3,32.41,-126.89,-111.03,-69.7
0,MP7,Nemesis,Field-Tested,Classified,Falchion Case,4.66,46.6,33.22,-13.38,-11.71,-25.13
0,SG 553,Cyrex,Well-Worn,Classified,Falchion Case,3.78,37.8,24.5,-13.3,-11.64,-30.79
1,FAMAS,Neural Net,Well-Worn,Restricted,Falchion Case,1.96,19.6,6.79,-12.81,-11.21,-57.19
1,Galil AR,Rocket Pop,Field-Tested,Mil_Spec Grade,Falchion Case,1.42,14.2,2.05,-12.15,-10.63,-74.86
0,SG 553,Cyrex,Minimal Wear,Classified,Falchion Case,6.54,65.4,53.85,-11.55,-10.11,-15.46
1,UMP-45,Riot,Factory New,Mil_Spec Grade,Falchion Case,1.18,11.799999999999999,9.54,-2.26,-1.98,-16.78
0,Negev,Loudmouth,Well-Worn,Restricted,Falchion Case,0.6,6.0,3.83,-2.17,-1.9,-31.67
0,Glock-18,Bunsen Burner,Well-Worn,Mil_Spec Grade,Falchion Case,0.32,3.2,1.09,-2.11,-1.85,-57.81
0,Nova,Ranger,Factory New,Mil_Spec Grade,Falchion Case,0.53,5.300000000000001,3.26,-2.04,-1.79,-33.77
1,UMP-45,Riot,Well-Worn,Mil_Spec Grade,Falchion Case,0.43,4.3,2.49,-1.81,-1.58,-36.74
0,Negev,Loudmouth,Battle-Scarred,Restricted,Falchion Case,0.55,5.5,3.71,-1.79,-1.57,-28.55
0,Negev,Loudmouth,Field-Tested,Restricted,Falchion Case,0.61,6.1,4.3,-1.8,-1.57,-25.74
0,Galil AR,Rocket Pop,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.27,2.7,0.92,-1.78,-1.56,-57.78
0,UMP-45,Riot,Well-Worn,Mil_Spec Grade,Falchion Case,0.28,2.8000000000000003,1.09,-1.71,-1.5,-53.57
0,P2000,Handgun,Well-Worn,Restricted,Falchion Case,0.52,5.2,3.83,-1.37,-1.2,-23.08
0,Glock-18,Bunsen Burner,Field-Tested,Mil_Spec Grade,Falchion Case,0.21,2.1,0.96,-1.14,-1.0,-47.62
0,Nova,Ranger,Field-Tested,Mil_Spec Grade,Falchion Case,0.21,2.1,0.96,-1.14,-1.0,-47.62
0,Nova,Ranger,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.2,2.0,0.92,-1.08,-0.95,-47.5
0,Glock-18,Bunsen Burner,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.2,2.0,0.92,-1.08,-0.95,-47.5
0,UMP-45,Riot,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.2,2.0,0.92,-1.08,-0.95,-47.5
0,Glock-18,Bunsen Burner,Minimal Wear,Mil_Spec Grade,Falchion Case,0.33,3.3000000000000003,2.24,-1.06,-0.93,-28.18
1,Nova,Ranger,Field-Tested,Mil_Spec Grade,Falchion Case,0.31,3.1,2.05,-1.05,-0.92,-29.68
0,UMP-45,Riot,Field-Tested,Mil_Spec Grade,Falchion Case,0.2,2.0,0.96,-1.04,-0.91,-45.5
0,P90,Elite Build,Field-Tested,Mil_Spec Grade,Falchion Case,0.2,2.0,0.96,-1.04,-0.91,-45.5
0,Nova,Ranger,Well-Worn,Mil_Spec Grade,Falchion Case,0.21,2.1,1.09,-1.01,-0.88,-41.9
0,P2000,Handgun,Battle-Scarred,Restricted,Falchion Case,0.46,4.6000000000000005,3.71,-0.89,-0.78,-16.96
0,P90,Elite Build,Minimal Wear,Mil_Spec Grade,Falchion Case,0.31,3.1,2.24,-0.86,-0.75,-24.19
1,UMP-45,Riot,Field-Tested,Mil_Spec Grade,Falchion Case,0.29,2.9,2.05,-0.85,-0.74,-25.52
0,UMP-45,Riot,Factory New,Mil_Spec Grade,Falchion Case,0.4,4.0,3.26,-0.74,-0.65,-16.25
1,P90,Elite Build,Well-Worn,Mil_Spec Grade,Falchion Case,0.32,3.2,2.49,-0.71,-0.62,-19.37
0,UMP-45,Riot,Minimal Wear,Mil_Spec Grade,Falchion Case,0.29,2.9,2.24,-0.66,-0.58,-20.0
0,P90,Elite Build,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.14,1.4000000000000001,0.92,-0.48,-0.42,-30.0
0,Nova,Ranger,Minimal Wear,Mil_Spec Grade,Falchion Case,0.27,2.7,2.24,-0.46,-0.4,-14.81
1,P90,Elite Build,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.27,2.7,2.25,-0.45,-0.39,-14.44
0,P90,Elite Build,Well-Worn,Mil_Spec Grade,Falchion Case,0.15,1.5,1.09,-0.41,-0.36,-24.0
1,Nova,Ranger,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.25,2.5,2.25,-0.25,-0.22,-8.8
1,UMP-45,Riot,Battle-Scarred,Mil_Spec Grade,Falchion Case,0.24,2.4,2.25,-0.15,-0.13,-5.42
1,Nova,Ranger,Well-Worn,Mil_Spec Grade,Falchion Case,0.26,2.6,2.49,-0.11,-0.1,-3.85
1,UMP-45,Riot,Minimal Wear,Mil_Spec Grade,Falchion Case,0.68,6.800000000000001,6.72,-0.08,-0.07,-1.03
