StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,PP-Bizon,Space Cat,Well-Worn,Restricted,Dreams and Nightmares Case,0.37,3.7,1.79,-1.91,-1.67,-45.14
0,XM1014,Zombie Offensive,Battle-Scarred,Restricted,Dreams and Nightmares Case,0.35,3.5,1.69,-1.81,-1.58,-45.14
1,Five-SeveN,Scrawl,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.47,4.699999999999999,2.91,-1.79,-1.57,-33.4
0,Five-SeveN,Scrawl,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.38,3.8,2.04,-1.76,-1.54,-40.53
0,XM1014,Zombie Offensive,Well-Worn,Restricted,Dreams and Nightmares Case,0.35,3.5,1.79,-1.71,-1.5,-42.86
0,G3SG1,Dream Glade,Battle-Scarred,Restricted,Dreams and Nightmares Case,0.34,3.4000000000000004,1.69,-1.71,-1.5,-44.12
0,PP-Bizon,Space Cat,Battle-Scarred,Restricted,Dreams and Nightmares Case,0.34,3.4000000000000004,1.69,-1.71,-1.5,-44.12
0,XM1014,Zombie Offensive,Field-Tested,Restricted,Dreams and Nightmares Case,0.39,3.9000000000000004,2.23,-1.67,-1.46,-37.44
0,G3SG1,Dream Glade,Well-Worn,Restricted,Dreams and Nightmares Case,0.34,3.4000000000000004,1.79,-1.61,-1.41,-41.47
1,G3SG1,Dream Glade,Battle-Scarred,Restricted,Dreams and Nightmares Case,0.43,4.3,2.72,-1.58,-1.38,-32.09
1,G3SG1,Dream Glade,Well-Worn,Restricted,Dreams and Nightmares Case,0.45,4.5,2.93,-1.57,-1.37,-30.44
0,PP-Bizon,Space Cat,Field-Tested,Restricted,Dreams and Nightmares Case,0.38,3.8,2.23,-1.57,-1.37,-36.05
1,XM1014,Zombie Offensive,Field-Tested,Restricted,Dreams and Nightmares Case,0.53,5.300000000000001,3.76,-1.54,-1.35,-25.47
0,G3SG1,Dream Glade,Field-Tested,Restricted,Dreams and Nightmares Case,0.37,3.7,2.23,-1.47,-1.29,-34.86
0,MP5-SD,Necro Jr.,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.34,3.4000000000000004,2.04,-1.36,-1.19,-35.0
1,MAG-7,Foresight,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.73,7.3,6.02,-1.28,-1.12,-15.34
1,SCAR-20,Poultrygeist,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.72,7.199999999999999,6.02,-1.18,-1.03,-14.31
0,P2000,Lifted Spirits,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.31,3.1,2.04,-1.06,-0.93,-30.0
1,MP5-SD,Necro Jr.,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.39,3.9000000000000004,2.91,-0.99,-0.87,-22.31
1,SCAR-20,Poultrygeist,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.38,3.8,2.91,-0.89,-0.78,-20.53
1,MAG-7,Foresight,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.38,3.8,2.91,-0.89,-0.78,-20.53
1,P2000,Lifted Spirits,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.37,3.7,2.91,-0.79,-0.69,-18.65
0,Sawed-Off,Spirit Board,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.28,2.8000000000000003,2.04,-0.76,-0.67,-23.93
1,Sawed-Off,Spirit Board,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.36,3.5999999999999996,2.91,-0.69,-0.6,-16.67
0,SCAR-20,Poultrygeist,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.27,2.7,2.04,-0.66,-0.58,-21.48
0,MAG-7,Foresight,Factory New,Mil_Spec Grade,Dreams and Nightmares Case,0.26,2.6,2.04,-0.56,-0.49,-18.85
1,Five-SeveN,Scrawl,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.22,2.2,1.69,-0.51,-0.45,-20.45
1,MAC-10,Ensnared,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.22,2.2,1.69,-0.51,-0.45,-20.45
0,MAC-10,Ensnared,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.15,1.5,1.02,-0.48,-0.42,-28.0
0,MAG-7,Foresight,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,Five-SeveN,Scrawl,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,Sawed-Off,Spirit Board,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,SCAR-20,Poultrygeist,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
0,P2000,Lifted Spirits,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.14,1.4000000000000001,1.02,-0.38,-0.33,-23.57
1,MP5-SD,Necro Jr.,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.2,2.0,1.69,-0.31,-0.27,-13.5
0,MP5-SD,Necro Jr.,Minimal Wear,Mil_Spec Grade,Dreams and Nightmares Case,0.13,1.3,1.02,-0.28,-0.25,-19.23
0,Sawed-Off,Spirit Board,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.61,-0.29,-0.25,-27.78
1,MAG-7,Foresight,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.19,1.9,1.69,-0.21,-0.18,-9.47
0,MP5-SD,Necro Jr.,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,P2000,Lifted Spirits,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,MAG-7,Foresight,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,MAC-10,Ensnared,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,Five-SeveN,Scrawl,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,SCAR-20,Poultrygeist,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.08,0.8,0.61,-0.19,-0.17,-21.25
0,Sawed-Off,Spirit Board,Well-Worn,Mil_Spec Grade,Dreams and Nightmares Case,0.1,1.0,0.89,-0.11,-0.1,-10.0
1,Sawed-Off,Spirit Board,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.18,1.7999999999999998,1.69,-0.11,-0.1,-5.56
1,SCAR-20,Poultrygeist,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.18,1.7999999999999998,1.69,-0.11,-0.1,-5.56
1,P2000,Lifted Spirits,Field-Tested,Mil_Spec Grade,Dreams and Nightmares Case,0.18,1.7999999999999998,1.69,-0.11,-0.1,-5.56
1,Five-SeveN,Scrawl,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.23,2.3000000000000003,2.24,-0.06,-0.05,-2.17
0,Sawed-Off,Spirit Board,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,SCAR-20,Poultrygeist,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,P2000,Lifted Spirits,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,MP5-SD,Necro Jr.,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,MAG-7,Foresight,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,MAC-10,Ensnared,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
0,Five-SeveN,Scrawl,Battle-Scarred,Mil_Spec Grade,Dreams and Nightmares Case,0.09,0.8999999999999999,0.88,-0.02,-0.02,-2.22
