StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,SG 553,Colony IV,Battle-Scarred,Classified,Shattered Web Case,7.21,72.1,24.16,-47.94,-41.95,-58.18
0,Tec-9,Decimator,Battle-Scarred,Classified,Shattered Web Case,7.11,71.10000000000001,24.16,-46.94,-41.07,-57.76
1,Dual Berettas,Balance,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.85,8.5,3.46,-5.04,-4.41,-51.88
0,G3SG1,Black Sand,Factory New,Mil_Spec Grade,Shattered Web Case,1.1,11.0,6.02,-4.98,-4.36,-39.64
1,SG 553,Colony IV,Battle-Scarred,Classified,Shattered Web Case,8.31,83.10000000000001,42.07,-41.03,-35.9,-43.2
0,Tec-9,Decimator,Field-Tested,Classified,Shattered Web Case,8.51,85.1,44.2,-40.9,-35.79,-42.06
0,SG 553,Colony IV,Well-Worn,Classified,Shattered Web Case,7.19,71.9,31.85,-40.05,-35.04,-48.73
1,Tec-9,Decimator,Factory New,Classified,Shattered Web Case,83.01,830.1,470.07,-360.03,-315.03,-37.95
0,AK-47,Rat Rod,Minimal Wear,Restricted,Shattered Web Case,5.7,57.0,20.71,-36.29,-31.75,-55.7
1,SG 553,Colony IV,Field-Tested,Classified,Shattered Web Case,11.49,114.9,79.07,-35.83,-31.35,-27.28
0,AK-47,Rat Rod,Battle-Scarred,Restricted,Shattered Web Case,4.23,42.300000000000004,6.69,-35.61,-31.16,-73.66
1,SG 553,Colony IV,Well-Worn,Classified,Shattered Web Case,9.05,90.5,55.04,-35.46,-31.03,-34.29
0,AK-47,Rat Rod,Field-Tested,Restricted,Shattered Web Case,4.25,42.5,7.33,-35.17,-30.77,-72.4
0,AK-47,Rat Rod,Well-Worn,Restricted,Shattered Web Case,4.22,42.199999999999996,7.8,-34.4,-30.1,-71.33
0,AUG,Arctic Wolf,Battle-Scarred,Restricted,Shattered Web Case,1.11,11.100000000000001,6.69,-4.41,-3.86,-34.77
0,P2000,Obsidian,Battle-Scarred,Restricted,Shattered Web Case,1.11,11.100000000000001,6.69,-4.41,-3.86,-34.77
1,Nova,Plume,Minimal Wear,Mil_Spec Grade,Shattered Web Case,1.19,11.899999999999999,7.6,-4.3,-3.76,-31.6
1,PP-Bizon,Embargo,Battle-Scarred,Restricted,Shattered Web Case,1.52,15.2,10.99,-4.21,-3.68,-24.21
1,MP7,Neon Ply,Battle-Scarred,Restricted,Shattered Web Case,1.52,15.2,10.99,-4.21,-3.68,-24.21
1,MP5-SD,Acid Wash,Factory New,Mil_Spec Grade,Shattered Web Case,1.96,19.6,15.46,-4.14,-3.62,-18.47
1,Dual Berettas,Balance,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.8,8.0,3.91,-4.09,-3.58,-44.75
1,R8 Revolver,Memento,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.78,7.800000000000001,3.91,-3.89,-3.4,-43.59
0,M249,Warbird,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.54,5.4,1.81,-3.59,-3.14,-58.15
0,MP7,Neon Ply,Field-Tested,Restricted,Shattered Web Case,1.09,10.9,7.33,-3.57,-3.12,-28.62
1,MP7,Neon Ply,Well-Worn,Restricted,Shattered Web Case,1.58,15.8,12.25,-3.55,-3.11,-19.68
1,AUG,Arctic Wolf,Minimal Wear,Restricted,Shattered Web Case,8.81,88.10000000000001,84.59,-3.51,-3.07,-3.48
1,MP5-SD,Acid Wash,Minimal Wear,Mil_Spec Grade,Shattered Web Case,1.11,11.100000000000001,7.6,-3.5,-3.06,-27.57
1,P2000,Obsidian,Factory New,Restricted,Shattered Web Case,11.15,111.5,77.65,-33.85,-29.62,-26.57
0,SSG 08,Bloodshot,Battle-Scarred,Classified,Shattered Web Case,5.75,57.5,24.16,-33.34,-29.17,-50.73
1,Dual Berettas,Balance,Factory New,Mil_Spec Grade,Shattered Web Case,4.8,48.0,15.46,-32.54,-28.47,-59.31
0,AUG,Arctic Wolf,Factory New,Restricted,Shattered Web Case,6.39,63.9,31.43,-32.47,-28.41,-44.46
0,SSG 08,Bloodshot,Well-Worn,Classified,Shattered Web Case,6.33,63.3,31.85,-31.45,-27.52,-43.48
1,AUG,Arctic Wolf,Well-Worn,Restricted,Shattered Web Case,4.14,41.4,12.25,-29.15,-25.51,-61.62
1,AUG,Arctic Wolf,Field-Tested,Restricted,Shattered Web Case,4.26,42.599999999999994,14.16,-28.44,-24.89,-58.43
1,SG 553,Colony IV,Factory New,Classified,Shattered Web Case,72.29,722.9000000000001,470.07,-252.83,-221.23,-30.6
1,R8 Revolver,Memento,Factory New,Mil_Spec Grade,Shattered Web Case,4.11,41.1,15.46,-25.64,-22.44,-54.6
1,PP-Bizon,Embargo,Factory New,Restricted,Shattered Web Case,10.33,103.3,77.65,-25.65,-22.44,-21.72
0,SSG 08,Bloodshot,Minimal Wear,Classified,Shattered Web Case,32.36,323.6,72.8,-250.8,-219.45,-67.82
0,SG 553,Colony IV,Field-Tested,Classified,Shattered Web Case,6.87,68.7,44.2,-24.5,-21.44,-31.21
1,MP7,Neon Ply,Factory New,Restricted,Shattered Web Case,10.19,101.89999999999999,77.65,-24.25,-21.22,-20.82
1,G3SG1,Black Sand,Factory New,Mil_Spec Grade,Shattered Web Case,1.88,18.799999999999997,15.46,-3.34,-2.92,-15.53
1,PP-Bizon,Embargo,Well-Worn,Restricted,Shattered Web Case,1.54,15.4,12.25,-3.15,-2.76,-17.92
1,G3SG1,Black Sand,Minimal Wear,Mil_Spec Grade,Shattered Web Case,1.06,10.600000000000001,7.6,-3.0,-2.62,-24.72
0,PP-Bizon,Embargo,Field-Tested,Restricted,Shattered Web Case,1.01,10.1,7.33,-2.77,-2.42,-23.96
0,P2000,Obsidian,Field-Tested,Restricted,Shattered Web Case,1.01,10.1,7.33,-2.77,-2.42,-23.96
1,Nova,Plume,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.65,6.5,3.91,-2.59,-2.27,-34.92
0,G3SG1,Black Sand,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.44,4.4,1.81,-2.59,-2.27,-51.59
1,P2000,Obsidian,Well-Worn,Restricted,Shattered Web Case,1.48,14.8,12.25,-2.55,-2.23,-15.07
1,R8 Revolver,Memento,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.6,6.0,3.46,-2.54,-2.22,-37.0
1,P2000,Obsidian,Battle-Scarred,Restricted,Shattered Web Case,1.35,13.5,10.99,-2.51,-2.2,-16.3
0,Nova,Plume,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.43,4.3,1.81,-2.49,-2.18,-50.7
1,R8 Revolver,Memento,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.66,6.6000000000000005,4.2,-2.4,-2.1,-31.82
1,G3SG1,Black Sand,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.65,6.5,4.2,-2.3,-2.01,-30.92
0,SSG 08,Bloodshot,Field-Tested,Classified,Shattered Web Case,6.62,66.2,44.2,-22.0,-19.25,-29.08
1,Tec-9,Decimator,Minimal Wear,Classified,Shattered Web Case,36.2,362.0,151.25,-210.75,-184.41,-50.94
1,AK-47,Rat Rod,Factory New,Restricted,Shattered Web Case,26.99,269.9,77.65,-192.25,-168.22,-62.33
0,P2000,Obsidian,Factory New,Restricted,Shattered Web Case,4.98,49.800000000000004,31.43,-18.37,-16.07,-32.27
1,SSG 08,Bloodshot,Minimal Wear,Classified,Shattered Web Case,189.98,1899.8,151.25,-1748.55,-1529.98,-80.53
0,Tec-9,Decimator,Factory New,Classified,Shattered Web Case,33.23,332.29999999999995,161.09,-171.21,-149.81,-45.08
0,Dual Berettas,Balance,Factory New,Mil_Spec Grade,Shattered Web Case,2.0,20.0,6.02,-13.98,-12.23,-61.15
0,AUG,Arctic Wolf,Well-Worn,Restricted,Shattered Web Case,2.17,21.7,7.8,-13.9,-12.16,-56.04
0,SG 553,Colony IV,Factory New,Classified,Shattered Web Case,29.64,296.4,161.09,-135.31,-118.4,-39.95
1,AUG,Arctic Wolf,Battle-Scarred,Restricted,Shattered Web Case,2.41,24.1,10.99,-13.11,-11.47,-47.59
0,AUG,Arctic Wolf,Minimal Wear,Restricted,Shattered Web Case,3.38,33.8,20.71,-13.09,-11.45,-33.88
1,SG 553,Colony IV,Minimal Wear,Classified,Shattered Web Case,27.58,275.79999999999995,151.25,-124.55,-108.98,-39.51
0,PP-Bizon,Embargo,Factory New,Restricted,Shattered Web Case,4.34,43.4,31.43,-11.97,-10.47,-24.12
1,M249,Warbird,Factory New,Mil_Spec Grade,Shattered Web Case,2.73,27.3,15.46,-11.84,-10.36,-37.95
0,Dual Berettas,Balance,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.53,5.300000000000001,3.09,-2.21,-1.93,-36.42
0,MP7,Neon Ply,Battle-Scarred,Restricted,Shattered Web Case,0.89,8.9,6.69,-2.21,-1.93,-21.69
0,P2000,Obsidian,Minimal Wear,Restricted,Shattered Web Case,2.29,22.9,20.71,-2.19,-1.92,-8.38
0,R8 Revolver,Memento,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.4,4.0,1.81,-2.19,-1.92,-48.0
0,R8 Revolver,Memento,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.38,3.8,1.62,-2.18,-1.91,-50.26
1,MP5-SD,Acid Wash,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.56,5.6000000000000005,3.46,-2.14,-1.87,-33.39
0,SCAR-20,Torn,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.52,5.2,3.09,-2.11,-1.85,-35.58
0,M249,Warbird,Factory New,Mil_Spec Grade,Shattered Web Case,0.81,8.100000000000001,6.02,-2.08,-1.82,-22.47
0,Dual Berettas,Balance,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.39,3.9000000000000004,1.83,-2.07,-1.81,-46.41
1,M249,Warbird,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.55,5.5,3.46,-2.04,-1.79,-32.55
1,SCAR-20,Torn,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.96,9.6,7.6,-2.0,-1.75,-18.23
1,M249,Warbird,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.96,9.6,7.6,-2.0,-1.75,-18.23
1,Nova,Plume,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.62,6.2,4.2,-2.0,-1.75,-28.23
0,M249,Warbird,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.36,3.5999999999999996,1.62,-1.98,-1.73,-48.06
1,Nova,Plume,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.54,5.4,3.46,-1.94,-1.7,-31.48
0,Dual Berettas,Balance,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.35,3.5,1.62,-1.88,-1.65,-47.14
0,Nova,Plume,Factory New,Mil_Spec Grade,Shattered Web Case,0.79,7.9,6.02,-1.88,-1.65,-20.89
0,Nova,Plume,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.49,4.9,3.09,-1.81,-1.58,-32.24
0,MP7,Neon Ply,Well-Worn,Restricted,Shattered Web Case,0.96,9.6,7.8,-1.8,-1.57,-16.35
1,M249,Warbird,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.57,5.699999999999999,3.91,-1.79,-1.57,-27.54
0,G3SG1,Black Sand,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.34,3.4000000000000004,1.62,-1.78,-1.56,-45.88
1,SCAR-20,Torn,Factory New,Mil_Spec Grade,Shattered Web Case,1.72,17.2,15.46,-1.74,-1.52,-8.84
0,R8 Revolver,Memento,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.48,4.8,3.09,-1.71,-1.5,-31.25
0,MP5-SD,Acid Wash,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.35,3.5,1.81,-1.69,-1.48,-42.29
0,MP5-SD,Acid Wash,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.33,3.3000000000000003,1.62,-1.68,-1.47,-44.55
0,Nova,Plume,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.33,3.3000000000000003,1.62,-1.68,-1.47,-44.55
0,R8 Revolver,Memento,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.35,3.5,1.83,-1.67,-1.46,-41.71
0,G3SG1,Black Sand,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.35,3.5,1.83,-1.67,-1.46,-41.71
0,Dual Berettas,Balance,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.34,3.4000000000000004,1.81,-1.59,-1.39,-40.88
0,SCAR-20,Torn,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.34,3.4000000000000004,1.83,-1.57,-1.37,-40.29
0,Nova,Plume,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.34,3.4000000000000004,1.83,-1.57,-1.37,-40.29
0,G3SG1,Black Sand,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.46,4.6000000000000005,3.09,-1.51,-1.32,-28.7
0,SCAR-20,Torn,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.33,3.3000000000000003,1.81,-1.49,-1.3,-39.39
1,G3SG1,Black Sand,Battle-Scarred,Mil_Spec Grade,Shattered Web Case,0.49,4.9,3.46,-1.44,-1.26,-25.71
1,G3SG1,Black Sand,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.53,5.300000000000001,3.91,-1.39,-1.22,-23.02
0,MP5-SD,Acid Wash,Factory New,Mil_Spec Grade,Shattered Web Case,0.74,7.4,6.02,-1.38,-1.21,-16.35
0,M249,Warbird,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.32,3.2,1.83,-1.37,-1.2,-37.5
0,MP5-SD,Acid Wash,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.32,3.2,1.83,-1.37,-1.2,-37.5
0,MP5-SD,Acid Wash,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.44,4.4,3.09,-1.31,-1.15,-26.14
1,MP5-SD,Acid Wash,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.55,5.5,4.2,-1.3,-1.14,-20.73
0,M249,Warbird,Minimal Wear,Mil_Spec Grade,Shattered Web Case,0.43,4.3,3.09,-1.21,-1.06,-24.65
0,P2000,Obsidian,Well-Worn,Restricted,Shattered Web Case,0.9,9.0,7.8,-1.2,-1.05,-11.67
0,PP-Bizon,Embargo,Battle-Scarred,Restricted,Shattered Web Case,0.77,7.7,6.69,-1.01,-0.88,-11.43
1,SCAR-20,Torn,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.52,5.2,4.2,-1.0,-0.88,-16.92
1,M249,Warbird,Field-Tested,Mil_Spec Grade,Shattered Web Case,0.5,5.0,4.2,-0.8,-0.7,-14.0
1,SCAR-20,Torn,Well-Worn,Mil_Spec Grade,Shattered Web Case,0.47,4.699999999999999,3.91,-0.79,-0.69,-14.68
0,SCAR-20,Torn,Factory New,Mil_Spec Grade,Shattered Web Case,0.65,6.5,6.02,-0.48,-0.42,-6.46
0,PP-Bizon,Embargo,Well-Worn,Restricted,Shattered Web Case,0.82,8.2,7.8,-0.4,-0.35,-4.27
0,MP7,Neon Ply,Minimal Wear,Restricted,Shattered Web Case,2.1,21.0,20.71,-0.29,-0.25,-1.19
