StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,UMP-45,Scaffold,Factory New,Restricted,Spectrum Case,5.64,56.4,37.75,-18.65,-16.32,-28.94
1,AWP,Fever Dream,Factory New,Classified,Spectrum Case,32.65,326.5,168.46,-158.04,-138.28,-42.35
1,M4A1-S,Decimator,Battle-Scarred,Classified,Spectrum Case,18.44,184.4,27.43,-156.97,-137.35,-74.48
1,Desert Eagle,Oxide Blaze,Minimal Wear,Mil_Spec Grade,Spectrum Case,1.6,16.0,2.77,-13.23,-11.58,-72.38
1,AWP,Fever Dream,Well-Worn,Classified,Spectrum Case,19.75,197.5,76.86,-120.64,-105.56,-53.45
1,AWP,Fever Dream,Battle-Scarred,Classified,Spectrum Case,14.76,147.6,27.43,-120.17,-105.15,-71.24
1,SCAR-20,Blueprint,Factory New,Mil_Spec Grade,Spectrum Case,1.65,16.5,4.57,-11.93,-10.44,-63.27
1,Desert Eagle,Oxide Blaze,Well-Worn,Mil_Spec Grade,Spectrum Case,1.37,13.700000000000001,1.88,-11.82,-10.34,-75.47
0,M249,Emerald Poison Dart,Field-Tested,Restricted,Spectrum Case,1.08,10.8,8.6,-2.2,-1.93,-17.87
1,P250,Ripple,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.39,3.9000000000000004,1.72,-2.18,-1.91,-48.97
0,UMP-45,Scaffold,Minimal Wear,Restricted,Spectrum Case,1.32,13.200000000000001,11.07,-2.13,-1.86,-14.09
1,M249,Emerald Poison Dart,Factory New,Restricted,Spectrum Case,3.98,39.8,37.75,-2.05,-1.79,-4.5
1,SCAR-20,Blueprint,Well-Worn,Mil_Spec Grade,Spectrum Case,0.38,3.8,1.88,-1.92,-1.68,-44.21
0,MAC-10,Last Dive,Field-Tested,Restricted,Spectrum Case,1.05,10.5,8.6,-1.9,-1.66,-15.81
1,Five-SeveN,Capillary,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.46,4.6000000000000005,2.77,-1.83,-1.6,-34.78
0,Desert Eagle,Oxide Blaze,Well-Worn,Mil_Spec Grade,Spectrum Case,0.29,2.9,1.08,-1.82,-1.59,-54.83
0,Galil AR,Crimson Tsunami,Field-Tested,Restricted,Spectrum Case,1.04,10.4,8.6,-1.8,-1.57,-15.1
0,UMP-45,Scaffold,Field-Tested,Restricted,Spectrum Case,1.04,10.4,8.6,-1.8,-1.57,-15.1
0,Sawed-Off,Zander,Factory New,Mil_Spec Grade,Spectrum Case,0.38,3.8,2.02,-1.78,-1.56,-41.05
1,MAC-10,Last Dive,Well-Worn,Restricted,Spectrum Case,2.06,20.6,18.83,-1.77,-1.55,-7.52
0,XM1014,Seasons,Well-Worn,Restricted,Spectrum Case,1.13,11.299999999999999,9.54,-1.76,-1.54,-13.63
0,Galil AR,Crimson Tsunami,Battle-Scarred,Restricted,Spectrum Case,0.94,9.399999999999999,7.66,-1.74,-1.52,-16.17
1,P250,Ripple,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.44,4.4,2.77,-1.63,-1.43,-32.5
0,MAC-10,Last Dive,Minimal Wear,Restricted,Spectrum Case,1.27,12.7,11.07,-1.63,-1.43,-11.26
0,XM1014,Seasons,Minimal Wear,Restricted,Spectrum Case,1.27,12.7,11.07,-1.63,-1.43,-11.26
0,Desert Eagle,Oxide Blaze,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.26,2.6,1.05,-1.55,-1.36,-52.31
0,MAC-10,Last Dive,Well-Worn,Restricted,Spectrum Case,1.11,11.100000000000001,9.54,-1.56,-1.36,-12.25
0,M249,Emerald Poison Dart,Minimal Wear,Restricted,Spectrum Case,1.26,12.6,11.07,-1.53,-1.34,-10.63
1,MP7,Akoben,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.43,4.3,2.77,-1.53,-1.34,-31.16
1,SCAR-20,Blueprint,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.43,4.3,2.77,-1.53,-1.34,-31.16
1,P250,Ripple,Well-Worn,Mil_Spec Grade,Spectrum Case,0.34,3.4000000000000004,1.88,-1.52,-1.33,-39.12
0,SCAR-20,Blueprint,Factory New,Mil_Spec Grade,Spectrum Case,0.34,3.4000000000000004,2.02,-1.38,-1.21,-35.59
1,UMP-45,Scaffold,Battle-Scarred,Restricted,Spectrum Case,1.64,16.4,15.03,-1.37,-1.2,-7.32
0,Desert Eagle,Oxide Blaze,Field-Tested,Mil_Spec Grade,Spectrum Case,0.24,2.4,1.06,-1.34,-1.17,-48.75
0,Galil AR,Crimson Tsunami,Minimal Wear,Restricted,Spectrum Case,1.24,12.4,11.07,-1.33,-1.16,-9.35
1,PP-Bizon,Jungle Slipstream,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.41,4.1,2.77,-1.33,-1.16,-28.29
0,Galil AR,Crimson Tsunami,Well-Worn,Restricted,Spectrum Case,1.08,10.8,9.54,-1.26,-1.1,-10.19
1,MP7,Akoben,Well-Worn,Mil_Spec Grade,Spectrum Case,0.31,3.1,1.88,-1.22,-1.07,-34.52
1,PP-Bizon,Jungle Slipstream,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.28,2.8000000000000003,1.72,-1.08,-0.95,-33.93
0,M249,Emerald Poison Dart,Well-Worn,Restricted,Spectrum Case,1.06,10.600000000000001,9.54,-1.06,-0.93,-8.77
0,Five-SeveN,Capillary,Factory New,Mil_Spec Grade,Spectrum Case,0.3,3.0,2.02,-0.98,-0.86,-28.67
0,P250,Ripple,Factory New,Mil_Spec Grade,Spectrum Case,0.3,3.0,2.02,-0.98,-0.86,-28.67
0,Five-SeveN,Capillary,Well-Worn,Mil_Spec Grade,Spectrum Case,0.2,2.0,1.08,-0.92,-0.81,-40.5
1,P250,Ripple,Field-Tested,Mil_Spec Grade,Spectrum Case,0.28,2.8000000000000003,2.04,-0.76,-0.67,-23.93
0,P250,Ripple,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.18,1.7999999999999998,1.05,-0.75,-0.66,-36.67
0,MP7,Akoben,Factory New,Mil_Spec Grade,Spectrum Case,0.27,2.7,2.02,-0.68,-0.6,-22.22
0,PP-Bizon,Jungle Slipstream,Factory New,Mil_Spec Grade,Spectrum Case,0.27,2.7,2.02,-0.68,-0.6,-22.22
1,MP7,Akoben,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.24,2.4,1.72,-0.68,-0.6,-25.0
0,UMP-45,Scaffold,Well-Worn,Restricted,Spectrum Case,1.02,10.2,9.54,-0.66,-0.58,-5.69
0,PP-Bizon,Jungle Slipstream,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.17,1.7000000000000002,1.05,-0.65,-0.57,-33.53
0,SCAR-20,Blueprint,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.18,1.7999999999999998,1.27,-0.53,-0.46,-25.56
0,Five-SeveN,Capillary,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.18,1.7999999999999998,1.27,-0.53,-0.46,-25.56
0,P250,Ripple,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.18,1.7999999999999998,1.27,-0.53,-0.46,-25.56
1,PP-Bizon,Jungle Slipstream,Well-Worn,Mil_Spec Grade,Spectrum Case,0.24,2.4,1.88,-0.52,-0.46,-19.17
1,Five-SeveN,Capillary,Field-Tested,Mil_Spec Grade,Spectrum Case,0.25,2.5,2.04,-0.46,-0.4,-16.0
0,PP-Bizon,Jungle Slipstream,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.17,1.7000000000000002,1.27,-0.43,-0.38,-22.35
0,MP7,Akoben,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.17,1.7000000000000002,1.27,-0.43,-0.38,-22.35
0,SCAR-20,Blueprint,Well-Worn,Mil_Spec Grade,Spectrum Case,0.15,1.5,1.08,-0.42,-0.37,-24.67
0,MP7,Akoben,Well-Worn,Mil_Spec Grade,Spectrum Case,0.15,1.5,1.08,-0.42,-0.37,-24.67
1,Five-SeveN,Capillary,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.21,2.1,1.72,-0.38,-0.33,-15.71
1,Sawed-Off,Zander,Field-Tested,Mil_Spec Grade,Spectrum Case,0.24,2.4,2.04,-0.36,-0.32,-13.33
1,PP-Bizon,Jungle Slipstream,Field-Tested,Mil_Spec Grade,Spectrum Case,0.24,2.4,2.04,-0.36,-0.32,-13.33
1,MAC-10,Last Dive,Battle-Scarred,Restricted,Spectrum Case,1.54,15.4,15.03,-0.37,-0.32,-2.08
1,SCAR-20,Blueprint,Field-Tested,Mil_Spec Grade,Spectrum Case,0.24,2.4,2.04,-0.36,-0.32,-13.33
1,MP7,Akoben,Field-Tested,Mil_Spec Grade,Spectrum Case,0.24,2.4,2.04,-0.36,-0.32,-13.33
0,Sawed-Off,Zander,Minimal Wear,Mil_Spec Grade,Spectrum Case,0.16,1.6,1.27,-0.33,-0.29,-18.12
0,P250,Ripple,Well-Worn,Mil_Spec Grade,Spectrum Case,0.14,1.4000000000000001,1.08,-0.32,-0.28,-20.0
1,SCAR-20,Blueprint,Battle-Scarred,Mil_Spec Grade,Spectrum Case,0.2,2.0,1.72,-0.28,-0.25,-12.5
0,P250,Ripple,Field-Tested,Mil_Spec Grade,Spectrum Case,0.12,1.2,1.06,-0.14,-0.12,-10.0
0,Five-SeveN,Capillary,Field-Tested,Mil_Spec Grade,Spectrum Case,0.12,1.2,1.06,-0.14,-0.12,-10.0
0,MP7,Akoben,Field-Tested,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.06,-0.04,-0.04,-3.64
0,Sawed-Off,Zander,Field-Tested,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.06,-0.04,-0.04,-3.64
0,PP-Bizon,Jungle Slipstream,Field-Tested,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.06,-0.04,-0.04,-3.64
0,SCAR-20,Blueprint,Field-Tested,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.06,-0.04,-0.04,-3.64
0,PP-Bizon,Jungle Slipstream,Well-Worn,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.08,-0.02,-0.02,-1.82
0,Sawed-Off,Zander,Well-Worn,Mil_Spec Grade,Spectrum Case,0.11,1.1,1.08,-0.02,-0.02,-1.82
