StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,Tec-9,Bamboozle,Well-Worn,Restricted,Prisma Case,1.38,13.799999999999999,3.38,-10.42,-9.12,-66.09
1,AUG,Momentum,Minimal Wear,Classified,Prisma Case,16.52,165.2,68.44,-96.76,-84.67,-51.25
0,AUG,Momentum,Battle-Scarred,Classified,Prisma Case,1.7,17.0,6.8,-10.2,-8.92,-52.47
0,XM1014,Incinegator,Battle-Scarred,Classified,Prisma Case,1.65,16.5,6.8,-9.7,-8.49,-51.45
1,R8 Revolver,Skull Crusher,Battle-Scarred,Classified,Prisma Case,2.61,26.099999999999998,16.62,-9.48,-8.29,-31.76
1,UMP-45,Moonrise,Well-Worn,Restricted,Prisma Case,1.27,12.7,3.38,-9.32,-8.16,-64.25
0,XM1014,Incinegator,Field-Tested,Classified,Prisma Case,1.91,19.099999999999998,9.86,-9.24,-8.09,-42.36
0,AUG,Momentum,Well-Worn,Classified,Prisma Case,1.81,18.1,8.93,-9.17,-8.02,-44.31
1,AWP,Atheris,Field-Tested,Restricted,Prisma Case,9.45,94.5,4.13,-90.37,-79.07,-83.67
0,Desert Eagle,Light Rail,Minimal Wear,Restricted,Prisma Case,1.81,18.1,9.07,-9.03,-7.9,-43.65
0,R8 Revolver,Skull Crusher,Battle-Scarred,Classified,Prisma Case,1.58,15.8,6.8,-9.0,-7.88,-49.87
0,R8 Revolver,Skull Crusher,Field-Tested,Classified,Prisma Case,1.88,18.799999999999997,9.86,-8.94,-7.82,-41.6
0,XM1014,Incinegator,Well-Worn,Classified,Prisma Case,1.78,17.8,8.93,-8.87,-7.76,-43.6
0,AK-47,Uncharted,Well-Worn,Mil_Spec Grade,Prisma Case,0.97,9.7,1.07,-8.63,-7.55,-77.84
0,XM1014,Incinegator,Minimal Wear,Classified,Prisma Case,10.85,108.5,29.36,-79.14,-69.25,-63.82
0,R8 Revolver,Skull Crusher,Well-Worn,Classified,Prisma Case,1.64,16.4,8.93,-7.47,-6.54,-39.88
1,MP7,Mischief,Minimal Wear,Mil_Spec Grade,Prisma Case,1.32,13.200000000000001,5.79,-7.41,-6.48,-49.09
0,Desert Eagle,Light Rail,Well-Worn,Restricted,Prisma Case,0.88,8.8,1.74,-7.06,-6.18,-70.23
1,MAC-10,Whitefish,Factory New,Mil_Spec Grade,Prisma Case,1.93,19.3,12.42,-6.88,-6.02,-31.19
1,AWP,Atheris,Well-Worn,Restricted,Prisma Case,7.05,70.5,3.38,-67.12,-58.73,-83.3
0,AWP,Atheris,Minimal Wear,Restricted,Prisma Case,7.08,70.8,9.07,-61.73,-54.01,-76.29
1,AWP,Atheris,Battle-Scarred,Restricted,Prisma Case,6.3,63.0,2.85,-60.15,-52.63,-83.54
1,AUG,Momentum,Factory New,Classified,Prisma Case,79.99,799.9,220.83,-579.07,-506.69,-63.34
1,Tec-9,Bamboozle,Battle-Scarred,Restricted,Prisma Case,0.96,9.6,2.85,-6.75,-5.91,-61.56
0,Desert Eagle,Light Rail,Field-Tested,Restricted,Prisma Case,0.84,8.4,2.11,-6.29,-5.5,-65.48
0,Desert Eagle,Light Rail,Battle-Scarred,Restricted,Prisma Case,0.79,7.9,1.64,-6.26,-5.48,-69.37
0,AK-47,Uncharted,Minimal Wear,Mil_Spec Grade,Prisma Case,0.81,8.100000000000001,2.2,-5.9,-5.16,-63.7
1,AK-47,Uncharted,Factory New,Mil_Spec Grade,Prisma Case,6.39,63.9,12.42,-51.48,-45.04,-70.49
1,Desert Eagle,Light Rail,Factory New,Restricted,Prisma Case,12.75,127.5,79.99,-47.51,-41.57,-32.6
0,AK-47,Uncharted,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.59,5.8999999999999995,1.07,-4.83,-4.23,-71.69
0,AK-47,Uncharted,Field-Tested,Mil_Spec Grade,Prisma Case,0.58,5.8,1.22,-4.58,-4.01,-69.14
0,AUG,Momentum,Minimal Wear,Classified,Prisma Case,7.3,73.0,29.36,-43.64,-38.19,-52.32
0,AWP,Atheris,Field-Tested,Restricted,Prisma Case,3.85,38.5,2.11,-36.39,-31.84,-82.7
1,Desert Eagle,Light Rail,Well-Worn,Restricted,Prisma Case,3.96,39.6,3.38,-36.22,-31.69,-80.03
1,Desert Eagle,Light Rail,Battle-Scarred,Restricted,Prisma Case,3.79,37.9,2.85,-35.05,-30.67,-80.92
1,Tec-9,Bamboozle,Field-Tested,Restricted,Prisma Case,0.85,8.5,4.13,-4.37,-3.82,-44.94
0,UMP-45,Moonrise,Well-Worn,Restricted,Prisma Case,0.59,5.8999999999999995,1.74,-4.16,-3.64,-61.69
1,Galil AR,Akoben,Well-Worn,Mil_Spec Grade,Prisma Case,0.69,6.8999999999999995,2.83,-4.07,-3.56,-51.59
1,Galil AR,Akoben,Factory New,Mil_Spec Grade,Prisma Case,1.61,16.1,12.42,-3.68,-3.22,-20.0
1,P90,Off World,Well-Worn,Mil_Spec Grade,Prisma Case,0.65,6.5,2.83,-3.67,-3.21,-49.38
1,AK-47,Uncharted,Well-Worn,Mil_Spec Grade,Prisma Case,3.71,37.1,2.83,-34.27,-29.99,-80.84
1,Desert Eagle,Light Rail,Field-Tested,Restricted,Prisma Case,3.69,36.9,4.13,-32.77,-28.67,-77.7
1,Desert Eagle,Light Rail,Minimal Wear,Restricted,Prisma Case,5.72,57.199999999999996,25.06,-32.14,-28.12,-49.16
1,AWP,Atheris,Factory New,Restricted,Prisma Case,38.73,387.29999999999995,79.99,-307.31,-268.9,-69.43
1,AUG,Momentum,Field-Tested,Classified,Prisma Case,5.23,52.300000000000004,23.05,-29.25,-25.59,-48.93
0,AWP,Atheris,Well-Worn,Restricted,Prisma Case,3.04,30.4,1.74,-28.66,-25.08,-82.5
1,XM1014,Incinegator,Minimal Wear,Classified,Prisma Case,33.6,336.0,68.44,-267.56,-234.12,-69.68
1,AK-47,Uncharted,Minimal Wear,Mil_Spec Grade,Prisma Case,3.32,33.199999999999996,5.79,-27.41,-23.98,-72.23
0,AWP,Atheris,Battle-Scarred,Restricted,Prisma Case,2.74,27.400000000000002,1.64,-25.76,-22.54,-82.26
1,AK-47,Uncharted,Battle-Scarred,Mil_Spec Grade,Prisma Case,2.84,28.4,2.88,-25.52,-22.33,-78.63
1,AK-47,Uncharted,Field-Tested,Mil_Spec Grade,Prisma Case,2.79,27.9,3.04,-24.86,-21.75,-77.96
1,P250,Verdigris,Factory New,Mil_Spec Grade,Prisma Case,1.56,15.600000000000001,12.42,-3.18,-2.78,-17.82
0,Tec-9,Bamboozle,Well-Worn,Restricted,Prisma Case,0.49,4.9,1.74,-3.16,-2.77,-56.53
0,MP7,Mischief,Minimal Wear,Mil_Spec Grade,Prisma Case,0.53,5.300000000000001,2.2,-3.1,-2.71,-51.13
0,UMP-45,Moonrise,Field-Tested,Restricted,Prisma Case,0.49,4.9,2.11,-2.79,-2.44,-49.8
0,MP5-SD,Gauss,Field-Tested,Restricted,Prisma Case,0.48,4.8,2.11,-2.69,-2.35,-48.96
1,P90,Off World,Factory New,Mil_Spec Grade,Prisma Case,1.51,15.1,12.42,-2.68,-2.35,-15.56
0,Tec-9,Bamboozle,Field-Tested,Restricted,Prisma Case,0.46,4.6000000000000005,2.11,-2.49,-2.18,-47.39
1,UMP-45,Moonrise,Field-Tested,Restricted,Prisma Case,0.65,6.5,4.13,-2.37,-2.07,-31.85
0,Desert Eagle,Light Rail,Factory New,Restricted,Prisma Case,3.96,39.6,22.38,-17.22,-15.07,-38.06
1,AWP,Atheris,Minimal Wear,Restricted,Prisma Case,18.99,189.89999999999998,25.06,-164.84,-144.24,-75.96
1,AUG,Momentum,Well-Worn,Classified,Prisma Case,3.68,36.800000000000004,19.67,-17.13,-14.99,-40.73
0,AUG,Momentum,Field-Tested,Classified,Prisma Case,2.53,25.299999999999997,9.86,-15.44,-13.51,-53.4
1,XM1014,Incinegator,Well-Worn,Classified,Prisma Case,3.41,34.1,19.67,-14.43,-12.63,-37.04
1,AUG,Momentum,Battle-Scarred,Classified,Prisma Case,3.08,30.8,16.62,-14.18,-12.41,-40.29
0,AWP,Atheris,Factory New,Restricted,Prisma Case,15.73,157.3,22.38,-134.92,-118.05,-75.05
0,AUG,Momentum,Factory New,Classified,Prisma Case,22.38,223.79999999999998,89.84,-133.96,-117.22,-52.38
0,AK-47,Uncharted,Factory New,Mil_Spec Grade,Prisma Case,1.83,18.3,4.74,-13.56,-11.87,-64.86
1,XM1014,Incinegator,Field-Tested,Classified,Prisma Case,3.64,36.4,23.05,-13.35,-11.68,-32.09
1,R8 Revolver,Skull Crusher,Field-Tested,Classified,Prisma Case,3.52,35.2,23.05,-12.15,-10.63,-30.2
1,XM1014,Incinegator,Battle-Scarred,Classified,Prisma Case,2.87,28.700000000000003,16.62,-12.08,-10.57,-36.83
0,Tec-9,Bamboozle,Battle-Scarred,Restricted,Prisma Case,0.39,3.9000000000000004,1.64,-2.26,-1.98,-50.77
0,Galil AR,Akoben,Well-Worn,Mil_Spec Grade,Prisma Case,0.32,3.2,1.07,-2.13,-1.86,-58.13
0,MAC-10,Whitefish,Factory New,Mil_Spec Grade,Prisma Case,0.68,6.800000000000001,4.74,-2.06,-1.8,-26.47
1,MP5-SD,Gauss,Battle-Scarred,Restricted,Prisma Case,0.49,4.9,2.85,-2.05,-1.79,-36.53
0,MP5-SD,Gauss,Battle-Scarred,Restricted,Prisma Case,0.35,3.5,1.64,-1.86,-1.63,-46.57
0,MP5-SD,Gauss,Well-Worn,Restricted,Prisma Case,0.35,3.5,1.74,-1.76,-1.54,-44.0
1,P90,Off World,Minimal Wear,Mil_Spec Grade,Prisma Case,0.75,7.5,5.79,-1.71,-1.5,-20.0
1,MP5-SD,Gauss,Well-Worn,Restricted,Prisma Case,0.51,5.1,3.38,-1.72,-1.5,-29.41
1,Galil AR,Akoben,Minimal Wear,Mil_Spec Grade,Prisma Case,0.75,7.5,5.79,-1.71,-1.5,-20.0
0,P90,Off World,Well-Worn,Mil_Spec Grade,Prisma Case,0.27,2.7,1.07,-1.63,-1.43,-52.96
0,P250,Verdigris,Well-Worn,Mil_Spec Grade,Prisma Case,0.26,2.6,1.07,-1.53,-1.34,-51.54
0,MAC-10,Whitefish,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.26,2.6,1.07,-1.53,-1.34,-51.54
1,FAMAS,Crypsis,Minimal Wear,Mil_Spec Grade,Prisma Case,0.73,7.3,5.79,-1.51,-1.32,-18.08
0,P250,Verdigris,Minimal Wear,Mil_Spec Grade,Prisma Case,0.37,3.7,2.2,-1.5,-1.31,-35.41
1,FAMAS,Crypsis,Well-Worn,Mil_Spec Grade,Prisma Case,0.43,4.3,2.83,-1.47,-1.29,-30.0
1,MP5-SD,Gauss,Field-Tested,Restricted,Prisma Case,0.56,5.6000000000000005,4.13,-1.47,-1.29,-23.04
1,P250,Verdigris,Well-Worn,Mil_Spec Grade,Prisma Case,0.43,4.3,2.83,-1.47,-1.29,-30.0
1,P250,Verdigris,Minimal Wear,Mil_Spec Grade,Prisma Case,0.72,7.199999999999999,5.79,-1.41,-1.23,-17.08
0,Galil AR,Akoben,Minimal Wear,Mil_Spec Grade,Prisma Case,0.35,3.5,2.2,-1.3,-1.14,-32.57
0,MAC-10,Whitefish,Minimal Wear,Mil_Spec Grade,Prisma Case,0.35,3.5,2.2,-1.3,-1.14,-32.57
0,FAMAS,Crypsis,Minimal Wear,Mil_Spec Grade,Prisma Case,0.35,3.5,2.2,-1.3,-1.14,-32.57
1,MAC-10,Whitefish,Minimal Wear,Mil_Spec Grade,Prisma Case,0.7,7.0,5.79,-1.21,-1.06,-15.14
0,Galil AR,Akoben,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.22,2.2,1.07,-1.13,-0.99,-45.0
0,MAC-10,Whitefish,Well-Worn,Mil_Spec Grade,Prisma Case,0.22,2.2,1.07,-1.13,-0.99,-45.0
0,P90,Off World,Minimal Wear,Mil_Spec Grade,Prisma Case,0.33,3.3000000000000003,2.2,-1.1,-0.96,-29.09
0,Galil AR,Akoben,Field-Tested,Mil_Spec Grade,Prisma Case,0.23,2.3000000000000003,1.22,-1.08,-0.95,-41.3
1,P90,Off World,Field-Tested,Mil_Spec Grade,Prisma Case,0.41,4.1,3.04,-1.06,-0.93,-22.68
0,Galil AR,Akoben,Factory New,Mil_Spec Grade,Prisma Case,0.58,5.8,4.74,-1.06,-0.93,-16.03
0,FAMAS,Crypsis,Well-Worn,Mil_Spec Grade,Prisma Case,0.21,2.1,1.07,-1.03,-0.9,-42.86
0,MAC-10,Whitefish,Field-Tested,Mil_Spec Grade,Prisma Case,0.22,2.2,1.22,-0.98,-0.86,-39.09
1,FAMAS,Crypsis,Factory New,Mil_Spec Grade,Prisma Case,1.34,13.4,12.42,-0.98,-0.86,-6.42
1,FAMAS,Crypsis,Field-Tested,Mil_Spec Grade,Prisma Case,0.4,4.0,3.04,-0.96,-0.84,-21.0
0,FAMAS,Crypsis,Field-Tested,Mil_Spec Grade,Prisma Case,0.21,2.1,1.22,-0.88,-0.77,-36.67
0,P90,Off World,Factory New,Mil_Spec Grade,Prisma Case,0.55,5.5,4.74,-0.76,-0.67,-12.18
0,P250,Verdigris,Factory New,Mil_Spec Grade,Prisma Case,0.55,5.5,4.74,-0.76,-0.67,-12.18
0,MP7,Mischief,Well-Worn,Mil_Spec Grade,Prisma Case,0.18,1.7999999999999998,1.07,-0.73,-0.64,-35.56
0,P90,Off World,Field-Tested,Mil_Spec Grade,Prisma Case,0.19,1.9,1.22,-0.68,-0.6,-31.58
0,P250,Verdigris,Field-Tested,Mil_Spec Grade,Prisma Case,0.19,1.9,1.22,-0.68,-0.6,-31.58
0,FAMAS,Crypsis,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.17,1.7000000000000002,1.07,-0.63,-0.55,-32.35
0,P250,Verdigris,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.17,1.7000000000000002,1.07,-0.63,-0.55,-32.35
0,P90,Off World,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.17,1.7000000000000002,1.07,-0.63,-0.55,-32.35
0,MP7,Mischief,Field-Tested,Mil_Spec Grade,Prisma Case,0.18,1.7999999999999998,1.22,-0.58,-0.51,-28.33
1,P250,Verdigris,Field-Tested,Mil_Spec Grade,Prisma Case,0.36,3.5999999999999996,3.04,-0.56,-0.49,-13.61
0,FAMAS,Crypsis,Factory New,Mil_Spec Grade,Prisma Case,0.53,5.300000000000001,4.74,-0.56,-0.49,-9.25
1,MP7,Mischief,Field-Tested,Mil_Spec Grade,Prisma Case,0.35,3.5,3.04,-0.46,-0.4,-11.43
1,MAC-10,Whitefish,Field-Tested,Mil_Spec Grade,Prisma Case,0.35,3.5,3.04,-0.46,-0.4,-11.43
1,Galil AR,Akoben,Field-Tested,Mil_Spec Grade,Prisma Case,0.35,3.5,3.04,-0.46,-0.4,-11.43
0,MP7,Mischief,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.15,1.5,1.07,-0.43,-0.38,-25.33
1,P250,Verdigris,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.33,3.3000000000000003,2.88,-0.42,-0.37,-11.21
1,MP7,Mischief,Well-Worn,Mil_Spec Grade,Prisma Case,0.32,3.2,2.83,-0.37,-0.32,-10.0
1,FAMAS,Crypsis,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.32,3.2,2.88,-0.32,-0.28,-8.75
1,P90,Off World,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.31,3.1,2.88,-0.22,-0.19,-6.13
1,Galil AR,Akoben,Battle-Scarred,Mil_Spec Grade,Prisma Case,0.3,3.0,2.88,-0.12,-0.1,-3.33
