StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,AK-47,Point Disarray,Well-Worn,Classified,Revolver Case,14.04,140.39999999999998,6.88,-133.52,-116.83,-83.21
0,G3SG1,The Executioner,Field-Tested,Classified,Revolver Case,1.94,19.4,5.91,-13.49,-11.8,-60.82
0,P90,Shapewood,Field-Tested,Classified,Revolver Case,1.92,19.2,5.91,-13.29,-11.63,-60.57
0,AK-47,Point Disarray,Field-Tested,Classified,Revolver Case,12.74,127.4,5.91,-121.49,-106.3,-83.44
1,P90,Shapewood,Battle-Scarred,Classified,Revolver Case,3.28,32.8,20.26,-12.54,-10.97,-33.45
0,Five-SeveN,Retrobution,Factory New,Restricted,Revolver Case,3.05,30.5,18.69,-11.81,-10.33,-33.87
0,P90,Shapewood,Battle-Scarred,Classified,Revolver Case,1.75,17.5,6.03,-11.47,-10.04,-57.37
0,Five-SeveN,Retrobution,Well-Worn,Restricted,Revolver Case,0.81,8.100000000000001,5.84,-2.26,-1.98,-24.44
1,AUG,Ricochet,Field-Tested,Mil_Spec Grade,Revolver Case,0.44,4.4,2.21,-2.19,-1.92,-43.64
0,AUG,Ricochet,Well-Worn,Mil_Spec Grade,Revolver Case,0.29,2.9,0.75,-2.15,-1.88,-64.83
0,PP-Bizon,Fuel Rod,Field-Tested,Restricted,Revolver Case,0.76,7.6,5.53,-2.07,-1.81,-23.82
0,XM1014,Teclu Burner,Field-Tested,Restricted,Revolver Case,0.75,7.5,5.53,-1.97,-1.72,-22.93
0,SG 553,Tiger Moth,Field-Tested,Restricted,Revolver Case,0.74,7.4,5.53,-1.87,-1.64,-22.16
0,SG 553,Tiger Moth,Battle-Scarred,Restricted,Revolver Case,0.61,6.1,4.31,-1.79,-1.57,-25.74
0,Tec-9,Avalanche,Well-Worn,Restricted,Revolver Case,0.76,7.6,5.84,-1.76,-1.54,-20.26
0,Negev,Power Loader,Battle-Scarred,Restricted,Revolver Case,0.6,6.0,4.31,-1.69,-1.48,-24.67
1,AUG,Ricochet,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.3,3.0,1.36,-1.64,-1.43,-47.67
1,R8 Revolver,Crimson Web,Well-Worn,Mil_Spec Grade,Revolver Case,0.33,3.3000000000000003,1.69,-1.61,-1.41,-42.73
0,AUG,Ricochet,Minimal Wear,Mil_Spec Grade,Revolver Case,0.32,3.2,1.65,-1.55,-1.36,-42.5
0,R8 Revolver,Crimson Web,Minimal Wear,Mil_Spec Grade,Revolver Case,0.31,3.1,1.65,-1.45,-1.27,-40.97
1,SCAR-20,Outbreak,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.27,2.7,1.36,-1.34,-1.17,-43.33
1,R8 Revolver,Crimson Web,Field-Tested,Mil_Spec Grade,Revolver Case,0.35,3.5,2.21,-1.29,-1.13,-32.29
0,PP-Bizon,Fuel Rod,Well-Worn,Restricted,Revolver Case,0.71,7.1,5.84,-1.26,-1.1,-15.49
0,Negev,Power Loader,Well-Worn,Restricted,Revolver Case,0.7,7.0,5.84,-1.16,-1.01,-14.43
1,P2000,Imperial,Factory New,Mil_Spec Grade,Revolver Case,1.26,12.6,11.47,-1.13,-0.99,-7.86
1,SCAR-20,Outbreak,Minimal Wear,Mil_Spec Grade,Revolver Case,0.6,6.0,4.88,-1.12,-0.98,-16.33
0,Sawed-Off,Yorick,Factory New,Mil_Spec Grade,Revolver Case,0.45,4.5,3.39,-1.11,-0.97,-21.56
1,Sawed-Off,Yorick,Field-Tested,Mil_Spec Grade,Revolver Case,0.33,3.3000000000000003,2.21,-1.09,-0.95,-28.79
1,SCAR-20,Outbreak,Field-Tested,Mil_Spec Grade,Revolver Case,0.33,3.3000000000000003,2.21,-1.09,-0.95,-28.79
0,P2000,Imperial,Field-Tested,Mil_Spec Grade,Revolver Case,0.18,1.7999999999999998,0.85,-0.95,-0.83,-46.11
1,R8 Revolver,Crimson Web,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.23,2.3000000000000003,1.36,-0.94,-0.82,-35.65
1,SCAR-20,Outbreak,Factory New,Mil_Spec Grade,Revolver Case,1.24,12.4,11.47,-0.93,-0.81,-6.53
1,Sawed-Off,Yorick,Minimal Wear,Mil_Spec Grade,Revolver Case,0.58,5.8,4.88,-0.92,-0.81,-13.97
0,XM1014,Teclu Burner,Minimal Wear,Restricted,Revolver Case,1.24,12.4,11.52,-0.88,-0.77,-6.21
0,P2000,Imperial,Minimal Wear,Mil_Spec Grade,Revolver Case,0.25,2.5,1.65,-0.85,-0.74,-29.6
1,SCAR-20,Outbreak,Well-Worn,Mil_Spec Grade,Revolver Case,0.24,2.4,1.69,-0.71,-0.62,-25.83
0,SG 553,Tiger Moth,Minimal Wear,Restricted,Revolver Case,1.21,12.1,11.52,-0.58,-0.51,-4.21
0,SG 553,Tiger Moth,Well-Worn,Restricted,Revolver Case,0.64,6.4,5.84,-0.56,-0.49,-7.66
1,Sawed-Off,Yorick,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.19,1.9,1.36,-0.54,-0.47,-24.74
0,P2000,Imperial,Factory New,Mil_Spec Grade,Revolver Case,0.39,3.9000000000000004,3.39,-0.51,-0.45,-11.54
0,R8 Revolver,Crimson Web,Well-Worn,Mil_Spec Grade,Revolver Case,0.12,1.2,0.75,-0.45,-0.39,-32.5
0,SCAR-20,Outbreak,Well-Worn,Mil_Spec Grade,Revolver Case,0.11,1.1,0.75,-0.35,-0.31,-28.18
0,SCAR-20,Outbreak,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.1,1.0,0.7,-0.3,-0.26,-26.0
0,AUG,Ricochet,Field-Tested,Mil_Spec Grade,Revolver Case,0.11,1.1,0.85,-0.25,-0.22,-20.0
0,SCAR-20,Outbreak,Minimal Wear,Mil_Spec Grade,Revolver Case,0.19,1.9,1.65,-0.25,-0.22,-11.58
1,Sawed-Off,Yorick,Well-Worn,Mil_Spec Grade,Revolver Case,0.19,1.9,1.69,-0.21,-0.18,-9.47
0,R8 Revolver,Crimson Web,Field-Tested,Mil_Spec Grade,Revolver Case,0.1,1.0,0.85,-0.15,-0.13,-13.0
0,Sawed-Off,Yorick,Minimal Wear,Mil_Spec Grade,Revolver Case,0.18,1.7999999999999998,1.65,-0.15,-0.13,-7.22
0,SCAR-20,Outbreak,Field-Tested,Mil_Spec Grade,Revolver Case,0.1,1.0,0.85,-0.15,-0.13,-13.0
0,Sawed-Off,Yorick,Field-Tested,Mil_Spec Grade,Revolver Case,0.1,1.0,0.85,-0.15,-0.13,-13.0
0,R8 Revolver,Crimson Web,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.08,0.8,0.7,-0.1,-0.09,-11.25
0,AUG,Ricochet,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.08,0.8,0.7,-0.1,-0.09,-11.25
0,Sawed-Off,Yorick,Well-Worn,Mil_Spec Grade,Revolver Case,0.08,0.8,0.75,-0.05,-0.04,-5.0
0,SCAR-20,Outbreak,Factory New,Mil_Spec Grade,Revolver Case,0.34,3.4000000000000004,3.39,-0.01,-0.01,-0.29
0,Sawed-Off,Yorick,Battle-Scarred,Mil_Spec Grade,Revolver Case,0.07,0.7000000000000001,0.7,-0.0,-0.0,-0.0
