StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,SG 553,Danger Close,Minimal Wear,Mil_Spec Grade,Danger Zone Case,0.15,1.5,0.8,-0.7,-0.61,-40.67
0,Nova,Wood Fired,Minimal Wear,Mil_Spec Grade,Danger Zone Case,0.15,1.5,0.8,-0.7,-0.61,-40.67
0,MP9,Modest Threat,Minimal Wear,Mil_Spec Grade,Danger Zone Case,0.15,1.5,0.8,-0.7,-0.61,-40.67
1,MP9,Modest Threat,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.19,1.9,1.2,-0.7,-0.61,-32.11
1,SG 553,Danger Close,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.22,2.2,1.53,-0.67,-0.59,-26.82
1,MP9,Modest Threat,Battle-Scarred,Mil_Spec Grade,Danger Zone Case,0.19,1.9,1.29,-0.61,-0.53,-27.89
0,Glock-18,Oxide Blaze,Minimal Wear,Mil_Spec Grade,Danger Zone Case,0.14,1.4000000000000001,0.8,-0.6,-0.53,-37.86
0,Glock-18,Oxide Blaze,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.12,1.2,0.61,-0.59,-0.52,-43.33
1,G3SG1,Scavenger,Well-Worn,Restricted,Danger Zone Case,0.8,8.0,7.44,-0.56,-0.49,-6.12
1,Tec-9,Fubar,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.17,1.7000000000000002,1.2,-0.5,-0.44,-25.88
0,MP9,Modest Threat,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.11,1.1,0.61,-0.49,-0.43,-39.09
0,MAC-10,Pipe Down,Battle-Scarred,Restricted,Danger Zone Case,0.42,4.2,3.72,-0.48,-0.42,-10.0
1,Tec-9,Fubar,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.2,2.0,1.53,-0.47,-0.41,-20.5
0,M4A4,Magnesium,Field-Tested,Mil_Spec Grade,Danger Zone Case,0.1,1.0,0.58,-0.42,-0.37,-37.0
0,Sawed-Off,Black Sand,Minimal Wear,Mil_Spec Grade,Danger Zone Case,0.12,1.2,0.8,-0.4,-0.35,-29.17
0,SG 553,Danger Close,Well-Worn,Mil_Spec Grade,Danger Zone Case,0.1,1.0,0.61,-0.39,-0.34,-34.0
0,G3SG1,Scavenger,Battle-Scarred,Restricted,Danger Zone Case,0.41,4.1,3.72,-0.38,-0.33,-8.05
