StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
1,P250,Cyber Shell,Factory New,Restricted,Snakebite Case,3.21,32.1,24.58,-7.52,-6.58,-20.5
1,MP9,Food Chain,Well-Worn,Classified,Snakebite Case,3.31,33.1,25.62,-7.48,-6.54,-19.76
1,Galil AR,Chromatic Aberration,Well-Worn,Classified,Snakebite Case,3.31,33.1,25.62,-7.48,-6.54,-19.76
1,MP9,Food Chain,Battle-Scarred,Classified,Snakebite Case,2.83,28.3,21.39,-6.91,-6.05,-21.38
1,SG 553,Heavy Metal,Factory New,Mil_Spec Grade,Snakebite Case,1.81,18.1,11.83,-6.27,-5.49,-30.33
0,MP9,Food Chain,Well-Worn,Classified,Snakebite Case,1.71,17.1,10.94,-6.16,-5.39,-31.52
0,Galil AR,Chromatic Aberration,Well-Worn,Classified,Snakebite Case,1.7,17.0,10.94,-6.06,-5.3,-31.18
0,XM1014,XOXO,Well-Worn,Classified,Snakebite Case,1.69,16.9,10.94,-5.96,-5.21,-30.83
0,AK-47,Slate,Minimal Wear,Restricted,Snakebite Case,5.44,54.400000000000006,3.93,-50.47,-44.16,-81.18
0,Galil AR,Chromatic Aberration,Factory New,Classified,Snakebite Case,9.73,97.30000000000001,50.69,-46.61,-40.78,-41.91
1,CZ75-Auto,Circaetus,Factory New,Mil_Spec Grade,Snakebite Case,1.72,17.2,11.83,-5.37,-4.7,-27.33
1,XM1014,XOXO,Battle-Scarred,Classified,Snakebite Case,2.67,26.7,21.39,-5.31,-4.65,-17.42
1,XM1014,XOXO,Well-Worn,Classified,Snakebite Case,3.06,30.6,25.62,-4.98,-4.36,-14.25
1,Negev,dev_texture,Factory New,Restricted,Snakebite Case,2.93,29.3,24.58,-4.72,-4.13,-14.1
1,P250,Cyber Shell,Well-Worn,Restricted,Snakebite Case,0.79,7.9,3.23,-4.67,-4.09,-51.77
0,MP9,Food Chain,Factory New,Classified,Snakebite Case,9.55,95.5,50.69,-44.81,-39.21,-41.06
1,Desert Eagle,Trigger Discipline,Minimal Wear,Restricted,Snakebite Case,5.27,52.699999999999996,8.61,-44.09,-38.58,-73.21
1,Galil AR,Chromatic Aberration,Minimal Wear,Classified,Snakebite Case,9.49,94.9,54.86,-40.04,-35.03,-36.91
0,XM1014,XOXO,Factory New,Classified,Snakebite Case,9.0,90.0,50.69,-39.31,-34.4,-38.22
1,AK-47,Slate,Factory New,Restricted,Snakebite Case,39.43,394.3,24.58,-369.72,-323.5,-82.04
0,Desert Eagle,Trigger Discipline,Field-Tested,Restricted,Snakebite Case,0.66,6.6000000000000005,2.09,-4.51,-3.95,-59.85
1,R8 Revolver,Junk Yard,Factory New,Mil_Spec Grade,Snakebite Case,1.63,16.299999999999997,11.83,-4.47,-3.91,-23.99
1,P250,Cyber Shell,Minimal Wear,Restricted,Snakebite Case,1.29,12.9,8.61,-4.29,-3.75,-29.07
1,MAC-10,Button Masher,Factory New,Restricted,Snakebite Case,2.85,28.5,24.58,-3.92,-3.43,-12.04
1,Negev,dev_texture,Minimal Wear,Restricted,Snakebite Case,1.24,12.4,8.61,-3.79,-3.32,-26.77
0,AK-47,Slate,Field-Tested,Restricted,Snakebite Case,3.5,35.0,2.09,-32.91,-28.8,-82.29
1,MP9,Food Chain,Minimal Wear,Classified,Snakebite Case,8.75,87.5,54.86,-32.64,-28.56,-32.64
0,AK-47,Slate,Well-Worn,Restricted,Snakebite Case,3.33,33.3,1.7,-31.6,-27.65,-83.03
0,AK-47,Slate,Battle-Scarred,Restricted,Snakebite Case,3.31,33.1,1.61,-31.49,-27.55,-83.23
0,Desert Eagle,Trigger Discipline,Factory New,Restricted,Snakebite Case,3.39,33.9,9.43,-24.47,-21.41,-63.16
1,MAC-10,Button Masher,Minimal Wear,Restricted,Snakebite Case,1.19,11.899999999999999,8.61,-3.29,-2.88,-24.2
0,MAC-10,Button Masher,Factory New,Restricted,Snakebite Case,1.24,12.4,9.43,-2.97,-2.6,-20.97
0,P250,Cyber Shell,Factory New,Restricted,Snakebite Case,1.23,12.3,9.43,-2.87,-2.51,-20.41
0,Desert Eagle,Trigger Discipline,Well-Worn,Restricted,Snakebite Case,0.45,4.5,1.7,-2.8,-2.45,-54.44
0,MAC-10,Button Masher,Minimal Wear,Restricted,Snakebite Case,0.66,6.6000000000000005,3.93,-2.67,-2.34,-35.45
0,P250,Cyber Shell,Minimal Wear,Restricted,Snakebite Case,0.65,6.5,3.93,-2.57,-2.25,-34.62
0,Negev,dev_texture,Minimal Wear,Restricted,Snakebite Case,0.65,6.5,3.93,-2.57,-2.25,-34.62
0,Desert Eagle,Trigger Discipline,Battle-Scarred,Restricted,Snakebite Case,0.41,4.1,1.61,-2.49,-2.18,-53.17
0,Negev,dev_texture,Factory New,Restricted,Snakebite Case,1.18,11.799999999999999,9.43,-2.37,-2.07,-17.54
0,Glock-18,Clear Polymer,Factory New,Mil_Spec Grade,Snakebite Case,0.62,6.2,3.85,-2.35,-2.06,-33.23
1,Desert Eagle,Trigger Discipline,Field-Tested,Restricted,Snakebite Case,2.7,27.0,4.23,-22.77,-19.92,-73.78
1,MP9,Food Chain,Field-Tested,Classified,Snakebite Case,4.8,48.0,26.47,-21.53,-18.84,-39.25
1,XM1014,XOXO,Minimal Wear,Classified,Snakebite Case,7.58,75.8,54.86,-20.94,-18.32,-24.17
1,Desert Eagle,Trigger Discipline,Well-Worn,Restricted,Snakebite Case,2.24,22.400000000000002,3.23,-19.17,-16.77,-74.87
0,Galil AR,Chromatic Aberration,Minimal Wear,Classified,Snakebite Case,4.0,40.0,21.62,-18.38,-16.08,-40.2
1,Galil AR,Chromatic Aberration,Field-Tested,Classified,Snakebite Case,4.47,44.699999999999996,26.47,-18.23,-15.95,-35.68
0,MP9,Food Chain,Minimal Wear,Classified,Snakebite Case,3.94,39.4,21.62,-17.78,-15.56,-39.49
1,Glock-18,Clear Polymer,Factory New,Mil_Spec Grade,Snakebite Case,2.89,28.900000000000002,11.83,-17.07,-14.94,-51.7
0,XM1014,XOXO,Minimal Wear,Classified,Snakebite Case,3.84,38.4,21.62,-16.78,-14.68,-38.23
1,AK-47,Slate,Minimal Wear,Restricted,Snakebite Case,16.81,168.1,8.61,-159.49,-139.55,-83.02
1,Desert Eagle,Trigger Discipline,Battle-Scarred,Restricted,Snakebite Case,1.8,18.0,2.81,-15.19,-13.29,-73.83
1,Galil AR,Chromatic Aberration,Factory New,Classified,Snakebite Case,27.88,278.8,142.24,-136.56,-119.49,-42.86
0,MAC-10,Button Masher,Field-Tested,Restricted,Snakebite Case,0.43,4.3,2.09,-2.21,-1.93,-44.88
1,P250,Cyber Shell,Battle-Scarred,Restricted,Snakebite Case,0.49,4.9,2.81,-2.09,-1.83,-37.35
1,Glock-18,Clear Polymer,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.72,7.199999999999999,5.16,-2.04,-1.79,-24.86
0,P250,Cyber Shell,Well-Worn,Restricted,Snakebite Case,0.36,3.5999999999999996,1.7,-1.9,-1.66,-46.11
0,Negev,dev_texture,Well-Worn,Restricted,Snakebite Case,0.35,3.5,1.7,-1.8,-1.57,-44.86
1,Negev,dev_texture,Battle-Scarred,Restricted,Snakebite Case,0.46,4.6000000000000005,2.81,-1.79,-1.57,-34.13
0,MAC-10,Button Masher,Battle-Scarred,Restricted,Snakebite Case,0.34,3.4000000000000004,1.61,-1.79,-1.57,-46.18
1,MAC-10,Button Masher,Battle-Scarred,Restricted,Snakebite Case,0.46,4.6000000000000005,2.81,-1.79,-1.57,-34.13
0,Negev,dev_texture,Battle-Scarred,Restricted,Snakebite Case,0.34,3.4000000000000004,1.61,-1.79,-1.57,-46.18
0,P250,Cyber Shell,Battle-Scarred,Restricted,Snakebite Case,0.34,3.4000000000000004,1.61,-1.79,-1.57,-46.18
0,MAC-10,Button Masher,Well-Worn,Restricted,Snakebite Case,0.34,3.4000000000000004,1.7,-1.7,-1.49,-43.82
1,Negev,dev_texture,Well-Worn,Restricted,Snakebite Case,0.49,4.9,3.23,-1.67,-1.46,-29.8
1,M249,O.S.I.P.R.,Factory New,Mil_Spec Grade,Snakebite Case,1.35,13.5,11.83,-1.67,-1.46,-10.81
0,Negev,dev_texture,Field-Tested,Restricted,Snakebite Case,0.37,3.7,2.09,-1.61,-1.41,-38.11
0,P250,Cyber Shell,Field-Tested,Restricted,Snakebite Case,0.37,3.7,2.09,-1.61,-1.41,-38.11
1,P250,Cyber Shell,Field-Tested,Restricted,Snakebite Case,0.57,5.699999999999999,4.23,-1.47,-1.29,-22.63
1,MAC-10,Button Masher,Well-Worn,Restricted,Snakebite Case,0.46,4.6000000000000005,3.23,-1.37,-1.2,-26.09
1,Nova,Windblown,Factory New,Mil_Spec Grade,Snakebite Case,1.32,13.200000000000001,11.83,-1.37,-1.2,-9.09
1,MAC-10,Button Masher,Field-Tested,Restricted,Snakebite Case,0.55,5.5,4.23,-1.27,-1.11,-20.18
0,Nova,Windblown,Well-Worn,Mil_Spec Grade,Snakebite Case,0.22,2.2,0.97,-1.23,-1.08,-49.09
1,Negev,dev_texture,Field-Tested,Restricted,Snakebite Case,0.53,5.300000000000001,4.23,-1.07,-0.94,-17.74
0,R8 Revolver,Junk Yard,Factory New,Mil_Spec Grade,Snakebite Case,0.49,4.9,3.85,-1.05,-0.92,-18.78
0,Nova,Windblown,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.2,2.0,0.95,-1.05,-0.92,-46.0
1,M249,O.S.I.P.R.,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.62,6.2,5.16,-1.04,-0.91,-14.68
0,Nova,Windblown,Field-Tested,Mil_Spec Grade,Snakebite Case,0.21,2.1,1.07,-1.03,-0.9,-42.86
0,CZ75-Auto,Circaetus,Factory New,Mil_Spec Grade,Snakebite Case,0.48,4.8,3.85,-0.95,-0.83,-17.29
1,CZ75-Auto,Circaetus,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.61,6.1,5.16,-0.94,-0.82,-13.44
1,Nova,Windblown,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.61,6.1,5.16,-0.94,-0.82,-13.44
1,UMP-45,Oscillator,Factory New,Mil_Spec Grade,Snakebite Case,1.27,12.7,11.83,-0.87,-0.76,-5.98
0,SG 553,Heavy Metal,Factory New,Mil_Spec Grade,Snakebite Case,0.47,4.699999999999999,3.85,-0.85,-0.74,-15.74
1,SG 553,Heavy Metal,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.35,3.5,2.67,-0.83,-0.73,-20.86
1,SG 553,Heavy Metal,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.6,6.0,5.16,-0.84,-0.73,-12.17
1,SG 553,Heavy Metal,Well-Worn,Mil_Spec Grade,Snakebite Case,0.36,3.5999999999999996,2.81,-0.79,-0.69,-19.17
1,UMP-45,Oscillator,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.59,5.8999999999999995,5.16,-0.74,-0.65,-11.02
1,SG 553,Heavy Metal,Field-Tested,Mil_Spec Grade,Snakebite Case,0.37,3.7,3.04,-0.66,-0.58,-15.68
1,R8 Revolver,Junk Yard,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.58,5.8,5.16,-0.64,-0.56,-9.66
1,Glock-18,Clear Polymer,Field-Tested,Mil_Spec Grade,Snakebite Case,0.36,3.5999999999999996,3.04,-0.56,-0.49,-13.61
1,Nova,Windblown,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.32,3.2,2.67,-0.53,-0.46,-14.37
1,UMP-45,Oscillator,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.32,3.2,2.67,-0.53,-0.46,-14.37
0,Nova,Windblown,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.23,2.3000000000000003,1.77,-0.53,-0.46,-20.0
0,SG 553,Heavy Metal,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.22,2.2,1.77,-0.43,-0.38,-17.27
0,UMP-45,Oscillator,Well-Worn,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,0.97,-0.43,-0.38,-27.14
0,M249,O.S.I.P.R.,Well-Worn,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,0.97,-0.43,-0.38,-27.14
0,CZ75-Auto,Circaetus,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.22,2.2,1.77,-0.43,-0.38,-17.27
0,CZ75-Auto,Circaetus,Well-Worn,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,0.97,-0.43,-0.38,-27.14
0,R8 Revolver,Junk Yard,Well-Worn,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,0.97,-0.43,-0.38,-27.14
0,R8 Revolver,Junk Yard,Field-Tested,Mil_Spec Grade,Snakebite Case,0.15,1.5,1.07,-0.43,-0.38,-25.33
0,SG 553,Heavy Metal,Well-Worn,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,0.97,-0.43,-0.38,-27.14
1,UMP-45,Oscillator,Well-Worn,Mil_Spec Grade,Snakebite Case,0.32,3.2,2.81,-0.39,-0.34,-10.62
1,Nova,Windblown,Well-Worn,Mil_Spec Grade,Snakebite Case,0.32,3.2,2.81,-0.39,-0.34,-10.62
0,UMP-45,Oscillator,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,R8 Revolver,Junk Yard,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,CZ75-Auto,Circaetus,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,Glock-18,Clear Polymer,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,M249,O.S.I.P.R.,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,SG 553,Heavy Metal,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.95,-0.35,-0.31,-23.85
0,R8 Revolver,Junk Yard,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.21,2.1,1.77,-0.33,-0.29,-13.81
0,UMP-45,Oscillator,Field-Tested,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,1.07,-0.33,-0.29,-20.71
0,UMP-45,Oscillator,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.21,2.1,1.77,-0.33,-0.29,-13.81
0,CZ75-Auto,Circaetus,Field-Tested,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,1.07,-0.33,-0.29,-20.71
0,Glock-18,Clear Polymer,Field-Tested,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,1.07,-0.33,-0.29,-20.71
0,Glock-18,Clear Polymer,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.21,2.1,1.77,-0.33,-0.29,-13.81
0,Glock-18,Clear Polymer,Well-Worn,Mil_Spec Grade,Snakebite Case,0.13,1.3,0.97,-0.33,-0.29,-22.31
0,M249,O.S.I.P.R.,Field-Tested,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,1.07,-0.33,-0.29,-20.71
0,M249,O.S.I.P.R.,Minimal Wear,Mil_Spec Grade,Snakebite Case,0.21,2.1,1.77,-0.33,-0.29,-13.81
1,CZ75-Auto,Circaetus,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.3,3.0,2.67,-0.33,-0.29,-9.67
0,SG 553,Heavy Metal,Field-Tested,Mil_Spec Grade,Snakebite Case,0.14,1.4000000000000001,1.07,-0.33,-0.29,-20.71
1,Glock-18,Clear Polymer,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.3,3.0,2.67,-0.33,-0.29,-9.67
1,Glock-18,Clear Polymer,Well-Worn,Mil_Spec Grade,Snakebite Case,0.31,3.1,2.81,-0.29,-0.25,-8.06
0,UMP-45,Oscillator,Factory New,Mil_Spec Grade,Snakebite Case,0.41,4.1,3.85,-0.25,-0.22,-5.37
0,M249,O.S.I.P.R.,Factory New,Mil_Spec Grade,Snakebite Case,0.41,4.1,3.85,-0.25,-0.22,-5.37
1,M249,O.S.I.P.R.,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.29,2.9,2.67,-0.23,-0.2,-6.9
1,R8 Revolver,Junk Yard,Battle-Scarred,Mil_Spec Grade,Snakebite Case,0.29,2.9,2.67,-0.23,-0.2,-6.9
1,CZ75-Auto,Circaetus,Well-Worn,Mil_Spec Grade,Snakebite Case,0.3,3.0,2.81,-0.19,-0.17,-5.67
1,M249,O.S.I.P.R.,Well-Worn,Mil_Spec Grade,Snakebite Case,0.3,3.0,2.81,-0.19,-0.17,-5.67
1,R8 Revolver,Junk Yard,Field-Tested,Mil_Spec Grade,Snakebite Case,0.32,3.2,3.04,-0.16,-0.14,-4.38
1,CZ75-Auto,Circaetus,Field-Tested,Mil_Spec Grade,Snakebite Case,0.32,3.2,3.04,-0.16,-0.14,-4.38
1,M249,O.S.I.P.R.,Field-Tested,Mil_Spec Grade,Snakebite Case,0.32,3.2,3.04,-0.16,-0.14,-4.38
1,Nova,Windblown,Field-Tested,Mil_Spec Grade,Snakebite Case,0.32,3.2,3.04,-0.16,-0.14,-4.38
1,UMP-45,Oscillator,Field-Tested,Mil_Spec Grade,Snakebite Case,0.32,3.2,3.04,-0.16,-0.14,-4.38
0,Nova,Windblown,Factory New,Mil_Spec Grade,Snakebite Case,0.4,4.0,3.85,-0.15,-0.13,-3.25
